Date_ymd, Time_Absolute_hms, Time_Relative_hms, Time_Relative_s, Time_Lag_s, Duration_s, Observation_Name, Log_File_Name, Actor, Behavior, Receiver, Modifier_1, Modifier_2, Modifier_3, Modifier_4, Modifier_5, Modifier_6, Other_Modifiers, Event_Type, Observer_ID, Notes, Coding_Scheme,
6/26/2021, 06:22:09, 00:09:04,544.09,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 06:22:09, 00:09:04,544.09,1.916,112.285," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest """,,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 06:24:01, 00:10:56,656.375,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest """,,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 06:24:01, 00:10:56,656.375,1.432,3.451," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 06:24:05, 00:10:59,659.826,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 06:24:05, 00:10:59,659.826,1.79,315.175," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest """,,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 06:29:20, 00:16:15,975.001,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest """,,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 06:29:20, 00:16:15,975.001,2.882,4.617," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 06:29:25, 00:16:19,979.618,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 06:29:25, 00:16:19,979.618,1.032,198.133," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 06:30:07, 00:17:01,1021.866,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Far from nest """,,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 06:30:07, 00:17:01,1021.866,3.465,4.091," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 06:30:11, 00:17:05,1025.957,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 06:30:11, 00:17:05,1025.957,0.934,1333.508," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 06:32:43, 00:19:37,1177.751,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 06:32:43, 00:19:37,1177.751,1.447,6.265," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 06:32:49, 00:19:44,1184.016,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 06:32:49, 00:19:44,1184.016,2.024,16.524," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 06:33:06, 00:20:00,1200.54,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 06:33:06, 00:20:00,1200.54,1.507,492.583," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest """,,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 06:41:18, 00:28:13,1693.123,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest """,,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 06:41:18, 00:28:13,1693.123,1.232,6.357," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 06:41:25, 00:28:19,1699.48,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 06:41:25, 00:28:19,1699.48,3.85,10.368," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Near nest""",,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 06:41:35, 00:28:29,1709.847,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Near nest""",,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 06:41:35, 00:28:29,1709.847,1.756,203.873," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest """,,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 06:44:59, 00:31:53,1913.721,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest """,,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 06:44:59, 00:31:53,1913.721,7.913,94.52," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 06:46:33, 00:33:28,2008.241,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 06:46:33, 00:33:28,2008.241,1.224,274.503," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 06:51:08, 00:38:02,2282.744,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 06:51:08, 00:38:02,2282.744,1.966,222.362," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest """,,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 06:52:25, 00:39:19,2359.465,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 06:52:25, 00:39:19,2359.465,2.832,3.808," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 06:52:28, 00:39:23,2363.274,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 06:52:28, 00:39:23,2363.274,1.674,461.691," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Far from nest """,,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 06:54:50, 00:41:45,2505.106,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest """,,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 06:54:50, 00:41:45,2505.106,1.341,13.199," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 06:55:03, 00:41:58,2518.306,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 06:55:03, 00:41:58,2518.306,1.417,287.077," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest """,,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 06:59:50, 00:46:45,2805.382,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest """,,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 06:59:50, 00:46:45,2805.382,1.482,8.557," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 06:59:59, 00:46:53,2813.94,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 06:59:59, 00:46:53,2813.94,2.083,7.542," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 07:00:07, 00:47:01,2821.482,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 07:00:07, 00:47:01,2821.482,1.582,103.036," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest """,,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 07:00:10, 00:47:04,2824.965,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Far from nest """,,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 07:00:10, 00:47:04,2824.965,2.474,14.115," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Near nest""",,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 07:00:24, 00:47:19,2839.08,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Near nest""",,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 07:00:24, 00:47:19,2839.08,1.783,12.742," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Far from nest """,,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 07:00:37, 00:47:31,2851.822,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Far from nest """,,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 07:00:37, 00:47:31,2851.822,1.874,9.75," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Near nest""",,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 07:00:47, 00:47:41,2861.572,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Near nest""",,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 07:00:47, 00:47:41,2861.572,1.632,741.301," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Far from nest """,,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 07:01:50, 00:48:44,2924.518,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest """,,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 07:01:50, 00:48:44,2924.518,1.448,7.515," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 07:01:57, 00:48:52,2932.033,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 07:01:57, 00:48:52,2932.033,1.725,145.326," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest """,,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 07:04:22, 00:51:17,3077.358,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest """,,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 07:04:22, 00:51:17,3077.358,1.641,4.392," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 07:04:27, 00:51:21,3081.751,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 07:04:27, 00:51:21,3081.751,2.041,116.111," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest """,,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 07:04:37, 00:51:31,3091.793,45.739,45.739," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," """""," """"",,,,,,,,, Notes,7916," ""Horse caretaker has entered the barn and may have interrupted normal behavior of birds""", Provisioning ,
6/26/2021, 07:06:23, 00:53:17,3197.862,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest """,,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 07:06:23, 00:53:17,3197.862,1.264,2.916," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 07:06:26, 00:53:20,3200.778,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 07:06:26, 00:53:20,3200.778,2.038,114.56," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest """,,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 07:08:20, 00:55:15,3315.338,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest """,,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 07:08:20, 00:55:15,3315.338,1.414,5.683," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 07:08:26, 00:55:21,3321.021,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 07:08:26, 00:55:21,3321.021,1.356,26.099," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 07:08:28, 00:55:23,3323.172,20.733,20.733," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," """""," """"",,,,,,,,, Notes,7916," ""Female just mobbed another swallow"," chasing it across the barn """, Provisioning 
6/26/2021, 07:08:52, 00:55:47,3347.12,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 07:08:52, 00:55:47,3347.12,1.698,3.3," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 07:08:56, 00:55:50,3350.42,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 07:08:56, 00:55:50,3350.42,2.557,149.792," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest """,,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 07:11:25, 00:58:20,3500.212,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest """,,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 07:11:25, 00:58:20,3500.212,2.473,6.824," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 07:11:32, 00:58:27,3507.036,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 07:11:32, 00:58:27,3507.036,1.132,3.633," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 07:11:36, 00:58:30,3510.669,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 07:11:36, 00:58:30,3510.669,2.157,92.204," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest """,,,,,,, State start,7916," """"", Provisioning ,
6/26/2021, 07:13:08, 01:00:02,3602.873,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Unknown"""," ""GFN"""," ""Unknown""",,,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 07:13:08, 01:00:02,3602.873,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Far from nest """,,,,,,, State stop,7916," """"", Provisioning ,
6/26/2021, 07:13:08, 01:00:02,3602.873,0,0," ""AdLib"""," ""LogAdLibitum 20210626_061305.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest """,,,,,,, State stop,7916," """"", Provisioning ,
