Date_ymd, Time_Absolute_hms, Time_Relative_hms, Time_Relative_s, Time_Lag_s, Duration_s, Observation_Name, Log_File_Name, Actor, Behavior, Receiver, Modifier_1, Modifier_2, Modifier_3, Modifier_4, Modifier_5, Modifier_6, Other_Modifiers, Event_Type, Observer_ID, Notes, Coding_Scheme
1/20/2022, 10:58:12, 00:00:00,0,3.589,45.146," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220120_105812.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,7916," """"", Provisioning 
1/20/2022, 10:58:16, 00:00:04,4.182,1.049,130.094," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220120_105812.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State start,7916," """"", Provisioning 
1/20/2022, 10:58:17, 00:00:05,5.724,1.123,3587.171," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220120_105812.csv"""," ""Unknown"""," ""GFN"""," ""Unknown""",,,,,,,, State start,7916," """"", Provisioning 
1/20/2022, 10:58:57, 00:00:45,45.146,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220120_105812.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,7916," """"", Provisioning 
1/20/2022, 10:58:57, 00:00:45,45.146,1.348,17.125," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220120_105812.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,7916," """"", Provisioning 
1/20/2022, 10:59:14, 00:01:02,62.272,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220120_105812.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,7916," """"", Provisioning 
1/20/2022, 10:59:14, 00:01:02,62.272,1.365,69.83," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220120_105812.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,7916," """"", Provisioning 
1/20/2022, 11:00:24, 00:02:12,132.102,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220120_105812.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,7916," """"", Provisioning 
1/20/2022, 11:00:24, 00:02:12,132.102,1.323,83.747," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220120_105812.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State start,7916," """"", Provisioning 
1/20/2022, 11:00:26, 00:02:14,134.277,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220120_105812.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State stop,7916," """"", Provisioning 
1/20/2022, 11:00:26, 00:02:14,134.277,1.348,19.833," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220120_105812.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning 
1/20/2022, 11:00:46, 00:02:34,154.109,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220120_105812.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning 
1/20/2022, 11:00:46, 00:02:34,154.109,1.191,12.701," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220120_105812.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Sanitizing""",,,,,,, State start,7916," """"", Provisioning 
