Date_ymd, Time_Absolute_hms, Time_Relative_hms, Time_Relative_s, Time_Lag_s, Duration_s, Observation_Name, Log_File_Name, Actor, Behavior, Receiver, Modifier_1, Modifier_2, Modifier_3, Modifier_4, Modifier_5, Modifier_6, Other_Modifiers, Event_Type, Observer_ID, Notes, Coding_Scheme,
7/19/2021, 13:56:05, 00:40:38,2438.976,2.1,1171.416," ""AdLib"""," ""LogAdLibitum 20210719_131526.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Far from nest """,,,,,,, State start,7916," """"", Provisioning ,
7/19/2021, 13:58:38, 00:43:12,2592.283,0,0," ""AdLib"""," ""LogAdLibitum 20210719_131526.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,7916," """"", Provisioning ,
7/19/2021, 13:58:38, 00:43:12,2592.283,1.298,6.2," ""AdLib"""," ""LogAdLibitum 20210719_131526.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Preening""",,,,,,, State start,7916," """"", Provisioning ,
7/19/2021, 13:58:45, 00:43:18,2598.483,0,0," ""AdLib"""," ""LogAdLibitum 20210719_131526.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Preening""",,,,,,, State stop,7916," """"", Provisioning ,
7/19/2021, 13:58:45, 00:43:18,2598.483,1.282,20.082," ""AdLib"""," ""LogAdLibitum 20210719_131526.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,7916," """"", Provisioning ,
7/19/2021, 13:59:05, 00:43:38,2618.565,0,0," ""AdLib"""," ""LogAdLibitum 20210719_131526.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,7916," """"", Provisioning ,
7/19/2021, 13:59:05, 00:43:38,2618.565,8.532,12.241," ""AdLib"""," ""LogAdLibitum 20210719_131526.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State start,7916," """"", Provisioning ,
7/19/2021, 13:59:17, 00:43:50,2630.806,0,0," ""AdLib"""," ""LogAdLibitum 20210719_131526.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State stop,7916," """"", Provisioning ,
7/19/2021, 13:59:17, 00:43:50,2630.806,1.331,47.98," ""AdLib"""," ""LogAdLibitum 20210719_131526.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,7916," """"", Provisioning ,
7/19/2021, 14:00:05, 00:44:38,2678.786,0,0," ""AdLib"""," ""LogAdLibitum 20210719_131526.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,7916," """"", Provisioning ,
7/19/2021, 14:00:05, 00:44:38,2678.786,1.874,94.486," ""AdLib"""," ""LogAdLibitum 20210719_131526.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,7916," """"", Provisioning ,
7/19/2021, 14:01:17, 00:45:51,2751.324,7.45,7.45," ""AdLib"""," ""LogAdLibitum 20210719_131526.csv"""," """""," """"",,,,,,,,, Notes,7916," ""Owner entered barn """, Provisioning ,
7/19/2021, 14:01:39, 00:46:13,2773.272,0,0," ""AdLib"""," ""LogAdLibitum 20210719_131526.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,7916," """"", Provisioning ,
7/19/2021, 14:01:39, 00:46:13,2773.272,1.855,238.018," ""AdLib"""," ""LogAdLibitum 20210719_131526.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest """,,,,,,, State start,7916," """"", Provisioning ,
7/19/2021, 14:01:45, 00:46:18,2778.531,129.882,129.882," ""AdLib"""," ""LogAdLibitum 20210719_131526.csv"""," """""," """"",,,,,,,,, Notes,7916," ""Owner entered stall where female was and she fled"," owner leaves stall 1:07:16""", Provisioning 
7/19/2021, 14:05:04, 00:49:38,2978.343,0,0," ""AdLib"""," ""LogAdLibitum 20210719_131526.csv"""," ""Unknown"""," ""GFN"""," ""Unknown""",,,,,,,, State stop,7916," """"", Provisioning ,
7/19/2021, 14:05:04, 00:49:38,2978.343,6.589,632.049," ""AdLib"""," ""LogAdLibitum 20210719_131526.csv"""," ""Unknown"""," ""AN"""," ""Unknown"""," ""Perching""",,,,,,, State start,7916," """"", Provisioning ,
7/19/2021, 14:05:27, 00:50:00,3000.875,5.867,5.867," ""AdLib"""," ""LogAdLibitum 20210719_131526.csv"""," """""," """"",,,,,,,,, Notes,7916," ""Unknown is the female """, Provisioning ,
7/19/2021, 14:05:37, 00:50:11,3011.291,0,0," ""AdLib"""," ""LogAdLibitum 20210719_131526.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest """,,,,,,, State stop,7916," """"", Provisioning ,
7/19/2021, 14:05:37, 00:50:11,3011.291,2.33,36.653," ""AdLib"""," ""LogAdLibitum 20210719_131526.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,7916," """"", Provisioning ,
7/19/2021, 14:06:14, 00:50:47,3047.944,0,0," ""AdLib"""," ""LogAdLibitum 20210719_131526.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,7916," """"", Provisioning ,
7/19/2021, 14:06:14, 00:50:47,3047.944,2.141,54.089," ""AdLib"""," ""LogAdLibitum 20210719_131526.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,7916," """"", Provisioning ,
7/19/2021, 14:07:08, 00:51:42,3102.033,0,0," ""AdLib"""," ""LogAdLibitum 20210719_131526.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,7916," """"", Provisioning ,
7/19/2021, 14:07:08, 00:51:42,3102.033,1.558,36.522," ""AdLib"""," ""LogAdLibitum 20210719_131526.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,7916," """"", Provisioning ,
7/19/2021, 14:07:45, 00:52:18,3138.555,0,0," ""AdLib"""," ""LogAdLibitum 20210719_131526.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,7916," """"", Provisioning ,
7/19/2021, 14:07:45, 00:52:18,3138.555,1.648,40.781," ""AdLib"""," ""LogAdLibitum 20210719_131526.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State start,7916," """"", Provisioning ,
7/19/2021, 14:08:25, 00:52:59,3179.336,0,0," ""AdLib"""," ""LogAdLibitum 20210719_131526.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State stop,7916," """"", Provisioning ,
