Date_ymd, Time_Absolute_hms, Time_Relative_hms, Time_Relative_s, Time_Lag_s, Duration_s, Observation_Name, Log_File_Name, Actor, Behavior, Receiver, Modifier_1, Modifier_2, Modifier_3, Modifier_4, Modifier_5, Modifier_6, Other_Modifiers, Event_Type, Observer_ID, Notes, Coding_Scheme
7/16/2021, 06:40:06, 00:00:00,0,2.058,12.149," ""AdLib"""," ""LogAdLibitum 20210716_064006.csv"""," ""Female"""," ""AN"""," ""Female""",,,,,,,, State start,1815," """"", prov
7/16/2021, 06:40:09, 00:00:02,2.958,1.574,327.703," ""AdLib"""," ""LogAdLibitum 20210716_064006.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Outside barn""",,,,,,, State start,1815," """"", prov
7/16/2021, 06:40:12, 00:00:05,5.324,1.632,532.222," ""AdLib"""," ""LogAdLibitum 20210716_064006.csv"""," ""Unknown"""," ""GFN"""," ""Unknown"""," ""Outside barn""",,,,,,, State start,1815," """"", prov
7/16/2021, 06:40:18, 00:00:12,12.149,0,0," ""AdLib"""," ""LogAdLibitum 20210716_064006.csv"""," ""Female"""," ""AN"""," ""Female""",,,,,,,, State stop,1815," """"", prov
7/16/2021, 06:40:18, 00:00:12,12.149,2.399,41.753," ""AdLib"""," ""LogAdLibitum 20210716_064006.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,1815," """"", prov
7/16/2021, 06:41:00, 00:00:53,53.903,0,0," ""AdLib"""," ""LogAdLibitum 20210716_064006.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,1815," """"", prov
7/16/2021, 06:41:00, 00:00:53,53.903,2.457,58.648," ""AdLib"""," ""LogAdLibitum 20210716_064006.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State start,1815," """"", prov
7/16/2021, 06:41:59, 00:01:52,112.551,0,0," ""AdLib"""," ""LogAdLibitum 20210716_064006.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State stop,1815," """"", prov
7/16/2021, 06:41:59, 00:01:52,112.551,2.598,187.412," ""AdLib"""," ""LogAdLibitum 20210716_064006.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,1815," """"", prov
7/16/2021, 06:45:06, 00:04:59,299.963,0,0," ""AdLib"""," ""LogAdLibitum 20210716_064006.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,1815," """"", prov
7/16/2021, 06:45:06, 00:04:59,299.963,25.256,26.757," ""AdLib"""," ""LogAdLibitum 20210716_064006.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State start,1815," """"", prov
7/16/2021, 06:45:33, 00:05:26,326.72,0,0," ""AdLib"""," ""LogAdLibitum 20210716_064006.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State stop,1815," """"", prov
7/16/2021, 06:45:33, 00:05:26,326.72,2.807,18.457," ""AdLib"""," ""LogAdLibitum 20210716_064006.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Outside barn""",,,,,,, State start,1815," """"", prov
7/16/2021, 06:45:37, 00:05:30,330.661,0,0," ""AdLib"""," ""LogAdLibitum 20210716_064006.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Outside barn""",,,,,,, State stop,1815," """"", prov
7/16/2021, 06:45:37, 00:05:30,330.661,1.916,4.475," ""AdLib"""," ""LogAdLibitum 20210716_064006.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Perching""",,,,,,, State start,1815," """"", prov
7/16/2021, 06:45:41, 00:05:35,335.136,0,0," ""AdLib"""," ""LogAdLibitum 20210716_064006.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Perching""",,,,,,, State stop,1815," """"", prov
7/16/2021, 06:45:41, 00:05:35,335.136,2.757,331.677," ""AdLib"""," ""LogAdLibitum 20210716_064006.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""In barn""",,,,,,, State start,1815," """"", prov
7/16/2021, 06:45:55, 00:05:49,349.118,0,0," ""AdLib"""," ""LogAdLibitum 20210716_064006.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Outside barn""",,,,,,, State stop,1815," """"", prov
7/16/2021, 06:45:55, 00:05:49,349.118,1.741,2.508," ""AdLib"""," ""LogAdLibitum 20210716_064006.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State start,1815," """"", prov
