Date_ymd, Time_Absolute_hms, Time_Relative_hms, Time_Relative_s, Time_Lag_s, Duration_s, Observation_Name, Log_File_Name, Actor, Behavior, Receiver, Modifier_1, Modifier_2, Modifier_3, Modifier_4, Modifier_5, Modifier_6, Other_Modifiers, Event_Type, Observer_ID, Notes, Coding_Scheme
7/3/2021, 06:16:12, 00:00:00,0,3.955,259.918," ""AdLib"""," ""LogAdLibitum 20210703_061612.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Near nest""",,,,,,, State start,1111," """"", BarsObs
7/3/2021, 06:16:17, 00:00:04,4.521,1.443,192.569," ""AdLib"""," ""LogAdLibitum 20210703_061612.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Near nest""",,,,,,, State start,1111," """"", BarsObs
7/3/2021, 06:16:19, 00:00:06,6.527,2.265,3593.629," ""AdLib"""," ""LogAdLibitum 20210703_061612.csv"""," ""Unknown"""," ""GFN"""," ""Unknown""",,,,,,,, State start,1111," """"", BarsObs
7/3/2021, 06:18:39, 00:02:26,146.365,8.127,8.127," ""AdLib"""," ""LogAdLibitum 20210703_061612.csv"""," """""," """"",,,,,,,,, Notes,1111," ""Both on trailer""", BarsObs
7/3/2021, 06:19:29, 00:03:17,197.09,0,0," ""AdLib"""," ""LogAdLibitum 20210703_061612.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Near nest""",,,,,,, State stop,1111," """"", BarsObs
7/3/2021, 06:19:29, 00:03:17,197.09,1.916,616.097," ""AdLib"""," ""LogAdLibitum 20210703_061612.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Far from nest""",,,,,,, State start,1111," """"", BarsObs
7/3/2021, 06:20:32, 00:04:19,259.919,0,0," ""AdLib"""," ""LogAdLibitum 20210703_061612.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Near nest""",,,,,,, State stop,1111," """"", BarsObs
7/3/2021, 06:20:32, 00:04:19,259.919,1.992,20.338," ""AdLib"""," ""LogAdLibitum 20210703_061612.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest""",,,,,,, State start,1111," """"", BarsObs
7/3/2021, 06:20:35, 00:04:22,262.377,2.086,2.086," ""AdLib"""," ""LogAdLibitum 20210703_061612.csv"""," """""," """"",,,,,,,,, Notes,1111," ""Ac""", BarsObs
7/3/2021, 06:20:53, 00:04:40,280.256,0,0," ""AdLib"""," ""LogAdLibitum 20210703_061612.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest""",,,,,,, State stop,1111," """"", BarsObs
7/3/2021, 06:20:53, 00:04:40,280.256,2.081,725.996," ""AdLib"""," ""LogAdLibitum 20210703_061612.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Near nest""",,,,,,, State start,1111," """"", BarsObs
7/3/2021, 06:20:56, 00:04:43,283.733,518.806,518.806," ""AdLib"""," ""LogAdLibitum 20210703_061612.csv"""," """""," """"",,,,,,,,, Notes,1111," ""T Heard cat outside somewhere""", BarsObs
7/3/2021, 06:29:45, 00:13:33,813.187,0,0," ""AdLib"""," ""LogAdLibitum 20210703_061612.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Far from nest""",,,,,,, State stop,1111," """"", BarsObs
7/3/2021, 06:29:45, 00:13:33,813.187,2.024,200.377," ""AdLib"""," ""LogAdLibitum 20210703_061612.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Near nest""",,,,,,, State start,1111," """"", BarsObs
7/3/2021, 06:32:59, 00:16:46,1006.252,0,0," ""AdLib"""," ""LogAdLibitum 20210703_061612.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Near nest""",,,,,,, State stop,1111," """"", BarsObs
7/3/2021, 06:32:59, 00:16:46,1006.252,3.349,73.129," ""AdLib"""," ""LogAdLibitum 20210703_061612.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest""",,,,,,, State start,1111," """"", BarsObs
7/3/2021, 06:33:06, 00:16:53,1013.564,0,0," ""AdLib"""," ""LogAdLibitum 20210703_061612.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Near nest""",,,,,,, State stop,1111," """"", BarsObs
7/3/2021, 06:33:06, 00:16:53,1013.564,2.065,68.467," ""AdLib"""," ""LogAdLibitum 20210703_061612.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Far from nest""",,,,,,, State start,1111," """"", BarsObs
7/3/2021, 06:34:12, 00:17:59,1079.381,0,0," ""AdLib"""," ""LogAdLibitum 20210703_061612.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest""",,,,,,, State stop,1111," """"", BarsObs
7/3/2021, 06:34:12, 00:17:59,1079.381,2.048,575.509," ""AdLib"""," ""LogAdLibitum 20210703_061612.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Near nest""",,,,,,, State start,1111," """"", BarsObs
7/3/2021, 06:34:14, 00:18:02,1082.031,0,0," ""AdLib"""," ""LogAdLibitum 20210703_061612.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Far from nest""",,,,,,, State stop,1111," """"", BarsObs
7/3/2021, 06:34:14, 00:18:02,1082.031,2.218,317.005," ""AdLib"""," ""LogAdLibitum 20210703_061612.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Near nest""",,,,,,, State start,1111," """"", BarsObs
7/3/2021, 06:34:18, 00:18:05,1085.702,218.056,218.056," ""AdLib"""," ""LogAdLibitum 20210703_061612.csv"""," """""," """"",,,,,,,,, Notes,1111," ""T M fly by""", BarsObs
7/3/2021, 06:39:31, 00:23:19,1399.036,0,0," ""AdLib"""," ""LogAdLibitum 20210703_061612.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Near nest""",,,,,,, State stop,1111," """"", BarsObs
7/3/2021, 06:39:31, 00:23:19,1399.036,2.524,5.557," ""AdLib"""," ""LogAdLibitum 20210703_061612.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Perching""",,,,,,, State start,1111," """"", BarsObs
7/3/2021, 06:39:37, 00:23:24,1404.593,0,0," ""AdLib"""," ""LogAdLibitum 20210703_061612.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Perching""",,,,,,, State stop,1111," """"", BarsObs
7/3/2021, 06:39:37, 00:23:24,1404.593,2.331,30.547," ""AdLib"""," ""LogAdLibitum 20210703_061612.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Near nest""",,,,,,, State start,1111," """"", BarsObs
