Date_ymd, Time_Absolute_hms, Time_Relative_hms, Time_Relative_s, Time_Lag_s, Duration_s, Observation_Name, Log_File_Name, Actor, Behavior, Receiver, Modifier_1, Modifier_2, Modifier_3, Modifier_4, Modifier_5, Modifier_6, Other_Modifiers, Event_Type, Observer_ID, Notes, Coding_Scheme
6/15/2021, 06:20:12, 00:00:00,0,2.638,45.495," ""AdLib"""," ""LogAdLibitum 20210615_062012.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,1111," """"", BarsObs
6/15/2021, 06:20:16, 00:00:03,3.308,1.382,641.259," ""AdLib"""," ""LogAdLibitum 20210615_062012.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State start,1111," """"", BarsObs
6/15/2021, 06:20:58, 00:00:45,45.495,0,0," ""AdLib"""," ""LogAdLibitum 20210615_062012.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,1111," """"", BarsObs
6/15/2021, 06:20:58, 00:00:45,45.495,2.467,14.349," ""AdLib"""," ""LogAdLibitum 20210615_062012.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,1111," """"", BarsObs
6/15/2021, 06:21:12, 00:00:59,59.845,0,0," ""AdLib"""," ""LogAdLibitum 20210615_062012.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,1111," """"", BarsObs
6/15/2021, 06:21:12, 00:00:59,59.845,2.145,57.874," ""AdLib"""," ""LogAdLibitum 20210615_062012.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,1111," """"", BarsObs
6/15/2021, 06:22:10, 00:01:57,117.719,0,0," ""AdLib"""," ""LogAdLibitum 20210615_062012.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,1111," """"", BarsObs
6/15/2021, 06:22:10, 00:01:57,117.719,1.803,108.916," ""AdLib"""," ""LogAdLibitum 20210615_062012.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,1111," """"", BarsObs
6/15/2021, 06:23:59, 00:03:46,226.635,0,0," ""AdLib"""," ""LogAdLibitum 20210615_062012.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,1111," """"", BarsObs
6/15/2021, 06:23:59, 00:03:46,226.635,1.999,35.418," ""AdLib"""," ""LogAdLibitum 20210615_062012.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Preening""",,,,,,, State start,1111," """"", BarsObs
6/15/2021, 06:24:34, 00:04:22,262.054,0,0," ""AdLib"""," ""LogAdLibitum 20210615_062012.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Preening""",,,,,,, State stop,1111," """"", BarsObs
6/15/2021, 06:24:34, 00:04:22,262.054,2.098,47.723," ""AdLib"""," ""LogAdLibitum 20210615_062012.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,1111," """"", BarsObs
6/15/2021, 06:25:22, 00:05:09,309.777,0,0," ""AdLib"""," ""LogAdLibitum 20210615_062012.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,1111," """"", BarsObs
6/15/2021, 06:25:22, 00:05:09,309.777,3.908,14.864," ""AdLib"""," ""LogAdLibitum 20210615_062012.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,1111," """"", BarsObs
6/15/2021, 06:25:37, 00:05:24,324.64,0,0," ""AdLib"""," ""LogAdLibitum 20210615_062012.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,1111," """"", BarsObs
6/15/2021, 06:25:37, 00:05:24,324.64,1.908,30.69," ""AdLib"""," ""LogAdLibitum 20210615_062012.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,1111," """"", BarsObs
6/15/2021, 06:26:08, 00:05:55,355.33,0,0," ""AdLib"""," ""LogAdLibitum 20210615_062012.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,1111," """"", BarsObs
6/15/2021, 06:26:08, 00:05:55,355.33,1.272,246.555," ""AdLib"""," ""LogAdLibitum 20210615_062012.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State start,1111," """"", BarsObs
6/15/2021, 06:30:14, 00:10:01,601.885,0,0," ""AdLib"""," ""LogAdLibitum 20210615_062012.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State stop,1111," """"", BarsObs
