Date_ymd, Time_Absolute_hms, Time_Relative_hms, Time_Relative_s, Time_Lag_s, Duration_s, Observation_Name, Log_File_Name, Actor, Behavior, Receiver, Modifier_1, Modifier_2, Modifier_3, Modifier_4, Modifier_5, Modifier_6, Other_Modifiers, Event_Type, Observer_ID, Notes, Coding_Scheme
2/7/2022, 21:11:25, 00:00:00,0,1.233,6.208," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State start,7916," """"", Provisioning 
2/7/2022, 21:11:27, 00:00:01,1.658,0.773,533.026," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State start,7916," """"", Provisioning 
2/7/2022, 21:11:28, 00:00:02,2.925,0.765,3586.06," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Unknown"""," ""GFN"""," ""Unknown""",,,,,,,, State start,7916," """"", Provisioning 
2/7/2022, 21:11:32, 00:00:06,6.209,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State stop,7916," """"", Provisioning 
2/7/2022, 21:11:32, 00:00:06,6.209,1.439,534.559," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Near nest""",,,,,,, State start,7916," """"", Provisioning 
2/7/2022, 21:20:20, 00:08:54,534.684,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State stop,7916," """"", Provisioning 
2/7/2022, 21:20:20, 00:08:54,534.684,3.025,3.834," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning 
2/7/2022, 21:20:24, 00:08:58,538.519,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning 
2/7/2022, 21:20:24, 00:08:58,538.519,0.816,371.986," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State start,7916," """"", Provisioning 
2/7/2022, 21:20:26, 00:09:00,540.768,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Near nest""",,,,,,, State stop,7916," """"", Provisioning 
2/7/2022, 21:20:26, 00:09:00,540.768,1.825,1032.388," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest """,,,,,,, State start,7916," """"", Provisioning 
2/7/2022, 21:26:36, 00:15:10,910.505,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State stop,7916," """"", Provisioning 
2/7/2022, 21:26:36, 00:15:10,910.505,1.058,3.574," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning 
2/7/2022, 21:26:39, 00:15:14,914.079,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning 
2/7/2022, 21:26:39, 00:15:14,914.079,0.867,262.358," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State start,7916," """"", Provisioning 
2/7/2022, 21:31:02, 00:19:36,1176.437,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State stop,7916," """"", Provisioning 
2/7/2022, 21:31:02, 00:19:36,1176.437,1.226,4.293," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning 
2/7/2022, 21:31:06, 00:19:40,1180.73,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning 
2/7/2022, 21:31:06, 00:19:40,1180.73,0.816,2.299," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State start,7916," """"", Provisioning 
2/7/2022, 21:31:08, 00:19:43,1183.029,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State stop,7916," """"", Provisioning 
2/7/2022, 21:31:08, 00:19:43,1183.029,1.807,25.432," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Near nest""",,,,,,, State start,7916," """"", Provisioning 
2/7/2022, 21:31:34, 00:20:08,1208.461,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Near nest""",,,,,,, State stop,7916," """"", Provisioning 
2/7/2022, 21:31:34, 00:20:08,1208.461,2.782,357.662," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Far from nest """,,,,,,, State start,7916," """"", Provisioning 
2/7/2022, 21:37:31, 00:26:06,1566.123,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Far from nest """,,,,,,, State stop,7916," """"", Provisioning 
2/7/2022, 21:37:31, 00:26:06,1566.123,1.266,4.242," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning 
2/7/2022, 21:37:36, 00:26:10,1570.364,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning 
2/7/2022, 21:37:36, 00:26:10,1570.364,0.808,123.959," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State start,7916," """"", Provisioning 
2/7/2022, 21:37:39, 00:26:13,1573.156,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest """,,,,,,, State stop,7916," """"", Provisioning 
2/7/2022, 21:37:39, 00:26:13,1573.156,1.207,5.033," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning 
2/7/2022, 21:37:44, 00:26:18,1578.189,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning 
2/7/2022, 21:37:44, 00:26:18,1578.189,1.024,3.367," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State start,7916," """"", Provisioning 
2/7/2022, 21:37:47, 00:26:21,1581.556,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State stop,7916," """"", Provisioning 
2/7/2022, 21:37:47, 00:26:21,1581.556,1.598,880.852," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Near nest""",,,,,,, State start,7916," """"", Provisioning 
2/7/2022, 21:39:40, 00:28:14,1694.323,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State stop,7916," """"", Provisioning 
2/7/2022, 21:39:40, 00:28:14,1694.323,1.214,4.942," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning 
2/7/2022, 21:39:45, 00:28:19,1699.265,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning 
2/7/2022, 21:39:45, 00:28:19,1699.265,0.924,3.366," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State start,7916," """"", Provisioning 
2/7/2022, 21:39:48, 00:28:22,1702.631,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State stop,7916," """"", Provisioning 
2/7/2022, 21:39:48, 00:28:22,1702.631,1.29,30.755," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Near nest""",,,,,,, State start,7916," """"", Provisioning 
2/7/2022, 21:40:19, 00:28:53,1733.386,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Near nest""",,,,,,, State stop,7916," """"", Provisioning 
2/7/2022, 21:40:19, 00:28:53,1733.386,1.667,117.926," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Far from nest """,,,,,,, State start,7916," """"", Provisioning 
2/7/2022, 21:42:17, 00:30:51,1851.313,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Far from nest """,,,,,,, State stop,7916," """"", Provisioning 
2/7/2022, 21:42:17, 00:30:51,1851.313,1.599,242.877," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Near nest""",,,,,,, State start,7916," """"", Provisioning 
2/7/2022, 21:46:20, 00:34:54,2094.19,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Near nest""",,,,,,, State stop,7916," """"", Provisioning 
2/7/2022, 21:46:20, 00:34:54,2094.19,1.274,12.957," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning 
2/7/2022, 21:46:33, 00:35:07,2107.147,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20220207_211125.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning 
