Date_ymd, Time_Absolute_hms, Time_Relative_hms, Time_Relative_s, Time_Lag_s, Duration_s, Observation_Name, Log_File_Name, Actor, Behavior, Receiver, Modifier_1, Modifier_2, Modifier_3, Modifier_4, Modifier_5, Modifier_6, Other_Modifiers, Event_Type, Observer_ID, Notes, Coding_Scheme
7/16/2021, 06:39:47, 00:00:00,0,4.49,12.317," ""AdLib"""," ""LogAdLibitum 20210716_063947.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning 
7/16/2021, 06:39:53, 00:00:05,5.634,1.566,64.613," ""AdLib"""," ""LogAdLibitum 20210716_063947.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Near nest""",,,,,,, State start,7916," """"", Provisioning 
7/16/2021, 06:39:55, 00:00:07,7.758,0.966,3566.739," ""AdLib"""," ""LogAdLibitum 20210716_063947.csv"""," ""Unknown"""," ""GFN"""," ""Unknown""",,,,,,,, State start,7916," """"", Provisioning 
7/16/2021, 06:39:59, 00:00:12,12.317,0,0," ""AdLib"""," ""LogAdLibitum 20210716_063947.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning 
7/16/2021, 06:39:59, 00:00:12,12.317,4.407,21.94," ""AdLib"""," ""LogAdLibitum 20210716_063947.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,7916," """"", Provisioning 
7/16/2021, 06:40:21, 00:00:34,34.257,0,0," ""AdLib"""," ""LogAdLibitum 20210716_063947.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,7916," """"", Provisioning 
7/16/2021, 06:40:21, 00:00:34,34.257,1.883,252.046," ""AdLib"""," ""LogAdLibitum 20210716_063947.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,7916," """"", Provisioning 
7/16/2021, 06:40:57, 00:01:10,70.247,0,0," ""AdLib"""," ""LogAdLibitum 20210716_063947.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Near nest""",,,,,,, State stop,7916," """"", Provisioning 
7/16/2021, 06:40:57, 00:01:10,70.247,1.74,997.293," ""AdLib"""," ""LogAdLibitum 20210716_063947.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Far from nest """,,,,,,, State start,7916," """"", Provisioning 
7/16/2021, 06:44:33, 00:04:46,286.303,0,0," ""AdLib"""," ""LogAdLibitum 20210716_063947.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,7916," """"", Provisioning 
7/16/2021, 06:44:33, 00:04:46,286.303,1.264,14.579," ""AdLib"""," ""LogAdLibitum 20210716_063947.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,7916," """"", Provisioning 
7/16/2021, 06:44:48, 00:05:00,300.882,0,0," ""AdLib"""," ""LogAdLibitum 20210716_063947.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,7916," """"", Provisioning 
7/16/2021, 06:44:48, 00:05:00,300.882,1.134,774.565," ""AdLib"""," ""LogAdLibitum 20210716_063947.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,7916," """"", Provisioning 
7/16/2021, 06:57:34, 00:17:47,1067.54,0,0," ""AdLib"""," ""LogAdLibitum 20210716_063947.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Far from nest """,,,,,,, State stop,7916," """"", Provisioning 
