Date_ymd, Time_Absolute_hms, Time_Relative_hms, Time_Relative_s, Time_Lag_s, Duration_s, Observation_Name, Log_File_Name, Actor, Behavior, Receiver, Modifier_1, Modifier_2, Modifier_3, Modifier_4, Modifier_5, Modifier_6, Other_Modifiers, Event_Type, Observer_ID, Notes, Coding_Scheme
2/9/2022, 14:29:26, 00:00:00,0,1.999,2.858," ""AdLib"""," ""Ad Libitum_BarsObs - 20220209_142926.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State start,1111," """"", BarsObs
2/9/2022, 14:29:29, 00:00:02,2.858,0,0," ""AdLib"""," ""Ad Libitum_BarsObs - 20220209_142926.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State stop,1111," """"", BarsObs
2/9/2022, 14:29:29, 00:00:02,2.858,1.36,6.61," ""AdLib"""," ""Ad Libitum_BarsObs - 20220209_142926.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State start,1111," """"", BarsObs
2/9/2022, 14:29:31, 00:00:04,4.953,1.6,2.469," ""AdLib"""," ""Ad Libitum_BarsObs - 20220209_142926.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State start,1111," """"", BarsObs
2/9/2022, 14:29:33, 00:00:07,7.421,0,0," ""AdLib"""," ""Ad Libitum_BarsObs - 20220209_142926.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State stop,1111," """"", BarsObs
2/9/2022, 14:29:33, 00:00:07,7.421,1.439,709.077," ""AdLib"""," ""Ad Libitum_BarsObs - 20220209_142926.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State start,1111," """"", BarsObs
2/9/2022, 14:29:35, 00:00:09,9.469,0,0," ""AdLib"""," ""Ad Libitum_BarsObs - 20220209_142926.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State stop,1111," """"", BarsObs
2/9/2022, 14:29:35, 00:00:09,9.469,2.436,6.573," ""AdLib"""," ""Ad Libitum_BarsObs - 20220209_142926.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State start,1111," """"", BarsObs
2/9/2022, 14:29:42, 00:00:16,16.042,0,0," ""AdLib"""," ""Ad Libitum_BarsObs - 20220209_142926.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State stop,1111," """"", BarsObs
2/9/2022, 14:29:42, 00:00:16,16.042,1.783,61.451," ""AdLib"""," ""Ad Libitum_BarsObs - 20220209_142926.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,1111," """"", BarsObs
2/9/2022, 14:30:43, 00:01:17,77.493,0,0," ""AdLib"""," ""Ad Libitum_BarsObs - 20220209_142926.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,1111," """"", BarsObs
2/9/2022, 14:30:43, 00:01:17,77.493,3.331,8.543," ""AdLib"""," ""Ad Libitum_BarsObs - 20220209_142926.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,1111," """"", BarsObs
2/9/2022, 14:30:52, 00:01:26,86.035,0,0," ""AdLib"""," ""Ad Libitum_BarsObs - 20220209_142926.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,1111," """"", BarsObs
2/9/2022, 14:30:52, 00:01:26,86.035,1.788,240.122," ""AdLib"""," ""Ad Libitum_BarsObs - 20220209_142926.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,1111," """"", BarsObs
2/9/2022, 14:34:52, 00:05:26,326.157,0,0," ""AdLib"""," ""Ad Libitum_BarsObs - 20220209_142926.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,1111," """"", BarsObs
2/9/2022, 14:34:52, 00:05:26,326.157,2.172,9.344," ""AdLib"""," ""Ad Libitum_BarsObs - 20220209_142926.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,1111," """"", BarsObs
2/9/2022, 14:35:01, 00:05:35,335.501,0,0," ""AdLib"""," ""Ad Libitum_BarsObs - 20220209_142926.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,1111," """"", BarsObs
2/9/2022, 14:35:01, 00:05:35,335.501,2.867,76.611," ""AdLib"""," ""Ad Libitum_BarsObs - 20220209_142926.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,1111," """"", BarsObs
2/9/2022, 14:36:18, 00:06:52,412.112,0,0," ""AdLib"""," ""Ad Libitum_BarsObs - 20220209_142926.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,1111," """"", BarsObs
2/9/2022, 14:36:18, 00:06:52,412.112,1.952,17.805," ""AdLib"""," ""Ad Libitum_BarsObs - 20220209_142926.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,1111," """"", BarsObs
2/9/2022, 14:36:36, 00:07:09,429.917,0,0," ""AdLib"""," ""Ad Libitum_BarsObs - 20220209_142926.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,1111," """"", BarsObs
2/9/2022, 14:36:36, 00:07:09,429.917,2.64,284.076," ""AdLib"""," ""Ad Libitum_BarsObs - 20220209_142926.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,1111," """"", BarsObs
2/9/2022, 14:41:20, 00:11:53,713.993,0,0," ""AdLib"""," ""Ad Libitum_BarsObs - 20220209_142926.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,1111," """"", BarsObs
2/9/2022, 14:41:20, 00:11:53,713.993,1.748,354.686," ""AdLib"""," ""Ad Libitum_BarsObs - 20220209_142926.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State start,1111," """"", BarsObs
2/9/2022, 14:41:22, 00:11:56,716.498,0,0," ""AdLib"""," ""Ad Libitum_BarsObs - 20220209_142926.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State stop,1111," """"", BarsObs
2/9/2022, 14:41:22, 00:11:56,716.498,1.793,5.67," ""AdLib"""," ""Ad Libitum_BarsObs - 20220209_142926.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State start,1111," """"", BarsObs
2/9/2022, 14:41:28, 00:12:02,722.168,0,0," ""AdLib"""," ""Ad Libitum_BarsObs - 20220209_142926.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State stop,1111," """"", BarsObs
2/9/2022, 14:41:28, 00:12:02,722.168,2.478,4.463," ""AdLib"""," ""Ad Libitum_BarsObs - 20220209_142926.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Perching""",,,,,,, State start,1111," """"", BarsObs
