Date_ymd, Time_Absolute_hms, Time_Relative_hms, Time_Relative_s, Time_Lag_s, Duration_s, Observation_Name, Log_File_Name, Actor, Behavior, Receiver, Modifier_1, Modifier_2, Modifier_3, Modifier_4, Modifier_5, Modifier_6, Other_Modifiers, Event_Type, Observer_ID, Notes, Coding_Scheme
7/3/2021, 05:57:02, 00:00:00,0,2.54,103.238," ""AdLib"""," ""LogAdLibitum 20210703_055702.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest""",,,,,,, State start,3639," """"", barn_swallow_prov
7/3/2021, 05:57:05, 00:00:03,3.066,2.208,95.122," ""AdLib"""," ""LogAdLibitum 20210703_055702.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Far from nest""",,,,,,, State start,3639," """"", barn_swallow_prov
7/3/2021, 05:57:05, 00:00:03,3.066,2.208,540.238," ""AdLib"""," ""LogAdLibitum 20210703_055702.csv""","""Unknown"""," ""GFN""","""Unknown""",,,,,,,, State start,3639," """"", barn_swallow_prov
7/3/2021, 05:57:54, 00:00:51,51.741,9.591,9.591," ""AdLib"""," ""LogAdLibitum 20210703_055702.csv"""," """""," """"",,,,,,,,, Notes,3639," ""Males singing and fighting in barn""", barn_swallow_prov
7/3/2021, 05:58:40, 00:01:38,98.188,0,0," ""AdLib"""," ""LogAdLibitum 20210703_055702.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Far from nest""",,,,,,, State stop,3639," """"", barn_swallow_prov
7/3/2021, 05:58:40, 00:01:38,98.188,1.407,2.399," ""AdLib"""," ""LogAdLibitum 20210703_055702.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State start,3639," """"", barn_swallow_prov
7/3/2021, 05:58:43, 00:01:40,100.587,0,0," ""AdLib"""," ""LogAdLibitum 20210703_055702.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State stop,3639," """"", barn_swallow_prov
7/3/2021, 05:58:43, 00:01:40,100.587,2.033,205.076," ""AdLib"""," ""LogAdLibitum 20210703_055702.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Far from nest""",,,,,,, State start,3639," """"", barn_swallow_prov
7/3/2021, 05:58:45, 00:01:43,103.238,0,0," ""AdLib"""," ""LogAdLibitum 20210703_055702.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest""",,,,,,, State stop,3639," """"", barn_swallow_prov
7/3/2021, 05:58:45, 00:01:43,103.238,1.473,28.865," ""AdLib"""," ""LogAdLibitum 20210703_055702.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Near nest""",,,,,,, State start,3639," """"", barn_swallow_prov
7/3/2021, 05:59:14, 00:02:12,132.103,0,0," ""AdLib"""," ""LogAdLibitum 20210703_055702.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Near nest""",,,,,,, State stop,3639," """"", barn_swallow_prov
7/3/2021, 05:59:14, 00:02:12,132.103,2.026,214.175," ""AdLib"""," ""LogAdLibitum 20210703_055702.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest""",,,,,,, State start,3639," """"", barn_swallow_prov
7/3/2021, 06:02:08, 00:05:05,305.663,0,0," ""AdLib"""," ""LogAdLibitum 20210703_055702.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Far from nest""",,,,,,, State stop,3639," """"", barn_swallow_prov
7/3/2021, 06:02:08, 00:05:05,305.663,2.942,42.615," ""AdLib"""," ""LogAdLibitum 20210703_055702.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Near nest""",,,,,,, State start,3639," """"", barn_swallow_prov
7/3/2021, 06:02:48, 00:05:46,346.278,0,0," ""AdLib"""," ""LogAdLibitum 20210703_055702.csv"""," ""Female"""," ""GFN"""," ""Female"""," ""Far from nest""",,,,,,, State stop,3639," """"", barn_swallow_prov
7/3/2021, 06:02:48, 00:05:46,346.278,1.383,6.783," ""AdLib"""," ""LogAdLibitum 20210703_055702.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State start,3639," """"", barn_swallow_prov
7/3/2021, 06:02:50, 00:05:48,348.278,0,0," ""AdLib"""," ""LogAdLibitum 20210703_055702.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Near nest""",,,,,,, State stop,3639," """"", barn_swallow_prov
7/3/2021, 06:02:50, 00:05:48,348.278,2.583,12.792," ""AdLib"""," ""LogAdLibitum 20210703_055702.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State start,3639," """"", barn_swallow_prov
