Date_ymd, Time_Absolute_hms, Time_Relative_hms, Time_Relative_s, Time_Lag_s, Duration_s, Observation_Name, Log_File_Name, Actor, Behavior, Receiver, Modifier_1, Modifier_2, Modifier_3, Modifier_4, Modifier_5, Modifier_6, Other_Modifiers, Event_Type, Observer_ID, Notes, Coding_Scheme
10/27/2021, 09:39:58, 00:00:00,0,2.923,13.083," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211027_093958.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State start,7916," """"", Provisioning 
10/27/2021, 09:40:01, 00:00:03,3.549,1.048,48.471," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211027_093958.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State start,7916," """"", Provisioning 
10/27/2021, 09:40:03, 00:00:05,5.458,1.015,3594.515," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211027_093958.csv"""," ""Unknown"""," ""GFN"""," ""Unknown""",,,,,,,, State start,7916," """"", Provisioning 
10/27/2021, 09:40:11, 00:00:13,13.083,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211027_093958.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State stop,7916," """"", Provisioning 
10/27/2021, 09:40:11, 00:00:13,13.083,1.265,2.065," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211027_093958.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning 
10/27/2021, 09:40:13, 00:00:15,15.148,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211027_093958.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning 
10/27/2021, 09:40:13, 00:00:15,15.148,1.025,217.223," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211027_093958.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State start,7916," """"", Provisioning 
10/27/2021, 09:40:50, 00:00:52,52.021,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211027_093958.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State stop,7916," """"", Provisioning 
10/27/2021, 09:40:50, 00:00:52,52.021,1.682,2.684," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211027_093958.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning 
10/27/2021, 09:40:53, 00:00:54,54.705,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211027_093958.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning 
