Date_ymd, Time_Absolute_hms, Time_Relative_hms, Time_Relative_s, Time_Lag_s, Duration_s, Observation_Name, Log_File_Name, Actor, Behavior, Receiver, Modifier_1, Modifier_2, Modifier_3, Modifier_4, Modifier_5, Modifier_6, Other_Modifiers, Event_Type, Observer_ID, Notes, Coding_Scheme
6/10/2021, 06:00:22, 00:00:00,0,1.979,15.44," ""AdLib"""," ""LogAdLibitum 20210610_060022.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State start,1111," """"", BarsObs
6/10/2021, 06:00:24, 00:00:02,2.616,1.191,14.821," ""AdLib"""," ""LogAdLibitum 20210610_060022.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State start,1111," """"", BarsObs
6/10/2021, 06:00:26, 00:00:04,4.642,1.174,3597.826," ""AdLib"""," ""LogAdLibitum 20210610_060022.csv"""," ""Unknown"""," ""GFN"""," ""Unknown""",,,,,,,, State start,1111," """"", BarsObs
6/10/2021, 06:00:37, 00:00:15,15.44,0,0," ""AdLib"""," ""LogAdLibitum 20210610_060022.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State stop,1111," """"", BarsObs
6/10/2021, 06:00:37, 00:00:15,15.44,1.448,132.374," ""AdLib"""," ""LogAdLibitum 20210610_060022.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State start,1111," """"", BarsObs
6/10/2021, 06:00:39, 00:00:17,17.437,0,0," ""AdLib"""," ""LogAdLibitum 20210610_060022.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State stop,1111," """"", BarsObs
6/10/2021, 06:00:39, 00:00:17,17.437,2.829,159.692," ""AdLib"""," ""LogAdLibitum 20210610_060022.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,1111," """"", BarsObs
6/10/2021, 06:02:50, 00:02:27,147.814,0,0," ""AdLib"""," ""LogAdLibitum 20210610_060022.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State stop,1111," """"", BarsObs
6/10/2021, 06:02:50, 00:02:27,147.814,2.1,31.005," ""AdLib"""," ""LogAdLibitum 20210610_060022.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""In barn""",,,,,,, State start,1111," """"", BarsObs
6/10/2021, 06:03:19, 00:02:57,177.129,0,0," ""AdLib"""," ""LogAdLibitum 20210610_060022.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,1111," """"", BarsObs
6/10/2021, 06:03:19, 00:02:57,177.129,0.906,27.954," ""AdLib"""," ""LogAdLibitum 20210610_060022.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State start,1111," """"", BarsObs
6/10/2021, 06:03:21, 00:02:58,178.818,0,0," ""AdLib"""," ""LogAdLibitum 20210610_060022.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""In barn""",,,,,,, State stop,1111," """"", BarsObs
6/10/2021, 06:03:21, 00:02:58,178.818,2.085,24.017," ""AdLib"""," ""LogAdLibitum 20210610_060022.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Preening""",,,,,,, State start,1111," """"", BarsObs
6/10/2021, 06:03:27, 00:03:05,185.344,3.789,3.789," ""AdLib"""," ""LogAdLibitum 20210610_060022.csv"""," """""," """"",,,,,,,,, Notes,1111," ""Perching""", BarsObs
6/10/2021, 06:03:45, 00:03:22,202.835,0,0," ""AdLib"""," ""LogAdLibitum 20210610_060022.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Preening""",,,,,,, State stop,1111," """"", BarsObs
6/10/2021, 06:03:45, 00:03:22,202.835,1.194,202.199," ""AdLib"""," ""LogAdLibitum 20210610_060022.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State start,1111," """"", BarsObs
6/10/2021, 06:03:47, 00:03:25,205.083,0,0," ""AdLib"""," ""LogAdLibitum 20210610_060022.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State stop,1111," """"", BarsObs
6/10/2021, 06:03:47, 00:03:25,205.083,3.483,250.485," ""AdLib"""," ""LogAdLibitum 20210610_060022.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,1111," """"", BarsObs
6/10/2021, 06:06:57, 00:06:35,395.425,2.37,2.37," ""AdLib"""," ""LogAdLibitum 20210610_060022.csv"""," """""," """"",,,,,,,,, Notes,1111," ""Ac""", BarsObs
6/10/2021, 06:07:07, 00:06:45,405.034,0,0," ""AdLib"""," ""LogAdLibitum 20210610_060022.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State stop,1111," """"", BarsObs
6/10/2021, 06:07:07, 00:06:45,405.034,2.54,53.426," ""AdLib"""," ""LogAdLibitum 20210610_060022.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""In barn""",,,,,,, State start,1111," """"", BarsObs
6/10/2021, 06:07:43, 00:07:20,440.816,4.245,4.245," ""AdLib"""," ""LogAdLibitum 20210610_060022.csv"""," """""," """"",,,,,,,,, Notes,1111," ""M ac""", BarsObs
6/10/2021, 06:07:57, 00:07:35,455.568,0,0," ""AdLib"""," ""LogAdLibitum 20210610_060022.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,1111," """"", BarsObs
6/10/2021, 06:07:57, 00:07:35,455.568,2.265,253.616," ""AdLib"""," ""LogAdLibitum 20210610_060022.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State start,1111," """"", BarsObs
6/10/2021, 06:08:00, 00:07:38,458.46,0,0," ""AdLib"""," ""LogAdLibitum 20210610_060022.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""In barn""",,,,,,, State stop,1111," """"", BarsObs
