Date_ymd, Time_Absolute_hms, Time_Relative_hms, Time_Relative_s, Time_Lag_s, Duration_s, Observation_Name, Log_File_Name, Actor, Behavior, Receiver, Modifier_1, Modifier_2, Modifier_3, Modifier_4, Modifier_5, Modifier_6, Other_Modifiers, Event_Type, Observer_ID, Notes, Coding_Scheme,
7/8/2021, 07:00:23, 00:32:19,1939.502,1.541,22.757," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:00:46, 00:32:42,1962.258,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:00:46, 00:32:42,1962.258,2.376,3.292," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:00:49, 00:32:45,1965.55,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:00:49, 00:32:45,1965.55,1.732,38.608," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:01:28, 00:33:24,2004.158,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:01:28, 00:33:24,2004.158,1.966,7.057," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:01:35, 00:33:31,2011.215,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:01:35, 00:33:31,2011.215,1.574,45.006," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:02:20, 00:34:16,2056.221,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:02:20, 00:34:16,2056.221,2.817,14.734," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:02:35, 00:34:30,2070.955,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:02:35, 00:34:30,2070.955,2.158,234.716," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:02:37, 00:34:33,2073.614,11.707,11.707," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," """""," """"",,,,,,,,, Notes,3639," ""Female rearraging feathers amd nestlings in nest""", barn_swallow_prov,
7/8/2021, 07:06:29, 00:38:25,2305.67,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:06:29, 00:38:25,2305.67,1.948,43.049," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:07:13, 00:39:08,2348.719,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:07:13, 00:39:08,2348.719,5.625,14.208," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:07:27, 00:39:22,2362.926,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:07:27, 00:39:22,2362.926,1.466,360.913," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:07:29, 00:39:25,2365.153,7.49,7.49," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," """""," """"",,,,,,,,, Notes,3639," ""I havenort seen the male """, barn_swallow_prov,
7/8/2021, 07:13:28, 00:45:23,2723.839,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:13:28, 00:45:23,2723.839,4.382,351.824," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:19:19, 00:51:15,3075.663,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:19:19, 00:51:15,3075.663,2.549,5.575," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:19:25, 00:51:21,3081.239,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:19:25, 00:51:21,3081.239,12.357,58.113," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:20:23, 00:52:19,3139.352,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:20:23, 00:52:19,3139.352,2.108,41.632," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:21:05, 00:53:00,3180.984,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:21:05, 00:53:00,3180.984,2.474,60.364," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:22:05, 00:54:01,3241.348,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:22:05, 00:54:01,3241.348,2.749,13.132," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:22:18, 00:54:14,3254.48,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:22:18, 00:54:14,3254.48,14.856,29.257," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:22:48, 00:54:43,3283.738,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:22:48, 00:54:43,3283.738,1.965,6.824," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:22:54, 00:54:50,3290.562,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:22:54, 00:54:50,3290.562,1.758,5.375," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:23:00, 00:54:55,3295.937,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:23:00, 00:54:55,3295.937,1.749,20.781," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:23:21, 00:55:16,3316.719,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:23:21, 00:55:16,3316.719,4.183,31.166," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:23:52, 00:55:47,3347.885,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:23:52, 00:55:47,3347.885,1.665,8.958," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:24:01, 00:55:56,3356.843,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:24:01, 00:55:56,3356.843,1.674,21.924," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:24:23, 00:56:18,3378.767,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:24:23, 00:56:18,3378.767,1.658,6.116," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:24:29, 00:56:24,3384.884,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:24:29, 00:56:24,3384.884,1.691,87.379," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:25:56, 00:57:52,3472.263,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:25:56, 00:57:52,3472.263,1.624,18.19," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:26:14, 00:58:10,3490.453,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:26:14, 00:58:10,3490.453,2.074,8.174," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:26:22, 00:58:18,3498.627,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:26:22, 00:58:18,3498.627,1.7,6.243," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:26:29, 00:58:24,3504.87,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:26:29, 00:58:24,3504.87,17.448,20.866," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:26:50, 00:58:45,3525.736,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:26:50, 00:58:45,3525.736,8.182,27.523," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:27:17, 00:59:13,3553.259,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:27:17, 00:59:13,3553.259,2.44,4.776," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State start,3639," """"", barn_swallow_prov,
7/8/2021, 07:27:22, 00:59:18,3558.035,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Male"""," ""GFN"""," ""Male"""," ""Far from nest""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:27:22, 00:59:18,3558.035,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State stop,3639," """"", barn_swallow_prov,
7/8/2021, 07:27:22, 00:59:18,3558.035,0,0," ""AdLib"""," ""LogAdLibitum 20210708_062804.csv"""," ""Unknown"""," ""GFN"""," ""Unknown"""," ""Far from nest""",,,,,,, State stop,3639," """"", barn_swallow_prov,
