Date_ymd, Time_Absolute_hms, Time_Relative_hms, Time_Relative_s, Time_Lag_s, Duration_s, Observation_Name, Log_File_Name, Actor, Behavior, Receiver, Modifier_1, Modifier_2, Modifier_3, Modifier_4, Modifier_5, Modifier_6, Other_Modifiers, Event_Type, Observer_ID, Notes, Coding_Scheme,
11/1/2021, 11:54:51, 00:00:00,0,2.325,80.229," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211101_115451.csv"""," ""Female"""," ""AN"""," ""Female""",,,,,,,, State start,7916," """"", Provisioning ,
11/1/2021, 11:54:57, 00:00:05,5.492,1.075,399.723," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211101_115451.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State start,7916," """"", Provisioning ,
11/1/2021, 11:54:58, 00:00:07,7.183,1.684,3687.411," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211101_115451.csv"""," ""Unknown"""," ""GFN"""," ""Unknown""",,,,,,,, State start,7916," """"", Provisioning ,
11/1/2021, 11:56:11, 00:01:20,80.229,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211101_115451.csv"""," ""Female"""," ""AN"""," ""Female""",,,,,,,, State stop,7916," """"", Provisioning ,
11/1/2021, 11:56:11, 00:01:20,80.229,1.45,15.342," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211101_115451.csv"""," ""Female"""," ""AN"""," ""Female""",,,,,,,, State start,7916," """"", Provisioning ,
11/1/2021, 11:56:27, 00:01:35,95.571,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211101_115451.csv"""," ""Female"""," ""AN"""," ""Female""",,,,,,,, State stop,7916," """"", Provisioning ,
11/1/2021, 11:56:27, 00:01:35,95.571,1.956,311.668," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211101_115451.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,7916," """"", Provisioning ,
11/1/2021, 12:01:36, 00:06:45,405.215,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211101_115451.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State stop,7916," """"", Provisioning ,
11/1/2021, 12:01:36, 00:06:45,405.215,1.255,7.183," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211101_115451.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Perching""",,,,,,, State start,7916," """"", Provisioning ,
11/1/2021, 12:01:38, 00:06:47,407.239,0,0," ""AdLib"""," ""Ad Libitum_Provisioning  - 20211101_115451.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,7916," """"", Provisioning ,
