Date_ymd, Time_Absolute_hms, Time_Relative_hms, Time_Relative_s, Time_Lag_s, Duration_s, Observation_Name, Log_File_Name, Actor, Behavior, Receiver, Modifier_1, Modifier_2, Modifier_3, Modifier_4, Modifier_5, Modifier_6, Other_Modifiers, Event_Type, Observer_ID, Notes, Coding_Scheme
7/3/2021, 06:16:05, 00:00:00,0,1.291,171.715," ""AdLib"""," ""LogAdLibitum 20210703_061605.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State start,1815," """"", prov
7/3/2021, 06:16:08, 00:00:02,2.433,1.116,52.83," ""AdLib"""," ""LogAdLibitum 20210703_061605.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State start,1815," """"", prov
7/3/2021, 06:16:10, 00:00:04,4.791,1.324,2885.841," ""AdLib"""," ""LogAdLibitum 20210703_061605.csv"""," ""Unknown"""," ""GFN"""," ""Unknown""",,,,,,,, State start,1815," """"", prov
7/3/2021, 06:17:01, 00:00:55,55.263,0,0," ""AdLib"""," ""LogAdLibitum 20210703_061605.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State stop,1815," """"", prov
7/3/2021, 06:17:01, 00:00:55,55.263,2.974,3.608," ""AdLib"""," ""LogAdLibitum 20210703_061605.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State start,1815," """"", prov
7/3/2021, 06:17:04, 00:00:58,58.872,0,0," ""AdLib"""," ""LogAdLibitum 20210703_061605.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State stop,1815," """"", prov
7/3/2021, 06:17:04, 00:00:58,58.872,2.241,29.682," ""AdLib"""," ""LogAdLibitum 20210703_061605.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State start,1815," """"", prov
7/3/2021, 06:17:34, 00:01:28,88.553,0,0," ""AdLib"""," ""LogAdLibitum 20210703_061605.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Perching""",,,,,,, State stop,1815," """"", prov
7/3/2021, 06:17:34, 00:01:28,88.553,1.999,9.758," ""AdLib"""," ""LogAdLibitum 20210703_061605.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State start,1815," """"", prov
7/3/2021, 06:17:44, 00:01:38,98.311,0,0," ""AdLib"""," ""LogAdLibitum 20210703_061605.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Sanitizing""",,,,,,, State stop,1815," """"", prov
7/3/2021, 06:17:44, 00:01:38,98.311,2.175,69.521," ""AdLib"""," ""LogAdLibitum 20210703_061605.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State start,1815," """"", prov
7/3/2021, 06:18:53, 00:02:47,167.832,0,0," ""AdLib"""," ""LogAdLibitum 20210703_061605.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Brooding""",,,,,,, State stop,1815," """"", prov
