"","ymd_hms","temp_c","humid_perc","site","nest","time","date"
"1",2021-06-25 00:00:00,20.1,51.4,"bluecloud","17",0S,2021-06-25
"2",2021-06-25 00:15:00,20,49.4,"bluecloud","17",15M 0S,2021-06-25
"3",2021-06-25 00:30:00,20.1,50.5,"bluecloud","17",30M 0S,2021-06-25
"4",2021-06-25 00:45:00,20,51.7,"bluecloud","17",45M 0S,2021-06-25
"5",2021-06-25 01:00:00,19.9,52.1,"bluecloud","17",1H 0M 0S,2021-06-25
"6",2021-06-25 01:15:00,19.9,52.6,"bluecloud","17",1H 15M 0S,2021-06-25
"7",2021-06-25 01:30:00,19.8,53.3,"bluecloud","17",1H 30M 0S,2021-06-25
"8",2021-06-25 01:45:00,19.5,54.2,"bluecloud","17",1H 45M 0S,2021-06-25
"9",2021-06-25 02:00:00,19.3,55.2,"bluecloud","17",2H 0M 0S,2021-06-25
"10",2021-06-25 02:15:00,19.2,55.1,"bluecloud","17",2H 15M 0S,2021-06-25
"11",2021-06-25 02:30:00,19.2,54,"bluecloud","17",2H 30M 0S,2021-06-25
"12",2021-06-25 02:45:00,19.1,53.5,"bluecloud","17",2H 45M 0S,2021-06-25
"13",2021-06-25 03:00:00,19,53.3,"bluecloud","17",3H 0M 0S,2021-06-25
"14",2021-06-25 03:15:00,18.9,53,"bluecloud","17",3H 15M 0S,2021-06-25
"15",2021-06-25 03:30:00,18.7,52.9,"bluecloud","17",3H 30M 0S,2021-06-25
"16",2021-06-25 03:45:00,18.5,53.4,"bluecloud","17",3H 45M 0S,2021-06-25
"17",2021-06-25 04:00:00,18.4,53.3,"bluecloud","17",4H 0M 0S,2021-06-25
"18",2021-06-25 04:15:00,18.3,53.5,"bluecloud","17",4H 15M 0S,2021-06-25
"19",2021-06-25 04:30:00,18.2,53.3,"bluecloud","17",4H 30M 0S,2021-06-25
"20",2021-06-25 04:45:00,18.1,53.5,"bluecloud","17",4H 45M 0S,2021-06-25
"21",2021-06-25 05:00:00,18,53.3,"bluecloud","17",5H 0M 0S,2021-06-25
"22",2021-06-25 05:15:00,17.9,53.1,"bluecloud","17",5H 15M 0S,2021-06-25
"23",2021-06-25 05:30:00,17.6,54.3,"bluecloud","17",5H 30M 0S,2021-06-25
"24",2021-06-25 05:45:00,17.4,54.7,"bluecloud","17",5H 45M 0S,2021-06-25
"25",2021-06-25 06:00:00,17.2,54.4,"bluecloud","17",6H 0M 0S,2021-06-25
"26",2021-06-25 06:15:00,17.2,55.1,"bluecloud","17",6H 15M 0S,2021-06-25
"27",2021-06-25 06:30:00,17.8,55,"bluecloud","17",6H 30M 0S,2021-06-25
"28",2021-06-25 06:45:00,18.7,56.3,"bluecloud","17",6H 45M 0S,2021-06-25
"29",2021-06-25 07:00:00,18.6,56.2,"bluecloud","17",7H 0M 0S,2021-06-25
"30",2021-06-25 07:15:00,19.8,56.3,"bluecloud","17",7H 15M 0S,2021-06-25
"31",2021-06-25 07:30:00,20.7,55.9,"bluecloud","17",7H 30M 0S,2021-06-25
"32",2021-06-25 07:45:00,20.7,53.9,"bluecloud","17",7H 45M 0S,2021-06-25
"33",2021-06-25 08:00:00,20.4,53.8,"bluecloud","17",8H 0M 0S,2021-06-25
"34",2021-06-25 08:15:00,20.2,54.5,"bluecloud","17",8H 15M 0S,2021-06-25
"35",2021-06-25 08:30:00,20.4,54.4,"bluecloud","17",8H 30M 0S,2021-06-25
"36",2021-06-25 08:45:00,20.3,54.5,"bluecloud","17",8H 45M 0S,2021-06-25
"37",2021-06-25 09:00:00,20.6,55.4,"bluecloud","17",9H 0M 0S,2021-06-25
"38",2021-06-25 09:15:00,21.2,54.5,"bluecloud","17",9H 15M 0S,2021-06-25
"39",2021-06-25 09:30:00,22.2,53.1,"bluecloud","17",9H 30M 0S,2021-06-25
"40",2021-06-25 09:45:00,22.7,51.2,"bluecloud","17",9H 45M 0S,2021-06-25
"41",2021-06-25 10:00:00,23.2,50.3,"bluecloud","17",10H 0M 0S,2021-06-25
"42",2021-06-25 10:15:00,23.7,49.7,"bluecloud","17",10H 15M 0S,2021-06-25
"43",2021-06-25 10:30:00,24.3,48.8,"bluecloud","17",10H 30M 0S,2021-06-25
"44",2021-06-25 10:45:00,24.7,48.4,"bluecloud","17",10H 45M 0S,2021-06-25
"45",2021-06-25 11:00:00,24.9,49.1,"bluecloud","17",11H 0M 0S,2021-06-25
"46",2021-06-25 11:15:00,25.1,47.7,"bluecloud","17",11H 15M 0S,2021-06-25
"47",2021-06-25 11:30:00,25,46.4,"bluecloud","17",11H 30M 0S,2021-06-25
"48",2021-06-25 11:45:00,25,45.3,"bluecloud","17",11H 45M 0S,2021-06-25
"49",2021-06-25 12:00:00,25.2,45,"bluecloud","17",12H 0M 0S,2021-06-25
"50",2021-06-25 12:15:00,25.2,43.8,"bluecloud","17",12H 15M 0S,2021-06-25
"51",2021-06-25 12:30:00,25.2,43.1,"bluecloud","17",12H 30M 0S,2021-06-25
"52",2021-06-25 12:45:00,25.3,43.7,"bluecloud","17",12H 45M 0S,2021-06-25
"53",2021-06-25 13:00:00,24.8,44.5,"bluecloud","17",13H 0M 0S,2021-06-25
"54",2021-06-25 13:15:00,24.6,43.9,"bluecloud","17",13H 15M 0S,2021-06-25
"55",2021-06-25 13:30:00,24.2,43.7,"bluecloud","17",13H 30M 0S,2021-06-25
"56",2021-06-25 13:45:00,24,45.6,"bluecloud","17",13H 45M 0S,2021-06-25
"57",2021-06-25 14:00:00,23.4,48.6,"bluecloud","17",14H 0M 0S,2021-06-25
"58",2021-06-25 14:15:00,22.9,51,"bluecloud","17",14H 15M 0S,2021-06-25
"59",2021-06-25 14:30:00,22.6,52,"bluecloud","17",14H 30M 0S,2021-06-25
"60",2021-06-25 14:45:00,22.1,53.3,"bluecloud","17",14H 45M 0S,2021-06-25
"61",2021-06-25 15:00:00,21.4,53.7,"bluecloud","17",15H 0M 0S,2021-06-25
"62",2021-06-25 15:15:00,21.2,54.9,"bluecloud","17",15H 15M 0S,2021-06-25
"63",2021-06-25 15:30:00,20.2,57.2,"bluecloud","17",15H 30M 0S,2021-06-25
"64",2021-06-25 15:45:00,20,58.5,"bluecloud","17",15H 45M 0S,2021-06-25
"65",2021-06-25 16:00:00,19.8,58.6,"bluecloud","17",16H 0M 0S,2021-06-25
"66",2021-06-25 16:15:00,19.7,59.3,"bluecloud","17",16H 15M 0S,2021-06-25
"67",2021-06-25 16:30:00,19.4,60,"bluecloud","17",16H 30M 0S,2021-06-25
"68",2021-06-25 16:45:00,19.3,62,"bluecloud","17",16H 45M 0S,2021-06-25
"69",2021-06-25 17:00:00,19.2,62.7,"bluecloud","17",17H 0M 0S,2021-06-25
"70",2021-06-25 17:15:00,19.2,62.4,"bluecloud","17",17H 15M 0S,2021-06-25
"71",2021-06-25 17:30:00,19.2,63.2,"bluecloud","17",17H 30M 0S,2021-06-25
"72",2021-06-25 17:45:00,19.2,63.3,"bluecloud","17",17H 45M 0S,2021-06-25
"73",2021-06-25 18:00:00,19.2,62.2,"bluecloud","17",18H 0M 0S,2021-06-25
"74",2021-06-25 18:15:00,19,62.3,"bluecloud","17",18H 15M 0S,2021-06-25
"75",2021-06-25 18:30:00,18.9,63.4,"bluecloud","17",18H 30M 0S,2021-06-25
"76",2021-06-25 18:45:00,19.1,65.4,"bluecloud","17",18H 45M 0S,2021-06-25
"77",2021-06-25 19:00:00,19.2,66.5,"bluecloud","17",19H 0M 0S,2021-06-25
"78",2021-06-25 19:15:00,19.1,67.1,"bluecloud","17",19H 15M 0S,2021-06-25
"79",2021-06-25 19:30:00,19,67.5,"bluecloud","17",19H 30M 0S,2021-06-25
"80",2021-06-25 19:45:00,18.8,67.9,"bluecloud","17",19H 45M 0S,2021-06-25
"81",2021-06-25 20:00:00,19,66.9,"bluecloud","17",20H 0M 0S,2021-06-25
"82",2021-06-25 20:15:00,18.9,67.9,"bluecloud","17",20H 15M 0S,2021-06-25
"83",2021-06-25 20:30:00,18.9,67.4,"bluecloud","17",20H 30M 0S,2021-06-25
"84",2021-06-25 20:45:00,18.9,67.5,"bluecloud","17",20H 45M 0S,2021-06-25
"85",2021-06-25 21:00:00,18.7,67.7,"bluecloud","17",21H 0M 0S,2021-06-25
"86",2021-06-25 21:15:00,18.7,67.4,"bluecloud","17",21H 15M 0S,2021-06-25
"87",2021-06-25 21:30:00,18.2,68,"bluecloud","17",21H 30M 0S,2021-06-25
"88",2021-06-25 21:45:00,18.1,67.2,"bluecloud","17",21H 45M 0S,2021-06-25
"89",2021-06-25 22:00:00,17.8,67.7,"bluecloud","17",22H 0M 0S,2021-06-25
"90",2021-06-25 22:15:00,17.7,67.3,"bluecloud","17",22H 15M 0S,2021-06-25
"91",2021-06-25 22:30:00,17.7,67.1,"bluecloud","17",22H 30M 0S,2021-06-25
"92",2021-06-25 22:45:00,17.7,67.1,"bluecloud","17",22H 45M 0S,2021-06-25
"93",2021-06-25 23:00:00,17.6,67.5,"bluecloud","17",23H 0M 0S,2021-06-25
"94",2021-06-25 23:15:00,17.6,67.8,"bluecloud","17",23H 15M 0S,2021-06-25
"95",2021-06-25 23:30:00,17.6,68.1,"bluecloud","17",23H 30M 0S,2021-06-25
"96",2021-06-25 23:45:00,17.6,68.4,"bluecloud","17",23H 45M 0S,2021-06-25
"97",2021-06-26 00:00:00,17.5,68.5,"bluecloud","17",0S,2021-06-26
"98",2021-06-26 00:15:00,17.5,68.3,"bluecloud","17",15M 0S,2021-06-26
"99",2021-06-26 00:30:00,17.3,68.2,"bluecloud","17",30M 0S,2021-06-26
"100",2021-06-26 00:45:00,17.2,67.8,"bluecloud","17",45M 0S,2021-06-26
"101",2021-06-26 01:00:00,17.1,67.7,"bluecloud","17",1H 0M 0S,2021-06-26
"102",2021-06-26 01:15:00,17,67.5,"bluecloud","17",1H 15M 0S,2021-06-26
"103",2021-06-26 01:30:00,16.9,67.5,"bluecloud","17",1H 30M 0S,2021-06-26
"104",2021-06-26 01:45:00,16.7,68.2,"bluecloud","17",1H 45M 0S,2021-06-26
"105",2021-06-26 02:00:00,16.5,69.4,"bluecloud","17",2H 0M 0S,2021-06-26
"106",2021-06-26 02:15:00,16.2,70.4,"bluecloud","17",2H 15M 0S,2021-06-26
"107",2021-06-26 02:30:00,15.9,71.2,"bluecloud","17",2H 30M 0S,2021-06-26
"108",2021-06-26 02:45:00,15.7,71.9,"bluecloud","17",2H 45M 0S,2021-06-26
"109",2021-06-26 03:00:00,15.6,72.4,"bluecloud","17",3H 0M 0S,2021-06-26
"110",2021-06-26 03:15:00,15.6,72.4,"bluecloud","17",3H 15M 0S,2021-06-26
"111",2021-06-26 03:30:00,15.6,72.1,"bluecloud","17",3H 30M 0S,2021-06-26
"112",2021-06-26 03:45:00,15.7,71.5,"bluecloud","17",3H 45M 0S,2021-06-26
"113",2021-06-26 04:00:00,15.7,71.5,"bluecloud","17",4H 0M 0S,2021-06-26
"114",2021-06-26 04:15:00,15.6,71.6,"bluecloud","17",4H 15M 0S,2021-06-26
"115",2021-06-26 04:30:00,15.7,71.4,"bluecloud","17",4H 30M 0S,2021-06-26
"116",2021-06-26 04:45:00,15.7,71.3,"bluecloud","17",4H 45M 0S,2021-06-26
"117",2021-06-26 05:00:00,15.7,70.9,"bluecloud","17",5H 0M 0S,2021-06-26
"118",2021-06-26 05:15:00,15.6,70.9,"bluecloud","17",5H 15M 0S,2021-06-26
"119",2021-06-26 05:30:00,15.5,70.9,"bluecloud","17",5H 30M 0S,2021-06-26
"120",2021-06-26 05:45:00,15.4,71.2,"bluecloud","17",5H 45M 0S,2021-06-26
"121",2021-06-26 06:00:00,15.4,71.3,"bluecloud","17",6H 0M 0S,2021-06-26
"122",2021-06-26 06:15:00,15.5,71.2,"bluecloud","17",6H 15M 0S,2021-06-26
"123",2021-06-26 06:30:00,15.8,70.9,"bluecloud","17",6H 30M 0S,2021-06-26
"124",2021-06-26 06:45:00,16.2,71,"bluecloud","17",6H 45M 0S,2021-06-26
"125",2021-06-26 07:00:00,17.2,71.1,"bluecloud","17",7H 0M 0S,2021-06-26
"126",2021-06-26 07:15:00,18.3,70,"bluecloud","17",7H 15M 0S,2021-06-26
"127",2021-06-26 07:30:00,19.1,68.6,"bluecloud","17",7H 30M 0S,2021-06-26
"128",2021-06-26 07:45:00,19.6,61.4,"bluecloud","17",7H 45M 0S,2021-06-26
"129",2021-06-26 08:00:00,20.2,60.9,"bluecloud","17",8H 0M 0S,2021-06-26
"130",2021-06-26 08:15:00,20.7,58.7,"bluecloud","17",8H 15M 0S,2021-06-26
"131",2021-06-26 08:30:00,21.3,57,"bluecloud","17",8H 30M 0S,2021-06-26
"132",2021-06-26 08:45:00,21.5,54.5,"bluecloud","17",8H 45M 0S,2021-06-26
"133",2021-06-26 09:00:00,21.9,53,"bluecloud","17",9H 0M 0S,2021-06-26
"134",2021-06-26 09:15:00,22.1,53.5,"bluecloud","17",9H 15M 0S,2021-06-26
"135",2021-06-26 09:30:00,21.8,50.6,"bluecloud","17",9H 30M 0S,2021-06-26
"136",2021-06-26 09:45:00,21.9,52.1,"bluecloud","17",9H 45M 0S,2021-06-26
"137",2021-06-26 10:00:00,22.4,50.4,"bluecloud","17",10H 0M 0S,2021-06-26
"138",2021-06-26 10:15:00,21.7,49.4,"bluecloud","17",10H 15M 0S,2021-06-26
"139",2021-06-26 10:30:00,21,50,"bluecloud","17",10H 30M 0S,2021-06-26
"140",2021-06-26 10:45:00,20.7,52.7,"bluecloud","17",10H 45M 0S,2021-06-26
"141",2021-06-26 11:00:00,20.8,55.4,"bluecloud","17",11H 0M 0S,2021-06-26
"142",2021-06-26 11:15:00,21.2,55.9,"bluecloud","17",11H 15M 0S,2021-06-26
"143",2021-06-26 11:30:00,21.2,55.1,"bluecloud","17",11H 30M 0S,2021-06-26
"144",2021-06-26 11:45:00,21.2,55.4,"bluecloud","17",11H 45M 0S,2021-06-26
"145",2021-06-26 12:00:00,21.6,53.5,"bluecloud","17",12H 0M 0S,2021-06-26
"146",2021-06-26 12:15:00,21.5,52.1,"bluecloud","17",12H 15M 0S,2021-06-26
"147",2021-06-26 12:30:00,21.7,52.2,"bluecloud","17",12H 30M 0S,2021-06-26
"148",2021-06-26 12:45:00,21.5,51,"bluecloud","17",12H 45M 0S,2021-06-26
"149",2021-06-26 13:00:00,21.1,51.7,"bluecloud","17",13H 0M 0S,2021-06-26
"150",2021-06-26 13:15:00,20.6,54.4,"bluecloud","17",13H 15M 0S,2021-06-26
"151",2021-06-26 13:30:00,19.2,56.5,"bluecloud","17",13H 30M 0S,2021-06-26
"152",2021-06-26 13:45:00,18.6,59.7,"bluecloud","17",13H 45M 0S,2021-06-26
"153",2021-06-26 14:00:00,18,61.8,"bluecloud","17",14H 0M 0S,2021-06-26
"154",2021-06-26 14:15:00,18,63.1,"bluecloud","17",14H 15M 0S,2021-06-26
"155",2021-06-26 14:30:00,18.1,64.1,"bluecloud","17",14H 30M 0S,2021-06-26
"156",2021-06-26 14:45:00,18.1,63.9,"bluecloud","17",14H 45M 0S,2021-06-26
"157",2021-06-26 15:00:00,18,64.3,"bluecloud","17",15H 0M 0S,2021-06-26
"158",2021-06-26 15:15:00,17.9,65.1,"bluecloud","17",15H 15M 0S,2021-06-26
"159",2021-06-26 15:30:00,17.9,65.5,"bluecloud","17",15H 30M 0S,2021-06-26
"160",2021-06-26 15:45:00,17.9,65,"bluecloud","17",15H 45M 0S,2021-06-26
"161",2021-06-26 16:00:00,17.7,64.4,"bluecloud","17",16H 0M 0S,2021-06-26
"162",2021-06-26 16:15:00,17.6,65.2,"bluecloud","17",16H 15M 0S,2021-06-26
"163",2021-06-26 16:30:00,17.6,66,"bluecloud","17",16H 30M 0S,2021-06-26
"164",2021-06-26 16:45:00,17.5,66,"bluecloud","17",16H 45M 0S,2021-06-26
"165",2021-06-26 17:00:00,17.4,65.9,"bluecloud","17",17H 0M 0S,2021-06-26
"166",2021-06-26 17:15:00,17.4,65.6,"bluecloud","17",17H 15M 0S,2021-06-26
"167",2021-06-26 17:30:00,17.5,66.4,"bluecloud","17",17H 30M 0S,2021-06-26
"168",2021-06-26 17:45:00,17.6,66.6,"bluecloud","17",17H 45M 0S,2021-06-26
"169",2021-06-26 18:00:00,17.6,65.4,"bluecloud","17",18H 0M 0S,2021-06-26
"170",2021-06-26 18:15:00,17.5,63.4,"bluecloud","17",18H 15M 0S,2021-06-26
"171",2021-06-26 18:30:00,17.4,63.6,"bluecloud","17",18H 30M 0S,2021-06-26
"172",2021-06-26 18:45:00,17.4,63.6,"bluecloud","17",18H 45M 0S,2021-06-26
"173",2021-06-26 19:00:00,17.4,63.6,"bluecloud","17",19H 0M 0S,2021-06-26
"174",2021-06-26 19:15:00,17.5,64,"bluecloud","17",19H 15M 0S,2021-06-26
"175",2021-06-26 19:30:00,17.5,64.1,"bluecloud","17",19H 30M 0S,2021-06-26
"176",2021-06-26 19:45:00,17.4,64,"bluecloud","17",19H 45M 0S,2021-06-26
"177",2021-06-26 20:00:00,17.4,63.3,"bluecloud","17",20H 0M 0S,2021-06-26
"178",2021-06-26 20:15:00,17.2,63.3,"bluecloud","17",20H 15M 0S,2021-06-26
"179",2021-06-26 20:30:00,17.2,64.5,"bluecloud","17",20H 30M 0S,2021-06-26
"180",2021-06-26 20:45:00,16.9,62,"bluecloud","17",20H 45M 0S,2021-06-26
"181",2021-06-26 21:00:00,16.8,61.9,"bluecloud","17",21H 0M 0S,2021-06-26
"182",2021-06-26 21:15:00,16.8,62.2,"bluecloud","17",21H 15M 0S,2021-06-26
"183",2021-06-26 21:30:00,16.7,62,"bluecloud","17",21H 30M 0S,2021-06-26
"184",2021-06-26 21:45:00,16.7,62.1,"bluecloud","17",21H 45M 0S,2021-06-26
"185",2021-06-26 22:00:00,16.7,62.1,"bluecloud","17",22H 0M 0S,2021-06-26
"186",2021-06-26 22:15:00,16.7,62.4,"bluecloud","17",22H 15M 0S,2021-06-26
"187",2021-06-26 22:30:00,16.7,63.3,"bluecloud","17",22H 30M 0S,2021-06-26
"188",2021-06-26 22:45:00,16.7,63.3,"bluecloud","17",22H 45M 0S,2021-06-26
"189",2021-06-26 23:00:00,16.7,64,"bluecloud","17",23H 0M 0S,2021-06-26
"190",2021-06-26 23:15:00,16.6,63.8,"bluecloud","17",23H 15M 0S,2021-06-26
"191",2021-06-26 23:30:00,16.6,64.4,"bluecloud","17",23H 30M 0S,2021-06-26
"192",2021-06-26 23:45:00,16.6,64.5,"bluecloud","17",23H 45M 0S,2021-06-26
"193",2021-06-27 00:00:00,16.5,64.4,"bluecloud","17",0S,2021-06-27
"194",2021-06-27 00:15:00,16.5,64.6,"bluecloud","17",15M 0S,2021-06-27
"195",2021-06-27 00:30:00,16.4,64.6,"bluecloud","17",30M 0S,2021-06-27
"196",2021-06-27 00:45:00,16.3,64.8,"bluecloud","17",45M 0S,2021-06-27
"197",2021-06-27 01:00:00,16.2,65.4,"bluecloud","17",1H 0M 0S,2021-06-27
"198",2021-06-27 01:15:00,16.1,65.3,"bluecloud","17",1H 15M 0S,2021-06-27
"199",2021-06-27 01:30:00,16.1,65.6,"bluecloud","17",1H 30M 0S,2021-06-27
"200",2021-06-27 01:45:00,16,65.7,"bluecloud","17",1H 45M 0S,2021-06-27
"201",2021-06-27 02:00:00,15.9,66.6,"bluecloud","17",2H 0M 0S,2021-06-27
"202",2021-06-27 02:15:00,15.9,66.7,"bluecloud","17",2H 15M 0S,2021-06-27
"203",2021-06-27 02:30:00,15.9,66.9,"bluecloud","17",2H 30M 0S,2021-06-27
"204",2021-06-27 02:45:00,15.8,67,"bluecloud","17",2H 45M 0S,2021-06-27
"205",2021-06-27 03:00:00,15.8,67,"bluecloud","17",3H 0M 0S,2021-06-27
"206",2021-06-27 03:15:00,15.7,67.9,"bluecloud","17",3H 15M 0S,2021-06-27
"207",2021-06-27 03:30:00,15.6,68.2,"bluecloud","17",3H 30M 0S,2021-06-27
"208",2021-06-27 03:45:00,15.5,68.5,"bluecloud","17",3H 45M 0S,2021-06-27
"209",2021-06-27 04:00:00,15.5,68.5,"bluecloud","17",4H 0M 0S,2021-06-27
"210",2021-06-27 04:15:00,15.5,68.5,"bluecloud","17",4H 15M 0S,2021-06-27
"211",2021-06-27 04:30:00,15.5,68.5,"bluecloud","17",4H 30M 0S,2021-06-27
"212",2021-06-27 04:45:00,15.4,68.5,"bluecloud","17",4H 45M 0S,2021-06-27
"213",2021-06-27 05:00:00,15.2,68.1,"bluecloud","17",5H 0M 0S,2021-06-27
"214",2021-06-27 05:15:00,15.1,67.4,"bluecloud","17",5H 15M 0S,2021-06-27
"215",2021-06-27 05:30:00,15,67.3,"bluecloud","17",5H 30M 0S,2021-06-27
"216",2021-06-27 05:45:00,14.9,67,"bluecloud","17",5H 45M 0S,2021-06-27
"217",2021-06-27 06:00:00,14.8,67.4,"bluecloud","17",6H 0M 0S,2021-06-27
"218",2021-06-27 06:15:00,14.8,67.2,"bluecloud","17",6H 15M 0S,2021-06-27
"219",2021-06-27 06:30:00,14.9,67,"bluecloud","17",6H 30M 0S,2021-06-27
"220",2021-06-27 06:45:00,14.9,68.1,"bluecloud","17",6H 45M 0S,2021-06-27
"221",2021-06-27 07:00:00,15.3,69.7,"bluecloud","17",7H 0M 0S,2021-06-27
"222",2021-06-27 07:15:00,15.9,68.9,"bluecloud","17",7H 15M 0S,2021-06-27
"223",2021-06-27 07:30:00,15.8,68.8,"bluecloud","17",7H 30M 0S,2021-06-27
"224",2021-06-27 07:45:00,16.9,69.6,"bluecloud","17",7H 45M 0S,2021-06-27
"225",2021-06-27 08:00:00,16.9,67.8,"bluecloud","17",8H 0M 0S,2021-06-27
"226",2021-06-27 08:15:00,17,67,"bluecloud","17",8H 15M 0S,2021-06-27
"227",2021-06-27 08:30:00,16.9,67.6,"bluecloud","17",8H 30M 0S,2021-06-27
"228",2021-06-27 08:45:00,18.1,67.1,"bluecloud","17",8H 45M 0S,2021-06-27
"229",2021-06-27 09:00:00,19.1,63.1,"bluecloud","17",9H 0M 0S,2021-06-27
"230",2021-06-27 09:15:00,19.4,60.2,"bluecloud","17",9H 15M 0S,2021-06-27
"231",2021-06-27 09:30:00,20.1,58.2,"bluecloud","17",9H 30M 0S,2021-06-27
"232",2021-06-27 09:45:00,20.4,55.8,"bluecloud","17",9H 45M 0S,2021-06-27
"233",2021-06-27 10:00:00,20.6,54.2,"bluecloud","17",10H 0M 0S,2021-06-27
"234",2021-06-27 10:15:00,20.8,53.3,"bluecloud","17",10H 15M 0S,2021-06-27
"235",2021-06-27 10:30:00,21.6,52.1,"bluecloud","17",10H 30M 0S,2021-06-27
"236",2021-06-27 10:45:00,22.3,52,"bluecloud","17",10H 45M 0S,2021-06-27
"237",2021-06-27 11:00:00,22.5,50.6,"bluecloud","17",11H 0M 0S,2021-06-27
"238",2021-06-27 11:15:00,22.5,49.1,"bluecloud","17",11H 15M 0S,2021-06-27
"239",2021-06-27 11:30:00,22.4,47.9,"bluecloud","17",11H 30M 0S,2021-06-27
"240",2021-06-27 11:45:00,22.1,48.3,"bluecloud","17",11H 45M 0S,2021-06-27
"241",2021-06-27 12:00:00,22.5,48.2,"bluecloud","17",12H 0M 0S,2021-06-27
"242",2021-06-27 12:15:00,22.6,47.2,"bluecloud","17",12H 15M 0S,2021-06-27
"243",2021-06-27 12:30:00,22.4,45.7,"bluecloud","17",12H 30M 0S,2021-06-27
"244",2021-06-27 12:45:00,22.6,45.6,"bluecloud","17",12H 45M 0S,2021-06-27
"245",2021-06-27 13:00:00,22.2,46.1,"bluecloud","17",13H 0M 0S,2021-06-27
"246",2021-06-27 13:15:00,21.8,46.8,"bluecloud","17",13H 15M 0S,2021-06-27
"247",2021-06-27 13:30:00,21.2,49.6,"bluecloud","17",13H 30M 0S,2021-06-27
"248",2021-06-27 13:45:00,20.9,52.4,"bluecloud","17",13H 45M 0S,2021-06-27
"249",2021-06-27 14:00:00,20.7,54.6,"bluecloud","17",14H 0M 0S,2021-06-27
"250",2021-06-27 14:15:00,20.9,53.9,"bluecloud","17",14H 15M 0S,2021-06-27
"251",2021-06-27 14:30:00,21.2,53.6,"bluecloud","17",14H 30M 0S,2021-06-27
"252",2021-06-27 14:45:00,21.4,52.1,"bluecloud","17",14H 45M 0S,2021-06-27
"253",2021-06-27 15:00:00,21.4,49.5,"bluecloud","17",15H 0M 0S,2021-06-27
"254",2021-06-27 15:15:00,21.5,49.4,"bluecloud","17",15H 15M 0S,2021-06-27
"255",2021-06-27 15:30:00,21.4,47.2,"bluecloud","17",15H 30M 0S,2021-06-27
"256",2021-06-27 15:45:00,21.3,46.3,"bluecloud","17",15H 45M 0S,2021-06-27
"257",2021-06-27 16:00:00,21.2,47.7,"bluecloud","17",16H 0M 0S,2021-06-27
"258",2021-06-27 16:15:00,20.9,47,"bluecloud","17",16H 15M 0S,2021-06-27
"259",2021-06-27 16:30:00,21.1,46.9,"bluecloud","17",16H 30M 0S,2021-06-27
"260",2021-06-27 16:45:00,21.1,48.3,"bluecloud","17",16H 45M 0S,2021-06-27
"261",2021-06-27 17:00:00,20.9,48.8,"bluecloud","17",17H 0M 0S,2021-06-27
"262",2021-06-27 17:15:00,20.7,47.8,"bluecloud","17",17H 15M 0S,2021-06-27
"263",2021-06-27 17:30:00,20.5,47.9,"bluecloud","17",17H 30M 0S,2021-06-27
"264",2021-06-27 17:45:00,20.1,48.4,"bluecloud","17",17H 45M 0S,2021-06-27
"265",2021-06-27 18:00:00,19.2,50.8,"bluecloud","17",18H 0M 0S,2021-06-27
"266",2021-06-27 18:15:00,18.6,52.5,"bluecloud","17",18H 15M 0S,2021-06-27
"267",2021-06-27 18:30:00,18.2,54.1,"bluecloud","17",18H 30M 0S,2021-06-27
"268",2021-06-27 18:45:00,18,56,"bluecloud","17",18H 45M 0S,2021-06-27
"269",2021-06-27 19:00:00,18,56.6,"bluecloud","17",19H 0M 0S,2021-06-27
"270",2021-06-27 19:15:00,18.1,56.4,"bluecloud","17",19H 15M 0S,2021-06-27
"271",2021-06-27 19:30:00,18,58.5,"bluecloud","17",19H 30M 0S,2021-06-27
"272",2021-06-27 19:45:00,17.7,60.2,"bluecloud","17",19H 45M 0S,2021-06-27
"273",2021-06-27 20:00:00,17.6,60.3,"bluecloud","17",20H 0M 0S,2021-06-27
"274",2021-06-27 20:15:00,17.3,60.9,"bluecloud","17",20H 15M 0S,2021-06-27
"275",2021-06-27 20:30:00,17.2,60.8,"bluecloud","17",20H 30M 0S,2021-06-27
"276",2021-06-27 20:45:00,16.9,61.3,"bluecloud","17",20H 45M 0S,2021-06-27
"277",2021-06-27 21:00:00,16.7,60.7,"bluecloud","17",21H 0M 0S,2021-06-27
"278",2021-06-27 21:15:00,16.7,60.1,"bluecloud","17",21H 15M 0S,2021-06-27
"279",2021-06-27 21:30:00,16.7,60.1,"bluecloud","17",21H 30M 0S,2021-06-27
"280",2021-06-27 21:45:00,16.6,60.9,"bluecloud","17",21H 45M 0S,2021-06-27
"281",2021-06-27 22:00:00,16.6,62.1,"bluecloud","17",22H 0M 0S,2021-06-27
"282",2021-06-27 22:15:00,16.4,62.1,"bluecloud","17",22H 15M 0S,2021-06-27
"283",2021-06-27 22:30:00,16.4,62.5,"bluecloud","17",22H 30M 0S,2021-06-27
"284",2021-06-27 22:45:00,16.4,62.5,"bluecloud","17",22H 45M 0S,2021-06-27
"285",2021-06-27 23:00:00,16.4,63,"bluecloud","17",23H 0M 0S,2021-06-27
"286",2021-06-27 23:15:00,16.2,64.4,"bluecloud","17",23H 15M 0S,2021-06-27
"287",2021-06-27 23:30:00,16.1,65.8,"bluecloud","17",23H 30M 0S,2021-06-27
"288",2021-06-27 23:45:00,15.9,66.8,"bluecloud","17",23H 45M 0S,2021-06-27
