"","ymd_hms","temp_c","humid_perc","site","nest","time","date"
"1",2021-06-02 00:04:00,13,61.2,"grizz","68",4M 0S,2021-06-02
"2",2021-06-02 00:19:00,12.8,61.6,"grizz","68",19M 0S,2021-06-02
"3",2021-06-02 00:34:00,12.6,61.8,"grizz","68",34M 0S,2021-06-02
"4",2021-06-02 00:49:00,12.4,62.1,"grizz","68",49M 0S,2021-06-02
"5",2021-06-02 01:04:00,12.2,62.8,"grizz","68",1H 4M 0S,2021-06-02
"6",2021-06-02 01:19:00,12.1,63.2,"grizz","68",1H 19M 0S,2021-06-02
"7",2021-06-02 01:34:00,11.9,63.6,"grizz","68",1H 34M 0S,2021-06-02
"8",2021-06-02 01:49:00,11.7,63.5,"grizz","68",1H 49M 0S,2021-06-02
"9",2021-06-02 02:04:00,11.6,63.6,"grizz","68",2H 4M 0S,2021-06-02
"10",2021-06-02 02:19:00,11.5,63.5,"grizz","68",2H 19M 0S,2021-06-02
"11",2021-06-02 02:34:00,11.3,63.8,"grizz","68",2H 34M 0S,2021-06-02
"12",2021-06-02 02:49:00,11.2,64,"grizz","68",2H 49M 0S,2021-06-02
"13",2021-06-02 03:04:00,11.1,64.2,"grizz","68",3H 4M 0S,2021-06-02
"14",2021-06-02 03:19:00,11,64.6,"grizz","68",3H 19M 0S,2021-06-02
"15",2021-06-02 03:34:00,11,65.2,"grizz","68",3H 34M 0S,2021-06-02
"16",2021-06-02 03:49:00,10.9,65,"grizz","68",3H 49M 0S,2021-06-02
"17",2021-06-02 04:04:00,10.8,65.6,"grizz","68",4H 4M 0S,2021-06-02
"18",2021-06-02 04:19:00,10.6,66.3,"grizz","68",4H 19M 0S,2021-06-02
"19",2021-06-02 04:34:00,10.5,66.2,"grizz","68",4H 34M 0S,2021-06-02
"20",2021-06-02 04:49:00,10.5,67.3,"grizz","68",4H 49M 0S,2021-06-02
"21",2021-06-02 05:04:00,10.4,67.3,"grizz","68",5H 4M 0S,2021-06-02
"22",2021-06-02 05:19:00,10.4,67.9,"grizz","68",5H 19M 0S,2021-06-02
"23",2021-06-02 05:34:00,10.4,68.6,"grizz","68",5H 34M 0S,2021-06-02
"24",2021-06-02 05:49:00,10.3,68.7,"grizz","68",5H 49M 0S,2021-06-02
"25",2021-06-02 06:04:00,10.3,69.1,"grizz","68",6H 4M 0S,2021-06-02
"26",2021-06-02 06:19:00,10.3,69.8,"grizz","68",6H 19M 0S,2021-06-02
"27",2021-06-02 06:34:00,10.4,70.6,"grizz","68",6H 34M 0S,2021-06-02
"28",2021-06-02 06:49:00,10.5,71.5,"grizz","68",6H 49M 0S,2021-06-02
"29",2021-06-02 07:04:00,10.7,72.4,"grizz","68",7H 4M 0S,2021-06-02
"30",2021-06-02 07:19:00,11.1,74,"grizz","68",7H 19M 0S,2021-06-02
"31",2021-06-02 07:34:00,11.7,74.9,"grizz","68",7H 34M 0S,2021-06-02
"32",2021-06-02 07:49:00,12.1,74.7,"grizz","68",7H 49M 0S,2021-06-02
"33",2021-06-02 08:04:00,12.7,75.5,"grizz","68",8H 4M 0S,2021-06-02
"34",2021-06-02 08:19:00,13.5,75.4,"grizz","68",8H 19M 0S,2021-06-02
"35",2021-06-02 08:34:00,14.2,74,"grizz","68",8H 34M 0S,2021-06-02
"36",2021-06-02 08:49:00,15,72.8,"grizz","68",8H 49M 0S,2021-06-02
"37",2021-06-02 09:04:00,16.2,71.4,"grizz","68",9H 4M 0S,2021-06-02
"38",2021-06-02 09:19:00,17.3,70,"grizz","68",9H 19M 0S,2021-06-02
"39",2021-06-02 09:34:00,18.2,66.7,"grizz","68",9H 34M 0S,2021-06-02
"40",2021-06-02 09:49:00,19.3,64.1,"grizz","68",9H 49M 0S,2021-06-02
"41",2021-06-02 10:04:00,19.9,60.9,"grizz","68",10H 4M 0S,2021-06-02
"42",2021-06-02 10:19:00,20.4,59.3,"grizz","68",10H 19M 0S,2021-06-02
"43",2021-06-02 10:34:00,20.9,58,"grizz","68",10H 34M 0S,2021-06-02
"44",2021-06-02 10:49:00,22.2,56.8,"grizz","68",10H 49M 0S,2021-06-02
"45",2021-06-02 11:04:00,22.7,54.5,"grizz","68",11H 4M 0S,2021-06-02
"46",2021-06-02 11:19:00,23.3,53.6,"grizz","68",11H 19M 0S,2021-06-02
"47",2021-06-02 11:34:00,23.7,52.3,"grizz","68",11H 34M 0S,2021-06-02
"48",2021-06-02 11:49:00,24.8,51.6,"grizz","68",11H 49M 0S,2021-06-02
"49",2021-06-02 12:04:00,25.5,49.6,"grizz","68",12H 4M 0S,2021-06-02
"50",2021-06-02 12:19:00,26.3,47.5,"grizz","68",12H 19M 0S,2021-06-02
"51",2021-06-02 12:34:00,26.8,46.3,"grizz","68",12H 34M 0S,2021-06-02
"52",2021-06-02 12:49:00,27.2,44.6,"grizz","68",12H 49M 0S,2021-06-02
"53",2021-06-02 13:04:00,27.8,44.2,"grizz","68",13H 4M 0S,2021-06-02
"54",2021-06-02 13:19:00,27.7,42.5,"grizz","68",13H 19M 0S,2021-06-02
"55",2021-06-02 13:34:00,27.8,40.8,"grizz","68",13H 34M 0S,2021-06-02
"56",2021-06-02 13:49:00,28,38.3,"grizz","68",13H 49M 0S,2021-06-02
"57",2021-06-02 14:04:00,28.4,38.8,"grizz","68",14H 4M 0S,2021-06-02
"58",2021-06-02 14:19:00,28.7,37.9,"grizz","68",14H 19M 0S,2021-06-02
"59",2021-06-02 14:34:00,29,37.5,"grizz","68",14H 34M 0S,2021-06-02
"60",2021-06-02 14:49:00,29.4,35,"grizz","68",14H 49M 0S,2021-06-02
"61",2021-06-02 15:04:00,29.4,33.7,"grizz","68",15H 4M 0S,2021-06-02
"62",2021-06-02 15:19:00,29.9,33.7,"grizz","68",15H 19M 0S,2021-06-02
"63",2021-06-02 15:34:00,29.8,33.2,"grizz","68",15H 34M 0S,2021-06-02
"64",2021-06-02 15:49:00,29.5,33.2,"grizz","68",15H 49M 0S,2021-06-02
"65",2021-06-02 16:04:00,29.1,33.3,"grizz","68",16H 4M 0S,2021-06-02
"66",2021-06-02 16:19:00,28.8,33.5,"grizz","68",16H 19M 0S,2021-06-02
"67",2021-06-02 16:34:00,28.9,33,"grizz","68",16H 34M 0S,2021-06-02
"68",2021-06-02 16:49:00,28.6,33.2,"grizz","68",16H 49M 0S,2021-06-02
"69",2021-06-02 17:04:00,29.3,32.4,"grizz","68",17H 4M 0S,2021-06-02
"70",2021-06-02 17:19:00,29.8,32.7,"grizz","68",17H 19M 0S,2021-06-02
"71",2021-06-02 17:34:00,29.2,32.7,"grizz","68",17H 34M 0S,2021-06-02
"72",2021-06-02 17:49:00,29.1,33,"grizz","68",17H 49M 0S,2021-06-02
"73",2021-06-02 18:04:00,29.2,32.6,"grizz","68",18H 4M 0S,2021-06-02
"74",2021-06-02 18:19:00,29,32.3,"grizz","68",18H 19M 0S,2021-06-02
"75",2021-06-02 18:34:00,28.6,32.4,"grizz","68",18H 34M 0S,2021-06-02
"76",2021-06-02 18:49:00,27.8,32.8,"grizz","68",18H 49M 0S,2021-06-02
"77",2021-06-02 19:04:00,26.8,33.5,"grizz","68",19H 4M 0S,2021-06-02
"78",2021-06-02 19:19:00,25.8,34.5,"grizz","68",19H 19M 0S,2021-06-02
"79",2021-06-02 19:34:00,25.1,35.6,"grizz","68",19H 34M 0S,2021-06-02
"80",2021-06-02 19:49:00,24.4,36.7,"grizz","68",19H 49M 0S,2021-06-02
"81",2021-06-02 20:04:00,23.7,38.7,"grizz","68",20H 4M 0S,2021-06-02
"82",2021-06-02 20:19:00,23,41.1,"grizz","68",20H 19M 0S,2021-06-02
"83",2021-06-02 20:34:00,22.3,42.8,"grizz","68",20H 34M 0S,2021-06-02
"84",2021-06-02 20:49:00,21.7,44.3,"grizz","68",20H 49M 0S,2021-06-02
"85",2021-06-02 21:04:00,21,45,"grizz","68",21H 4M 0S,2021-06-02
"86",2021-06-02 21:19:00,20.4,45.7,"grizz","68",21H 19M 0S,2021-06-02
"87",2021-06-02 21:34:00,19.8,46.5,"grizz","68",21H 34M 0S,2021-06-02
"88",2021-06-02 21:49:00,19.2,46.9,"grizz","68",21H 49M 0S,2021-06-02
"89",2021-06-02 22:04:00,18.7,47.7,"grizz","68",22H 4M 0S,2021-06-02
"90",2021-06-02 22:19:00,18.3,48.4,"grizz","68",22H 19M 0S,2021-06-02
"91",2021-06-02 22:34:00,17.9,48.9,"grizz","68",22H 34M 0S,2021-06-02
"92",2021-06-02 22:49:00,17.4,49.9,"grizz","68",22H 49M 0S,2021-06-02
"93",2021-06-02 23:04:00,17.1,50.8,"grizz","68",23H 4M 0S,2021-06-02
"94",2021-06-02 23:19:00,16.7,51.3,"grizz","68",23H 19M 0S,2021-06-02
"95",2021-06-02 23:34:00,16.3,52.3,"grizz","68",23H 34M 0S,2021-06-02
"96",2021-06-02 23:49:00,16,53,"grizz","68",23H 49M 0S,2021-06-02
"97",2021-06-03 00:04:00,15.7,53.7,"grizz","68",4M 0S,2021-06-03
"98",2021-06-03 00:19:00,15.4,54.3,"grizz","68",19M 0S,2021-06-03
"99",2021-06-03 00:34:00,15.1,54.6,"grizz","68",34M 0S,2021-06-03
"100",2021-06-03 00:49:00,14.9,55.1,"grizz","68",49M 0S,2021-06-03
"101",2021-06-03 01:04:00,14.7,55.5,"grizz","68",1H 4M 0S,2021-06-03
"102",2021-06-03 01:19:00,14.4,55.7,"grizz","68",1H 19M 0S,2021-06-03
"103",2021-06-03 01:34:00,14.2,56.2,"grizz","68",1H 34M 0S,2021-06-03
"104",2021-06-03 01:49:00,14.1,56.8,"grizz","68",1H 49M 0S,2021-06-03
"105",2021-06-03 02:04:00,14,56.8,"grizz","68",2H 4M 0S,2021-06-03
"106",2021-06-03 02:19:00,13.8,57.3,"grizz","68",2H 19M 0S,2021-06-03
"107",2021-06-03 02:34:00,13.6,57.8,"grizz","68",2H 34M 0S,2021-06-03
"108",2021-06-03 02:49:00,13.4,58.1,"grizz","68",2H 49M 0S,2021-06-03
"109",2021-06-03 03:04:00,13.2,58.6,"grizz","68",3H 4M 0S,2021-06-03
"110",2021-06-03 03:19:00,13.1,59,"grizz","68",3H 19M 0S,2021-06-03
"111",2021-06-03 03:34:00,12.9,59.6,"grizz","68",3H 34M 0S,2021-06-03
"112",2021-06-03 03:49:00,12.7,59.9,"grizz","68",3H 49M 0S,2021-06-03
"113",2021-06-03 04:04:00,12.5,60.1,"grizz","68",4H 4M 0S,2021-06-03
"114",2021-06-03 04:19:00,12.3,61.1,"grizz","68",4H 19M 0S,2021-06-03
"115",2021-06-03 04:34:00,12.2,61.3,"grizz","68",4H 34M 0S,2021-06-03
"116",2021-06-03 04:49:00,12,61.4,"grizz","68",4H 49M 0S,2021-06-03
"117",2021-06-03 05:04:00,11.8,62.1,"grizz","68",5H 4M 0S,2021-06-03
"118",2021-06-03 05:19:00,11.6,62.2,"grizz","68",5H 19M 0S,2021-06-03
"119",2021-06-03 05:34:00,11.4,62.2,"grizz","68",5H 34M 0S,2021-06-03
"120",2021-06-03 05:49:00,11.3,62.9,"grizz","68",5H 49M 0S,2021-06-03
"121",2021-06-03 06:04:00,11.3,63.7,"grizz","68",6H 4M 0S,2021-06-03
"122",2021-06-03 06:19:00,11.6,65.7,"grizz","68",6H 19M 0S,2021-06-03
"123",2021-06-03 06:34:00,12.1,67.3,"grizz","68",6H 34M 0S,2021-06-03
"124",2021-06-03 06:49:00,12.5,68.4,"grizz","68",6H 49M 0S,2021-06-03
"125",2021-06-03 07:04:00,13.2,69.5,"grizz","68",7H 4M 0S,2021-06-03
"126",2021-06-03 07:19:00,14.2,70,"grizz","68",7H 19M 0S,2021-06-03
"127",2021-06-03 07:34:00,15.3,68.7,"grizz","68",7H 34M 0S,2021-06-03
"128",2021-06-03 07:49:00,16.2,65.1,"grizz","68",7H 49M 0S,2021-06-03
"129",2021-06-03 08:04:00,17.1,62.8,"grizz","68",8H 4M 0S,2021-06-03
"130",2021-06-03 08:19:00,18,62.5,"grizz","68",8H 19M 0S,2021-06-03
"131",2021-06-03 08:34:00,19.1,59.6,"grizz","68",8H 34M 0S,2021-06-03
"132",2021-06-03 08:49:00,19.9,58.7,"grizz","68",8H 49M 0S,2021-06-03
"133",2021-06-03 09:04:00,20.6,58.9,"grizz","68",9H 4M 0S,2021-06-03
"134",2021-06-03 09:19:00,21.4,58.2,"grizz","68",9H 19M 0S,2021-06-03
"135",2021-06-03 09:34:00,22.3,57.1,"grizz","68",9H 34M 0S,2021-06-03
"136",2021-06-03 09:49:00,23.2,54.9,"grizz","68",9H 49M 0S,2021-06-03
"137",2021-06-03 10:04:00,24.1,52.5,"grizz","68",10H 4M 0S,2021-06-03
"138",2021-06-03 10:19:00,24.8,51.3,"grizz","68",10H 19M 0S,2021-06-03
"139",2021-06-03 10:34:00,25.7,49.2,"grizz","68",10H 34M 0S,2021-06-03
"140",2021-06-03 10:49:00,26.5,47.3,"grizz","68",10H 49M 0S,2021-06-03
"141",2021-06-03 11:04:00,27.2,46.6,"grizz","68",11H 4M 0S,2021-06-03
"142",2021-06-03 11:19:00,27.8,46.1,"grizz","68",11H 19M 0S,2021-06-03
"143",2021-06-03 11:34:00,28.5,44.7,"grizz","68",11H 34M 0S,2021-06-03
"144",2021-06-03 11:49:00,29,43.9,"grizz","68",11H 49M 0S,2021-06-03
"145",2021-06-03 12:04:00,29.4,43.2,"grizz","68",12H 4M 0S,2021-06-03
"146",2021-06-03 12:19:00,29.8,41.4,"grizz","68",12H 19M 0S,2021-06-03
"147",2021-06-03 12:34:00,30.3,39.9,"grizz","68",12H 34M 0S,2021-06-03
"148",2021-06-03 12:49:00,30.7,39.2,"grizz","68",12H 49M 0S,2021-06-03
"149",2021-06-03 13:04:00,30.6,36.4,"grizz","68",13H 4M 0S,2021-06-03
"150",2021-06-03 13:19:00,30.6,33.8,"grizz","68",13H 19M 0S,2021-06-03
"151",2021-06-03 13:34:00,30.8,33.4,"grizz","68",13H 34M 0S,2021-06-03
"152",2021-06-03 13:49:00,31.3,32.8,"grizz","68",13H 49M 0S,2021-06-03
"153",2021-06-03 14:04:00,31.8,31.9,"grizz","68",14H 4M 0S,2021-06-03
"154",2021-06-03 14:19:00,32.2,32,"grizz","68",14H 19M 0S,2021-06-03
"155",2021-06-03 14:34:00,32.4,31.3,"grizz","68",14H 34M 0S,2021-06-03
"156",2021-06-03 14:49:00,32.8,31,"grizz","68",14H 49M 0S,2021-06-03
"157",2021-06-03 15:04:00,33,29.9,"grizz","68",15H 4M 0S,2021-06-03
"158",2021-06-03 15:19:00,33.3,29.4,"grizz","68",15H 19M 0S,2021-06-03
"159",2021-06-03 15:34:00,33.6,29.3,"grizz","68",15H 34M 0S,2021-06-03
"160",2021-06-03 15:49:00,33.7,28.6,"grizz","68",15H 49M 0S,2021-06-03
"161",2021-06-03 16:04:00,33.8,28.2,"grizz","68",16H 4M 0S,2021-06-03
"162",2021-06-03 16:19:00,34,28.1,"grizz","68",16H 19M 0S,2021-06-03
"163",2021-06-03 16:34:00,34.1,27.1,"grizz","68",16H 34M 0S,2021-06-03
"164",2021-06-03 16:49:00,34,26.8,"grizz","68",16H 49M 0S,2021-06-03
"165",2021-06-03 17:04:00,34,26.7,"grizz","68",17H 4M 0S,2021-06-03
"166",2021-06-03 17:19:00,34.1,27,"grizz","68",17H 19M 0S,2021-06-03
"167",2021-06-03 17:34:00,34,27.1,"grizz","68",17H 34M 0S,2021-06-03
"168",2021-06-03 17:49:00,33.8,27.1,"grizz","68",17H 49M 0S,2021-06-03
"169",2021-06-03 18:04:00,33.5,27.2,"grizz","68",18H 4M 0S,2021-06-03
"170",2021-06-03 18:19:00,33.2,27.5,"grizz","68",18H 19M 0S,2021-06-03
"171",2021-06-03 18:34:00,32.7,27.5,"grizz","68",18H 34M 0S,2021-06-03
"172",2021-06-03 18:49:00,31.9,28.4,"grizz","68",18H 49M 0S,2021-06-03
"173",2021-06-03 19:04:00,30.8,29.5,"grizz","68",19H 4M 0S,2021-06-03
"174",2021-06-03 19:19:00,29.8,30.7,"grizz","68",19H 19M 0S,2021-06-03
"175",2021-06-03 19:34:00,28.9,32.7,"grizz","68",19H 34M 0S,2021-06-03
"176",2021-06-03 19:49:00,28.1,34.5,"grizz","68",19H 49M 0S,2021-06-03
"177",2021-06-03 20:04:00,27.3,37.1,"grizz","68",20H 4M 0S,2021-06-03
"178",2021-06-03 20:19:00,26.5,39.1,"grizz","68",20H 19M 0S,2021-06-03
"179",2021-06-03 20:34:00,25.7,40.2,"grizz","68",20H 34M 0S,2021-06-03
"180",2021-06-03 20:49:00,24.9,41,"grizz","68",20H 49M 0S,2021-06-03
"181",2021-06-03 21:04:00,24.2,41.7,"grizz","68",21H 4M 0S,2021-06-03
"182",2021-06-03 21:19:00,23.4,42.4,"grizz","68",21H 19M 0S,2021-06-03
"183",2021-06-03 21:34:00,22.8,42.9,"grizz","68",21H 34M 0S,2021-06-03
"184",2021-06-03 21:49:00,22.2,43.5,"grizz","68",21H 49M 0S,2021-06-03
"185",2021-06-03 22:04:00,21.6,44,"grizz","68",22H 4M 0S,2021-06-03
"186",2021-06-03 22:19:00,21.1,44.7,"grizz","68",22H 19M 0S,2021-06-03
"187",2021-06-03 22:34:00,20.5,45.4,"grizz","68",22H 34M 0S,2021-06-03
"188",2021-06-03 22:49:00,20.1,46.1,"grizz","68",22H 49M 0S,2021-06-03
"189",2021-06-03 23:04:00,19.7,46.8,"grizz","68",23H 4M 0S,2021-06-03
"190",2021-06-03 23:19:00,19.3,47.3,"grizz","68",23H 19M 0S,2021-06-03
"191",2021-06-03 23:34:00,19,47.9,"grizz","68",23H 34M 0S,2021-06-03
"192",2021-06-03 23:49:00,18.7,48.4,"grizz","68",23H 49M 0S,2021-06-03
"193",2021-06-04 00:04:00,18.3,48.9,"grizz","68",4M 0S,2021-06-04
"194",2021-06-04 00:19:00,18.1,49.4,"grizz","68",19M 0S,2021-06-04
"195",2021-06-04 00:34:00,17.8,49.7,"grizz","68",34M 0S,2021-06-04
"196",2021-06-04 00:49:00,17.6,50.2,"grizz","68",49M 0S,2021-06-04
"197",2021-06-04 01:04:00,17.4,51.2,"grizz","68",1H 4M 0S,2021-06-04
"198",2021-06-04 01:19:00,17.1,51.6,"grizz","68",1H 19M 0S,2021-06-04
"199",2021-06-04 01:34:00,16.9,52.5,"grizz","68",1H 34M 0S,2021-06-04
"200",2021-06-04 01:49:00,16.7,52.9,"grizz","68",1H 49M 0S,2021-06-04
"201",2021-06-04 02:04:00,16.4,53,"grizz","68",2H 4M 0S,2021-06-04
"202",2021-06-04 02:19:00,16.1,53.6,"grizz","68",2H 19M 0S,2021-06-04
"203",2021-06-04 02:34:00,15.9,54.6,"grizz","68",2H 34M 0S,2021-06-04
"204",2021-06-04 02:49:00,15.7,54.6,"grizz","68",2H 49M 0S,2021-06-04
"205",2021-06-04 03:04:00,15.5,55.3,"grizz","68",3H 4M 0S,2021-06-04
"206",2021-06-04 03:19:00,15.2,55.6,"grizz","68",3H 19M 0S,2021-06-04
"207",2021-06-04 03:34:00,15,56.3,"grizz","68",3H 34M 0S,2021-06-04
"208",2021-06-04 03:49:00,14.7,56.8,"grizz","68",3H 49M 0S,2021-06-04
"209",2021-06-04 04:04:00,14.4,57.3,"grizz","68",4H 4M 0S,2021-06-04
"210",2021-06-04 04:19:00,14.2,57.8,"grizz","68",4H 19M 0S,2021-06-04
"211",2021-06-04 04:34:00,13.9,58.4,"grizz","68",4H 34M 0S,2021-06-04
"212",2021-06-04 04:49:00,13.7,58.8,"grizz","68",4H 49M 0S,2021-06-04
"213",2021-06-04 05:04:00,13.6,59.3,"grizz","68",5H 4M 0S,2021-06-04
"214",2021-06-04 05:19:00,13.3,59.7,"grizz","68",5H 19M 0S,2021-06-04
"215",2021-06-04 05:34:00,13.2,60.1,"grizz","68",5H 34M 0S,2021-06-04
"216",2021-06-04 05:49:00,13,60.2,"grizz","68",5H 49M 0S,2021-06-04
"217",2021-06-04 06:04:00,13,60.8,"grizz","68",6H 4M 0S,2021-06-04
"218",2021-06-04 06:19:00,13.4,62.8,"grizz","68",6H 19M 0S,2021-06-04
"219",2021-06-04 06:34:00,14.1,64.9,"grizz","68",6H 34M 0S,2021-06-04
"220",2021-06-04 06:49:00,14.8,65.3,"grizz","68",6H 49M 0S,2021-06-04
"221",2021-06-04 07:04:00,15.7,65.8,"grizz","68",7H 4M 0S,2021-06-04
"222",2021-06-04 07:19:00,16.7,63.9,"grizz","68",7H 19M 0S,2021-06-04
"223",2021-06-04 07:34:00,17.6,62.7,"grizz","68",7H 34M 0S,2021-06-04
"224",2021-06-04 07:49:00,18.5,59,"grizz","68",7H 49M 0S,2021-06-04
"225",2021-06-04 08:04:00,19.2,55.6,"grizz","68",8H 4M 0S,2021-06-04
"226",2021-06-04 08:19:00,19.7,56,"grizz","68",8H 19M 0S,2021-06-04
"227",2021-06-04 08:34:00,20.3,52.5,"grizz","68",8H 34M 0S,2021-06-04
"228",2021-06-04 08:49:00,21.2,50.7,"grizz","68",8H 49M 0S,2021-06-04
"229",2021-06-04 09:04:00,22.1,50.9,"grizz","68",9H 4M 0S,2021-06-04
"230",2021-06-04 09:19:00,23.1,48.9,"grizz","68",9H 19M 0S,2021-06-04
"231",2021-06-04 09:34:00,24.1,47,"grizz","68",9H 34M 0S,2021-06-04
"232",2021-06-04 09:49:00,25.1,45.2,"grizz","68",9H 49M 0S,2021-06-04
"233",2021-06-04 10:04:00,26,44.3,"grizz","68",10H 4M 0S,2021-06-04
"234",2021-06-04 10:19:00,26.7,42.2,"grizz","68",10H 19M 0S,2021-06-04
"235",2021-06-04 10:34:00,27.6,40.6,"grizz","68",10H 34M 0S,2021-06-04
"236",2021-06-04 10:49:00,28.2,39.5,"grizz","68",10H 49M 0S,2021-06-04
"237",2021-06-04 11:04:00,28.7,38.5,"grizz","68",11H 4M 0S,2021-06-04
"238",2021-06-04 11:19:00,29.3,38.3,"grizz","68",11H 19M 0S,2021-06-04
"239",2021-06-04 11:34:00,29.7,37.4,"grizz","68",11H 34M 0S,2021-06-04
"240",2021-06-04 11:49:00,30.3,36,"grizz","68",11H 49M 0S,2021-06-04
"241",2021-06-04 12:04:00,31.1,35.7,"grizz","68",12H 4M 0S,2021-06-04
"242",2021-06-04 12:19:00,31.8,35.3,"grizz","68",12H 19M 0S,2021-06-04
"243",2021-06-04 12:34:00,32.1,33.6,"grizz","68",12H 34M 0S,2021-06-04
"244",2021-06-04 12:49:00,32,32.7,"grizz","68",12H 49M 0S,2021-06-04
"245",2021-06-04 13:04:00,32.3,30.7,"grizz","68",13H 4M 0S,2021-06-04
"246",2021-06-04 13:19:00,32.1,29.4,"grizz","68",13H 19M 0S,2021-06-04
"247",2021-06-04 13:34:00,32.9,29.6,"grizz","68",13H 34M 0S,2021-06-04
"248",2021-06-04 13:49:00,32.8,29,"grizz","68",13H 49M 0S,2021-06-04
"249",2021-06-04 14:04:00,33.2,28.4,"grizz","68",14H 4M 0S,2021-06-04
"250",2021-06-04 14:19:00,33.3,28.7,"grizz","68",14H 19M 0S,2021-06-04
"251",2021-06-04 14:34:00,33.9,27.8,"grizz","68",14H 34M 0S,2021-06-04
"252",2021-06-04 14:49:00,33.8,24.7,"grizz","68",14H 49M 0S,2021-06-04
"253",2021-06-04 15:04:00,33.4,25.7,"grizz","68",15H 4M 0S,2021-06-04
"254",2021-06-04 15:19:00,33.4,24.4,"grizz","68",15H 19M 0S,2021-06-04
"255",2021-06-04 15:34:00,34.1,25.3,"grizz","68",15H 34M 0S,2021-06-04
"256",2021-06-04 15:49:00,34.7,25,"grizz","68",15H 49M 0S,2021-06-04
"257",2021-06-04 16:04:00,35.1,23.5,"grizz","68",16H 4M 0S,2021-06-04
"258",2021-06-04 16:19:00,35.2,22.8,"grizz","68",16H 19M 0S,2021-06-04
"259",2021-06-04 16:34:00,35,21.7,"grizz","68",16H 34M 0S,2021-06-04
"260",2021-06-04 16:49:00,35.2,21.6,"grizz","68",16H 49M 0S,2021-06-04
"261",2021-06-04 17:04:00,35.3,21.4,"grizz","68",17H 4M 0S,2021-06-04
"262",2021-06-04 17:19:00,35.4,22.3,"grizz","68",17H 19M 0S,2021-06-04
"263",2021-06-04 17:34:00,35.5,22.5,"grizz","68",17H 34M 0S,2021-06-04
"264",2021-06-04 17:49:00,35.5,22.5,"grizz","68",17H 49M 0S,2021-06-04
"265",2021-06-04 18:04:00,35.3,22.7,"grizz","68",18H 4M 0S,2021-06-04
"266",2021-06-04 18:19:00,35,23.1,"grizz","68",18H 19M 0S,2021-06-04
"267",2021-06-04 18:34:00,34.5,23.3,"grizz","68",18H 34M 0S,2021-06-04
"268",2021-06-04 18:49:00,33.8,24.2,"grizz","68",18H 49M 0S,2021-06-04
"269",2021-06-04 19:04:00,32.7,25.6,"grizz","68",19H 4M 0S,2021-06-04
"270",2021-06-04 19:19:00,31.5,27.5,"grizz","68",19H 19M 0S,2021-06-04
"271",2021-06-04 19:34:00,30.6,29,"grizz","68",19H 34M 0S,2021-06-04
"272",2021-06-04 19:49:00,29.7,30.4,"grizz","68",19H 49M 0S,2021-06-04
"273",2021-06-04 20:04:00,28.9,32.7,"grizz","68",20H 4M 0S,2021-06-04
"274",2021-06-04 20:19:00,28,34.7,"grizz","68",20H 19M 0S,2021-06-04
"275",2021-06-04 20:34:00,27.1,36,"grizz","68",20H 34M 0S,2021-06-04
"276",2021-06-04 20:49:00,26.2,36.7,"grizz","68",20H 49M 0S,2021-06-04
"277",2021-06-04 21:04:00,25.4,37.1,"grizz","68",21H 4M 0S,2021-06-04
"278",2021-06-04 21:19:00,24.7,37.4,"grizz","68",21H 19M 0S,2021-06-04
"279",2021-06-04 21:34:00,23.9,37.6,"grizz","68",21H 34M 0S,2021-06-04
"280",2021-06-04 21:49:00,23.3,38,"grizz","68",21H 49M 0S,2021-06-04
"281",2021-06-04 22:04:00,22.7,38.4,"grizz","68",22H 4M 0S,2021-06-04
"282",2021-06-04 22:19:00,22.1,39,"grizz","68",22H 19M 0S,2021-06-04
"283",2021-06-04 22:34:00,21.6,39.2,"grizz","68",22H 34M 0S,2021-06-04
"284",2021-06-04 22:49:00,21.1,39.6,"grizz","68",22H 49M 0S,2021-06-04
"285",2021-06-04 23:04:00,20.6,40.5,"grizz","68",23H 4M 0S,2021-06-04
"286",2021-06-04 23:19:00,20.2,40.7,"grizz","68",23H 19M 0S,2021-06-04
"287",2021-06-04 23:34:00,19.7,41.1,"grizz","68",23H 34M 0S,2021-06-04
"288",2021-06-04 23:49:00,19.4,41,"grizz","68",23H 49M 0S,2021-06-04
"289",2021-06-05 00:04:00,19.1,41.3,"grizz","68",4M 0S,2021-06-05
"290",2021-06-05 00:19:00,18.7,41.5,"grizz","68",19M 0S,2021-06-05
"291",2021-06-05 00:34:00,18.5,40.9,"grizz","68",34M 0S,2021-06-05
"292",2021-06-05 00:49:00,18.3,40.9,"grizz","68",49M 0S,2021-06-05
"293",2021-06-05 01:04:00,18.2,40.6,"grizz","68",1H 4M 0S,2021-06-05
"294",2021-06-05 01:19:00,18,40.3,"grizz","68",1H 19M 0S,2021-06-05
"295",2021-06-05 01:34:00,17.9,39.5,"grizz","68",1H 34M 0S,2021-06-05
"296",2021-06-05 01:49:00,17.8,39.8,"grizz","68",1H 49M 0S,2021-06-05
"297",2021-06-05 02:04:00,17.6,40.5,"grizz","68",2H 4M 0S,2021-06-05
"298",2021-06-05 02:19:00,17.4,41,"grizz","68",2H 19M 0S,2021-06-05
"299",2021-06-05 02:34:00,17.3,41.7,"grizz","68",2H 34M 0S,2021-06-05
"300",2021-06-05 02:49:00,17.2,42.8,"grizz","68",2H 49M 0S,2021-06-05
