Timestamp for sample frequency every 15 min min, Temperature_Celsius,Relative_Humidity
2021-06-06 00:00:00,22.4,33.1
2021-06-06 00:15:00,22.3,33.1
2021-06-06 00:30:00,22.4,33
2021-06-06 00:45:00,22.3,33.9
2021-06-06 01:00:00,22,35.7
2021-06-06 01:15:00,21.7,36.5
2021-06-06 01:30:00,21.4,37.5
2021-06-06 01:45:00,21.1,38.1
2021-06-06 02:00:00,20.7,39.5
2021-06-06 02:15:00,20.3,40.3
2021-06-06 02:30:00,20,40.7
2021-06-06 02:45:00,19.7,41.2
2021-06-06 03:00:00,19.4,41.8
2021-06-06 03:15:00,19.1,42.3
2021-06-06 03:30:00,18.8,42.9
2021-06-06 03:45:00,18.6,43.6
2021-06-06 04:00:00,18.3,43.8
2021-06-06 04:15:00,18.1,44.9
2021-06-06 04:30:00,17.8,45
2021-06-06 04:45:00,17.5,45.8
2021-06-06 05:00:00,17.3,46.3
2021-06-06 05:15:00,17.3,48.3
2021-06-06 05:30:00,17.3,48.5
2021-06-06 05:45:00,17.2,49
2021-06-06 06:00:00,17.4,49.4
2021-06-06 06:15:00,17.5,49.2
2021-06-06 06:30:00,18,50.8
2021-06-06 06:45:00,18.1,52.1
2021-06-06 07:00:00,18.3,51.9
2021-06-06 07:15:00,19.5,52.3
2021-06-06 07:30:00,21.1,53.3
2021-06-06 07:45:00,22.7,51.5
2021-06-06 08:00:00,23.7,49.7
2021-06-06 08:15:00,24.9,48
2021-06-06 08:30:00,26.3,44.1
2021-06-06 08:45:00,27.6,41.4
2021-06-06 09:00:00,27.2,40.7
2021-06-06 09:15:00,28.2,38.6
2021-06-06 09:30:00,28.8,36.7
2021-06-06 09:45:00,29.8,34.4
2021-06-06 10:00:00,30.6,32.4
2021-06-06 10:15:00,31.3,35.3
2021-06-06 10:30:00,31.9,34.9
2021-06-06 10:45:00,32.2,33.8
2021-06-06 11:00:00,32.1,33.5
2021-06-06 11:15:00,31.6,34.7
2021-06-06 11:30:00,30.9,36.8
2021-06-06 11:45:00,30.7,38.5
2021-06-06 12:00:00,29.9,27
2021-06-06 12:15:00,29.7,24.7
2021-06-06 12:30:00,30.2,26.1
2021-06-06 12:45:00,30.2,33.2
2021-06-06 13:00:00,30.2,33.7
2021-06-06 13:15:00,30.5,31.9
2021-06-06 13:30:00,31.2,31.3
2021-06-06 13:45:00,31.4,28
2021-06-06 14:00:00,31.9,27.7
2021-06-06 14:15:00,31,30.4
2021-06-06 14:30:00,30.3,30.3
2021-06-06 14:45:00,30.2,31.3
2021-06-06 15:00:00,29.9,32.1
2021-06-06 15:15:00,29.7,32.3
2021-06-06 15:30:00,29.6,33.8
2021-06-06 15:45:00,29.5,29.3
2021-06-06 16:00:00,30.1,29.1
2021-06-06 16:15:00,29.6,28.3
2021-06-06 16:30:00,29.2,29.7
2021-06-06 16:45:00,28.7,29.3
2021-06-06 17:00:00,28,28.8
2021-06-06 17:15:00,27.4,28.4
2021-06-06 17:30:00,27,29.3
2021-06-06 17:45:00,26.7,30.1
2021-06-06 18:00:00,26.6,30.5
2021-06-06 18:15:00,26.8,31.8
2021-06-06 18:30:00,26.7,31.9
2021-06-06 18:45:00,26.3,33.2
2021-06-06 19:00:00,26.1,34.1
