Timestamp for sample frequency every 15 min min, Temperature_Celsius,Relative_Humidity
2021-06-19 09:39:00,26.6,44.9
2021-06-19 09:54:00,25.3,43.7
2021-06-19 10:09:00,25,44.4
2021-06-19 10:24:00,25.3,44.3
2021-06-19 10:39:00,25.9,43.9
2021-06-19 10:54:00,26.3,43.3
2021-06-19 11:09:00,26.7,43.4
2021-06-19 11:24:00,27,42.5
2021-06-19 11:39:00,27.3,41.5
2021-06-19 11:54:00,27.5,41.8
2021-06-19 12:09:00,28,41.5
2021-06-19 12:24:00,28.3,41.5
2021-06-19 12:39:00,28.6,41.3
2021-06-19 12:54:00,28.6,42.3
2021-06-19 13:09:00,28.8,41.8
2021-06-19 13:24:00,28.6,42.2
2021-06-19 13:39:00,28.5,43.2
2021-06-19 13:54:00,28.2,44
2021-06-19 14:09:00,28.1,38.7
2021-06-19 14:24:00,27.8,37.4
2021-06-19 14:39:00,28,36.4
2021-06-19 14:54:00,27.7,38
2021-06-19 15:09:00,27.5,39.8
2021-06-19 15:24:00,27.2,43.8
2021-06-19 15:39:00,26.5,38.8
2021-06-19 15:54:00,26.4,39
2021-06-19 16:09:00,26,37.6
2021-06-19 16:24:00,26,38.2
2021-06-19 16:39:00,26.1,40
2021-06-19 16:54:00,26.1,40.9
2021-06-19 17:09:00,26.2,42.2
2021-06-19 17:24:00,26.2,44
2021-06-19 17:39:00,26.3,44.3
2021-06-19 17:54:00,26,46.1
2021-06-19 18:09:00,25.6,49
2021-06-19 18:24:00,25.4,46.5
2021-06-19 18:39:00,25.3,37.9
2021-06-19 18:54:00,25.3,36.2
2021-06-19 19:09:00,25.3,35.3
2021-06-19 19:24:00,25.4,33.6
2021-06-19 19:39:00,25.3,33.2
2021-06-19 19:54:00,25.2,32.9
2021-06-19 20:09:00,25.1,32.5
2021-06-19 20:24:00,25,32.4
2021-06-19 20:39:00,24.9,33.1
2021-06-19 20:54:00,24.8,33.3
2021-06-19 21:09:00,24.7,33.7
2021-06-19 21:24:00,24.6,34.3
2021-06-19 21:39:00,24.6,35.2
2021-06-19 21:54:00,24.5,35.4
2021-06-19 22:09:00,24.2,35.7
2021-06-19 22:24:00,24,35.4
2021-06-19 22:39:00,23.8,34.9
2021-06-19 22:54:00,23.6,34.9
2021-06-19 23:09:00,23.4,35
2021-06-19 23:24:00,23.2,34.3
2021-06-19 23:39:00,23.2,32.6
2021-06-19 23:54:00,23.3,31.7
2021-06-20 00:09:00,23.4,31.4
2021-06-20 00:24:00,23.4,31.1
2021-06-20 00:39:00,23.5,30.6
2021-06-20 00:54:00,23.5,30.7
2021-06-20 01:09:00,23.4,30.6
2021-06-20 01:24:00,23.3,30.7
2021-06-20 01:39:00,23.3,30.4
2021-06-20 01:54:00,23.2,30.4
2021-06-20 02:09:00,23.2,30.3
2021-06-20 02:24:00,23.1,30.1
2021-06-20 02:39:00,23.1,30
2021-06-20 02:54:00,23,30.4
2021-06-20 03:09:00,22.8,30.8
2021-06-20 03:24:00,22.7,31
2021-06-20 03:39:00,22.6,30.9
2021-06-20 03:54:00,22.5,31.2
2021-06-20 04:09:00,22.4,31.3
2021-06-20 04:24:00,22.3,31.8
2021-06-20 04:39:00,22.1,32
2021-06-20 04:54:00,22.1,31.5
2021-06-20 05:09:00,22.1,31.3
2021-06-20 05:24:00,22.2,31.2
2021-06-20 05:39:00,22.1,31.6
2021-06-20 05:54:00,21.9,32.7
2021-06-20 06:09:00,21.9,32.9
2021-06-20 06:24:00,21.4,40.1
2021-06-20 06:39:00,20.6,44.7
