Timestamp for sample frequency every 15 min min, Temperature_Celsius,Relative_Humidity
2021-06-29 09:00:00,19.5,55.7
2021-06-29 09:15:00,19.2,56.7
2021-06-29 09:30:00,19.3,57.7
2021-06-29 09:45:00,19.8,58.7
2021-06-29 10:00:00,20.2,57.9
2021-06-29 10:15:00,20.4,57.6
2021-06-29 10:30:00,20.9,58.6
2021-06-29 10:45:00,21.2,55.1
2021-06-29 11:00:00,21.6,54.3
2021-06-29 11:15:00,21.9,53.6
2021-06-29 11:30:00,22.1,53.1
2021-06-29 11:45:00,22.4,51.9
2021-06-29 12:00:00,22.5,51.4
2021-06-29 12:15:00,22.2,49.5
2021-06-29 12:30:00,22.4,50
2021-06-29 12:45:00,22.2,48.7
2021-06-29 13:00:00,22.5,49
2021-06-29 13:15:00,22.9,48.2
2021-06-29 13:30:00,23.2,48.6
2021-06-29 13:45:00,23.6,47.6
2021-06-29 14:00:00,23.9,47.3
2021-06-29 14:15:00,24.2,47.5
2021-06-29 14:30:00,24.5,45.5
2021-06-29 14:45:00,24.7,47.2
2021-06-29 15:00:00,24.8,43.9
2021-06-29 15:15:00,25.2,44.6
2021-06-29 15:30:00,25.7,44
2021-06-29 15:45:00,25.6,43.5
2021-06-29 16:00:00,26.4,41.3
2021-06-29 16:15:00,26.5,40.9
2021-06-29 16:30:00,26.3,41.7
2021-06-29 16:45:00,26.2,41.3
2021-06-29 17:00:00,26.3,40.5
2021-06-29 17:15:00,26.4,40.2
2021-06-29 17:30:00,26.4,40.3
2021-06-29 17:45:00,26.2,41.4
2021-06-29 18:00:00,26.2,42.4
2021-06-29 18:15:00,26.2,41.6
2021-06-29 18:30:00,26.1,42.1
2021-06-29 18:45:00,25.9,41.9
2021-06-29 19:00:00,24.7,42.7
2021-06-29 19:15:00,24.1,43.8
2021-06-29 19:30:00,24.1,45
2021-06-29 19:45:00,24.1,45
2021-06-29 20:00:00,24.2,45.1
2021-06-29 20:15:00,24.2,45.4
2021-06-29 20:30:00,24.1,45.5
2021-06-29 20:45:00,24,46.2
2021-06-29 21:00:00,23.7,47.6
2021-06-29 21:15:00,23.5,48.6
2021-06-29 21:30:00,23.2,49.3
2021-06-29 21:45:00,22.9,50.2
2021-06-29 22:00:00,22.7,50.8
2021-06-29 22:15:00,22.4,51.5
2021-06-29 22:30:00,22.2,52.1
2021-06-29 22:45:00,21.9,53.1
2021-06-29 23:00:00,21.7,53.6
2021-06-29 23:15:00,21.4,54.1
2021-06-29 23:30:00,21.2,54
