Timestamp for sample frequency every 15 min min, Temperature_Celsius,Relative_Humidity
2021-06-26 09:00:00,20.6,61.1
2021-06-26 09:15:00,21.1,55.8
2021-06-26 09:30:00,21.9,55.9
2021-06-26 09:45:00,23,54.8
2021-06-26 10:00:00,23.6,52.1
2021-06-26 10:15:00,24,48.4
2021-06-26 10:30:00,24.3,48.1
2021-06-26 10:45:00,24.1,45.6
2021-06-26 11:00:00,23.8,46.2
2021-06-26 11:15:00,23.6,47.2
2021-06-26 11:30:00,23.2,48.1
2021-06-26 11:45:00,23.2,48.4
2021-06-26 12:00:00,23.5,49.1
2021-06-26 12:15:00,23.9,48.8
2021-06-26 12:30:00,24.5,48.1
2021-06-26 12:45:00,25,47.9
2021-06-26 13:00:00,25.4,46.9
2021-06-26 13:15:00,25.3,46.7
2021-06-26 13:30:00,24.1,48.6
2021-06-26 13:45:00,22.7,52.1
2021-06-26 14:00:00,22,52.9
2021-06-26 14:15:00,21.4,54.1
2021-06-26 14:30:00,20.8,56.8
2021-06-26 14:45:00,20.5,58.1
2021-06-26 15:00:00,20.3,58.6
2021-06-26 15:15:00,19.5,59.3
2021-06-26 15:30:00,19.2,60.7
2021-06-26 15:45:00,19.3,61.8
2021-06-26 16:00:00,19.6,63
2021-06-26 16:15:00,19.8,61.7
2021-06-26 16:30:00,19.9,60.4
2021-06-26 16:45:00,19.8,59.8
2021-06-26 17:00:00,19.5,60.9
2021-06-26 17:15:00,19.5,60.5
2021-06-26 17:30:00,19.5,60.7
2021-06-26 17:45:00,19.5,61.1
2021-06-26 18:00:00,19.3,61.6
2021-06-26 18:15:00,19.2,59.5
2021-06-26 18:30:00,19.1,58.9
2021-06-26 18:45:00,19.2,58.9
2021-06-26 19:00:00,19.2,59.3
2021-06-26 19:15:00,19.3,59.4
2021-06-26 19:30:00,19.4,58.6
2021-06-26 19:45:00,19.4,58
2021-06-26 20:00:00,19.3,57.7
2021-06-26 20:15:00,19,58.1
2021-06-26 20:30:00,18.4,59.8
2021-06-26 20:45:00,17.9,57.9
2021-06-26 21:00:00,17.4,56.9
2021-06-26 21:15:00,17.3,57.6
2021-06-26 21:30:00,17.3,57.3
2021-06-26 21:45:00,17.3,57.1
2021-06-26 22:00:00,17.2,57.4
2021-06-26 22:15:00,17.2,57.8
2021-06-26 22:30:00,17.2,59.3
2021-06-26 22:45:00,17.1,58.9
2021-06-26 23:00:00,17,58.7
2021-06-26 23:15:00,16.8,59
2021-06-26 23:30:00,16.7,58.9
2021-06-26 23:45:00,16.7,59.4
2021-06-27 00:00:00,16.6,58.7
2021-06-27 00:15:00,16.4,58.8
2021-06-27 00:30:00,16.3,59.3
2021-06-27 00:45:00,16.1,59.5
2021-06-27 01:00:00,16,59.5
2021-06-27 01:15:00,15.8,59.5
2021-06-27 01:30:00,15.7,60
2021-06-27 01:45:00,15.6,60.4
2021-06-27 02:00:00,15.5,60.9
2021-06-27 02:15:00,15.4,61.4
2021-06-27 02:30:00,15.4,62
2021-06-27 02:45:00,15.3,62.2
2021-06-27 03:00:00,15.3,62.5
2021-06-27 03:15:00,15.3,63.3
2021-06-27 03:30:00,15.3,64.4
2021-06-27 03:45:00,15.2,65.6
2021-06-27 04:00:00,15,64.6
2021-06-27 04:15:00,14.8,64.7
2021-06-27 04:30:00,14.8,64.7
2021-06-27 04:45:00,14.7,64.7
2021-06-27 05:00:00,14.5,64.5
2021-06-27 05:15:00,14.3,64.9
2021-06-27 05:30:00,14.1,64.9
2021-06-27 05:45:00,13.9,64.8
2021-06-27 06:00:00,13.8,65
2021-06-27 06:15:00,13.7,65.3
2021-06-27 06:30:00,13.6,65.7
2021-06-27 06:45:00,13.7,65.8
2021-06-27 07:00:00,13.8,66.9
2021-06-27 07:15:00,14.2,67.3
2021-06-27 07:30:00,14.5,69.1
2021-06-27 07:45:00,15,69.9
2021-06-27 08:00:00,15.6,68.8
2021-06-27 08:15:00,16.4,68
2021-06-27 08:30:00,17.2,66.4
2021-06-27 08:45:00,18.2,65.3
2021-06-27 09:00:00,18.8,63.4
2021-06-27 09:15:00,19.8,61.9
2021-06-27 09:30:00,20.7,59.9
2021-06-27 09:45:00,21.5,56.9
2021-06-27 10:00:00,22.5,54.1
2021-06-27 10:15:00,22.8,50.3
2021-06-27 10:30:00,23.5,49.5
2021-06-27 10:45:00,23.7,46.7
2021-06-27 11:00:00,24,46.4
2021-06-27 11:15:00,24.2,44.8
2021-06-27 11:30:00,24.1,43.2
2021-06-27 11:45:00,23.9,43.3
2021-06-27 12:00:00,23.8,43.6
2021-06-27 12:15:00,24.2,43.1
2021-06-27 12:30:00,25,42.3
2021-06-27 12:45:00,25.8,41.8
2021-06-27 13:00:00,26.4,40
2021-06-27 13:15:00,26.3,38.5
2021-06-27 13:30:00,25.5,40.4
2021-06-27 13:45:00,24.4,42.9
2021-06-27 14:00:00,23.6,44.6
2021-06-27 14:15:00,23.2,45.9
2021-06-27 14:30:00,23,45.4
2021-06-27 14:45:00,23.3,44.1
2021-06-27 15:00:00,24,44.2
2021-06-27 15:15:00,24.7,43.3
2021-06-27 15:30:00,25.2,43.9
2021-06-27 15:45:00,25.8,43.1
2021-06-27 16:00:00,26.2,41.5
2021-06-27 16:15:00,26.5,38.6
2021-06-27 16:30:00,26.4,36
2021-06-27 16:45:00,26.1,37.5
2021-06-27 17:00:00,25.9,37.3
2021-06-27 17:15:00,25.5,37.2
2021-06-27 17:30:00,24.7,37.8
2021-06-27 17:45:00,23.7,38.5
2021-06-27 18:00:00,22.3,44.4
2021-06-27 18:15:00,21.5,45.6
2021-06-27 18:30:00,21,47
2021-06-27 18:45:00,20.5,48.3
2021-06-27 19:00:00,20.1,50.7
2021-06-27 19:15:00,20,51.6
2021-06-27 19:30:00,19.5,53.2
2021-06-27 19:45:00,19.3,53
2021-06-27 20:00:00,19.1,54
2021-06-27 20:15:00,18.7,54.2
2021-06-27 20:30:00,18.5,53.9
2021-06-27 20:45:00,18.2,53.9
2021-06-27 21:00:00,17.8,53.5
2021-06-27 21:15:00,17.4,54.7
2021-06-27 21:30:00,17.1,54.4
2021-06-27 21:45:00,16.8,54.9
2021-06-27 22:00:00,16.4,58.9
2021-06-27 22:15:00,16.3,60.3
2021-06-27 22:30:00,16.4,59.4
2021-06-27 22:45:00,16.3,58.7
2021-06-27 23:00:00,16.2,57.9
2021-06-27 23:15:00,16.1,58
2021-06-27 23:30:00,16,58.3
2021-06-27 23:45:00,15.8,58.6
