Timestamp for sample frequency every 15 min min, Temperature_Celsius,Relative_Humidity
2021-06-07 00:00:00,18.2,49.8
2021-06-07 00:15:00,17.8,50.3
2021-06-07 00:30:00,17.4,51.3
2021-06-07 00:45:00,17,51.9
2021-06-07 01:00:00,16.7,52.5
2021-06-07 01:15:00,16.5,53.1
2021-06-07 01:30:00,16.2,53.9
2021-06-07 01:45:00,16,54.6
2021-06-07 02:00:00,15.7,54.8
2021-06-07 02:15:00,15.5,55.7
2021-06-07 02:30:00,15.3,56
2021-06-07 02:45:00,15,55.9
2021-06-07 03:00:00,14.8,56.6
2021-06-07 03:15:00,14.6,57
2021-06-07 03:30:00,14.5,57.5
2021-06-07 03:45:00,14.3,57.9
2021-06-07 04:00:00,14.2,58.2
2021-06-07 04:15:00,14,58.9
2021-06-07 04:30:00,13.9,59.1
2021-06-07 04:45:00,13.7,59.5
2021-06-07 05:00:00,13.6,59.6
2021-06-07 05:15:00,13.4,59.6
2021-06-07 05:30:00,13.3,60.3
2021-06-07 05:45:00,13.2,60.1
2021-06-07 06:00:00,13.2,60.4
2021-06-07 06:15:00,13.4,60.7
2021-06-07 06:30:00,14.1,62.5
2021-06-07 06:45:00,15,62.1
2021-06-07 07:00:00,15.7,62.5
2021-06-07 07:15:00,16.5,62.4
2021-06-07 07:30:00,17.5,63.5
2021-06-07 07:45:00,18.4,61.7
2021-06-07 08:00:00,19.4,59.8
2021-06-07 08:15:00,20.5,56.4
2021-06-07 08:30:00,21.5,54.7
2021-06-07 08:45:00,22.4,52
2021-06-07 09:00:00,23.4,50.4
2021-06-07 09:15:00,24.1,48.6
2021-06-07 09:30:00,24.9,47.5
2021-06-07 09:45:00,25.7,46.5
2021-06-07 10:00:00,26.3,45
2021-06-07 10:15:00,26.4,44
2021-06-07 10:30:00,27.2,43.3
2021-06-07 10:45:00,27.9,42
2021-06-07 11:00:00,28.7,40.3
2021-06-07 11:15:00,29.4,39.5
2021-06-07 11:30:00,30,38.7
2021-06-07 11:45:00,30.6,37.6
2021-06-07 12:00:00,31.2,36.2
2021-06-07 12:15:00,32,34.9
2021-06-07 12:30:00,32.7,32.8
2021-06-07 12:45:00,32.2,32.6
2021-06-07 13:00:00,32.8,32.4
2021-06-07 13:15:00,33.3,31.1
2021-06-07 13:30:00,33.9,30.7
2021-06-07 13:45:00,34.3,29.3
2021-06-07 14:00:00,35,28.8
2021-06-07 14:15:00,35.4,28.3
2021-06-07 14:30:00,35.3,27.5
2021-06-07 14:45:00,35.7,27
2021-06-07 15:00:00,34.9,27
2021-06-07 15:15:00,34.5,26.7
2021-06-07 15:30:00,33.6,27.7
2021-06-07 15:45:00,33,31
2021-06-07 16:00:00,32.2,33
2021-06-07 16:15:00,31.8,35.7
2021-06-07 16:30:00,31.7,37
2021-06-07 16:45:00,32.2,34.4
2021-06-07 17:00:00,31.7,28.5
2021-06-07 17:15:00,31.7,26.7
2021-06-07 17:30:00,31.3,27.6
2021-06-07 17:45:00,31.1,29.6
2021-06-07 18:00:00,30.7,31.1
2021-06-07 18:15:00,30.2,30.9
2021-06-07 18:30:00,29.2,28.2
2021-06-07 18:45:00,28.8,29.1
2021-06-07 19:00:00,28.4,30.7
2021-06-07 19:15:00,28,32.4
2021-06-07 19:30:00,27.5,34
2021-06-07 19:45:00,27.1,35.7
2021-06-07 20:00:00,26.6,37.4
2021-06-07 20:15:00,26,38.5
2021-06-07 20:30:00,25.4,39.9
2021-06-07 20:45:00,24.9,40.9
2021-06-07 21:00:00,24.4,41.6
2021-06-07 21:15:00,24,42.1
2021-06-07 21:30:00,23.6,42.4
2021-06-07 21:45:00,23.1,42.5
2021-06-07 22:00:00,22.7,43.5
2021-06-07 22:15:00,22.3,43.7
2021-06-07 22:30:00,21.9,44.3
2021-06-07 22:45:00,21.6,44.5
2021-06-07 23:00:00,21.2,44
2021-06-07 23:15:00,20.9,43.9
2021-06-07 23:30:00,20.4,44.4
2021-06-07 23:45:00,20.1,45.2
2021-06-08 00:00:00,19.6,45.5
2021-06-08 00:15:00,19.2,45.6
2021-06-08 00:30:00,18.8,46
2021-06-08 00:45:00,18.5,46.2
2021-06-08 01:00:00,18.2,46.6
2021-06-08 01:15:00,17.8,47.3
2021-06-08 01:30:00,17.5,47.3
2021-06-08 01:45:00,17.2,47.7
2021-06-08 02:00:00,16.9,47.4
2021-06-08 02:15:00,16.6,47.8
2021-06-08 02:30:00,16.4,47.7
2021-06-08 02:45:00,16.1,47.9
2021-06-08 03:00:00,15.9,48.4
2021-06-08 03:15:00,15.7,49.3
2021-06-08 03:30:00,15.4,49
2021-06-08 03:45:00,15.3,49.5
2021-06-08 04:00:00,15.1,49.9
2021-06-08 04:15:00,14.8,50.1
2021-06-08 04:30:00,14.7,50.5
2021-06-08 04:45:00,14.5,51.1
2021-06-08 05:00:00,14.3,51.5
2021-06-08 05:15:00,14.1,51.6
2021-06-08 05:30:00,13.9,51.7
2021-06-08 05:45:00,13.8,52.2
2021-06-08 06:00:00,13.8,52.7
2021-06-08 06:15:00,14.2,53.7
2021-06-08 06:30:00,15,54.1
2021-06-08 06:45:00,16,54.5
2021-06-08 07:00:00,17,54.9
2021-06-08 07:15:00,18,54.5
2021-06-08 07:30:00,19.1,53.8
2021-06-08 07:45:00,20.2,54.2
2021-06-08 08:00:00,21,51.9
2021-06-08 08:15:00,21.9,50.2
2021-06-08 08:30:00,22.7,48.7
2021-06-08 08:45:00,23.8,47.4
2021-06-08 09:00:00,24.8,44.8
2021-06-08 09:15:00,25.7,44
2021-06-08 09:30:00,26.7,42.2
2021-06-08 09:45:00,27.5,40.1
2021-06-08 10:00:00,28.4,36.6
2021-06-08 10:15:00,29.3,34.8
2021-06-08 10:30:00,30.1,34.7
2021-06-08 10:45:00,30.8,34.4
2021-06-08 11:00:00,31.4,32.8
2021-06-08 11:15:00,31.9,32.2
2021-06-08 11:30:00,32.5,31.9
2021-06-08 11:45:00,32.9,30.6
2021-06-08 12:00:00,33.3,30
2021-06-08 12:15:00,33.9,30
2021-06-08 12:30:00,34.4,30.1
2021-06-08 12:45:00,34.9,29.7
2021-06-08 13:00:00,35.1,29.4
2021-06-08 13:15:00,35.2,28.8
2021-06-08 13:30:00,35.6,28.2
2021-06-08 13:45:00,35.6,27.9
2021-06-08 14:00:00,36.1,27.7
2021-06-08 14:15:00,36.4,27
2021-06-08 14:30:00,36.7,26.6
2021-06-08 14:45:00,37,26.3
2021-06-08 15:00:00,36.9,25.9
2021-06-08 15:15:00,37.2,25.9
2021-06-08 15:30:00,36.7,25.7
2021-06-08 15:45:00,35.7,25.5
2021-06-08 16:00:00,35.8,26.2
2021-06-08 16:15:00,35.9,26
2021-06-08 16:30:00,35.9,25.5
2021-06-08 16:45:00,34.8,25.7
2021-06-08 17:00:00,33.9,26.6
2021-06-08 17:15:00,33.2,28.1
2021-06-08 17:30:00,32.6,30.2
2021-06-08 17:45:00,32.9,30.4
2021-06-08 18:00:00,33.2,28.9
2021-06-08 18:15:00,33.3,28.6
2021-06-08 18:30:00,33.2,29.5
2021-06-08 18:45:00,33,30.8
2021-06-08 19:00:00,32.7,31.9
2021-06-08 19:15:00,32.2,33.1
2021-06-08 19:30:00,31.7,34.9
2021-06-08 19:45:00,31,35.4
2021-06-08 20:00:00,30.1,31.2
2021-06-08 20:15:00,29,21.4
2021-06-08 20:30:00,28.1,19.4
2021-06-08 20:45:00,27.5,18.2
2021-06-08 21:00:00,27,17.4
2021-06-08 21:15:00,26.6,17.7
2021-06-08 21:30:00,26.1,17.1
2021-06-08 21:45:00,25.6,18.8
2021-06-08 22:00:00,24.9,19.3
2021-06-08 22:15:00,24.5,20.1
2021-06-08 22:30:00,23.9,21.8
2021-06-08 22:45:00,23.3,23.3
2021-06-08 23:00:00,22.7,24.7
2021-06-08 23:15:00,22,26
2021-06-08 23:30:00,21.5,26.5
2021-06-08 23:45:00,21,27.8
2021-06-09 00:00:00,20.6,32.7
2021-06-09 00:15:00,20.6,35
2021-06-09 00:30:00,20.3,36
2021-06-09 00:45:00,20.1,35.8
2021-06-09 01:00:00,19.7,35.2
2021-06-09 01:15:00,19.3,35.9
2021-06-09 01:30:00,18.9,37
2021-06-09 01:45:00,18.5,37.3
2021-06-09 02:00:00,18.1,36.3
2021-06-09 02:15:00,17.7,35.2
2021-06-09 02:30:00,17.3,35.2
2021-06-09 02:45:00,17,35.4
2021-06-09 03:00:00,16.6,35.6
2021-06-09 03:15:00,16.3,36
2021-06-09 03:30:00,16.1,37.8
2021-06-09 03:45:00,15.7,37.7
2021-06-09 04:00:00,15.5,38.8
2021-06-09 04:15:00,15.2,39.5
2021-06-09 04:30:00,15,39.7
2021-06-09 04:45:00,14.8,40
2021-06-09 05:00:00,14.6,40.8
2021-06-09 05:15:00,14.4,41.3
2021-06-09 05:30:00,14.3,43.2
2021-06-09 05:45:00,14.1,43.5
2021-06-09 06:00:00,14.1,44.5
2021-06-09 06:15:00,14.5,45.4
2021-06-09 06:30:00,15.2,46.8
2021-06-09 06:45:00,16.1,47.7
2021-06-09 07:00:00,17.1,47.7
2021-06-09 07:15:00,18.2,48.1
2021-06-09 07:30:00,19.4,47.5
2021-06-09 07:45:00,20.4,48.4
2021-06-09 08:00:00,21.5,44.9
2021-06-09 08:15:00,22.5,46.5
2021-06-09 08:30:00,23.5,46.3
2021-06-09 08:45:00,24.5,45.2
2021-06-09 09:00:00,25.5,44.9
2021-06-09 09:15:00,26.4,43.6
2021-06-09 09:30:00,27.3,41.9
2021-06-09 09:45:00,28.2,40.6
2021-06-09 10:00:00,29.1,39.4
2021-06-09 10:15:00,29.9,38.6
2021-06-09 10:30:00,30.8,37.9
2021-06-09 10:45:00,31.7,36.7
2021-06-09 11:00:00,32.4,35.4
2021-06-09 11:15:00,33.1,34.1
2021-06-09 11:30:00,33.7,32.6
2021-06-09 11:45:00,34,31.4
2021-06-09 12:00:00,34.4,30.4
2021-06-09 12:15:00,34.6,30.4
2021-06-09 12:30:00,34.9,29.7
2021-06-09 12:45:00,34.7,26.9
2021-06-09 13:00:00,34.7,26.9
2021-06-09 13:15:00,34.9,25.5
2021-06-09 13:30:00,35,23.2
2021-06-09 13:45:00,35,21.2
2021-06-09 14:00:00,34.9,20
2021-06-09 14:15:00,35,19.8
2021-06-09 14:30:00,35.1,19.3
2021-06-09 14:45:00,34.9,18.9
2021-06-09 15:00:00,35.4,18.9
2021-06-09 15:15:00,35.6,18.1
2021-06-09 15:30:00,35.7,17.9
2021-06-09 15:45:00,35.6,17.6
2021-06-09 16:00:00,35.4,17.7
2021-06-09 16:15:00,35.6,18.1
2021-06-09 16:30:00,35.6,17
2021-06-09 16:45:00,35.4,17.6
2021-06-09 17:00:00,35.7,17.5
2021-06-09 17:15:00,35.8,17.7
2021-06-09 17:30:00,35.9,18
2021-06-09 17:45:00,35.7,18.1
2021-06-09 18:00:00,35.5,18.4
2021-06-09 18:15:00,35.2,18.6
2021-06-09 18:30:00,34.9,19.3
2021-06-09 18:45:00,34.4,20.1
2021-06-09 19:00:00,33.8,21.7
2021-06-09 19:15:00,32.6,23.6
2021-06-09 19:30:00,31.5,26.5
2021-06-09 19:45:00,30.5,29.5
2021-06-09 20:00:00,29.6,31.1
2021-06-09 20:15:00,28.6,31.6
2021-06-09 20:30:00,27.7,31.7
2021-06-09 20:45:00,26.8,32.2
2021-06-09 21:00:00,26,32.6
2021-06-09 21:15:00,25.2,33.1
2021-06-09 21:30:00,24.5,33.4
2021-06-09 21:45:00,23.8,33.7
2021-06-09 22:00:00,23.2,34.4
2021-06-09 22:15:00,22.6,35
2021-06-09 22:30:00,22.1,35.6
2021-06-09 22:45:00,21.6,36
2021-06-09 23:00:00,21.2,36.5
2021-06-09 23:15:00,20.8,37.1
2021-06-09 23:30:00,20.5,37
2021-06-09 23:45:00,20.2,37.3
2021-06-10 00:00:00,19.9,37.5
2021-06-10 00:15:00,19.7,38.3
2021-06-10 00:30:00,19.4,38.5
2021-06-10 00:45:00,19.1,39
2021-06-10 01:00:00,18.9,39.9
2021-06-10 01:15:00,18.6,40.6
2021-06-10 01:30:00,18.3,41.5
2021-06-10 01:45:00,18.1,42.9
2021-06-10 02:00:00,17.9,43.3
2021-06-10 02:15:00,17.6,44.2
2021-06-10 02:30:00,17.4,45.3
2021-06-10 02:45:00,17.1,46.3
2021-06-10 03:00:00,16.8,46.4
2021-06-10 03:15:00,16.6,46.7
2021-06-10 03:30:00,16.3,47
2021-06-10 03:45:00,16.1,47.2
2021-06-10 04:00:00,15.9,47.6
2021-06-10 04:15:00,15.7,48.1
2021-06-10 04:30:00,15.5,48.2
2021-06-10 04:45:00,15.4,49.1
2021-06-10 05:00:00,15.2,49.2
2021-06-10 05:15:00,15,49.9
2021-06-10 05:30:00,14.8,50
2021-06-10 05:45:00,14.6,50.3
2021-06-10 06:00:00,14.5,51.1
2021-06-10 06:15:00,14.9,53
2021-06-10 06:30:00,15.4,54.9
2021-06-10 06:45:00,15.9,56.4
2021-06-10 07:00:00,16.1,56.6
2021-06-10 07:15:00,16.3,57.6
2021-06-10 07:30:00,17.5,58.5
2021-06-10 07:45:00,19,56.1
2021-06-10 08:00:00,20.5,55.8
2021-06-10 08:15:00,21.5,49.9
2021-06-10 08:30:00,22.5,47.9
2021-06-10 08:45:00,23.3,44.9
2021-06-10 09:00:00,23.7,44.6
2021-06-10 09:15:00,24.1,43.8
2021-06-10 09:30:00,24.9,41.7
2021-06-10 09:45:00,25.3,42.3
2021-06-10 10:00:00,25.8,39.7
2021-06-10 10:15:00,26.6,39.7
2021-06-10 10:30:00,27.6,36.6
2021-06-10 10:45:00,28.1,35.7
2021-06-10 11:00:00,28.6,35.1
2021-06-10 11:15:00,28.8,36.1
2021-06-10 11:30:00,29.1,37.6
2021-06-10 11:45:00,29.5,37.5
2021-06-10 12:00:00,30.1,36.6
2021-06-10 12:15:00,30.6,35.4
2021-06-10 12:30:00,31.2,31.6
2021-06-10 12:45:00,31.9,29
2021-06-10 13:00:00,32.5,27.5
2021-06-10 13:15:00,33.2,26.1
2021-06-10 13:30:00,33.9,26.1
2021-06-10 13:45:00,33.9,27.2
2021-06-10 14:00:00,33.8,28.9
2021-06-10 14:15:00,34.3,27.3
2021-06-10 14:30:00,34.9,26.9
2021-06-10 14:45:00,34.6,27.7
2021-06-10 15:00:00,33.9,30.8
2021-06-10 15:15:00,33.7,32.7
2021-06-10 15:30:00,34.3,29.9
2021-06-10 15:45:00,34.3,32.1
2021-06-10 16:00:00,34.6,32.3
2021-06-10 16:15:00,35.2,31.2
2021-06-10 16:30:00,35,32.1
2021-06-10 16:45:00,35.6,30.6
2021-06-10 17:00:00,36.2,28.5
2021-06-10 17:15:00,35.8,28.4
2021-06-10 17:30:00,35.9,27
2021-06-10 17:45:00,36.1,26.3
2021-06-10 18:00:00,36.2,26.3
2021-06-10 18:15:00,36,26
2021-06-10 18:30:00,35.7,26.3
2021-06-10 18:45:00,35.2,26.4
2021-06-10 19:00:00,34.3,26.1
2021-06-10 19:15:00,32.9,24.3
2021-06-10 19:30:00,31.7,19.5
2021-06-10 19:45:00,30.6,17.1
2021-06-10 20:00:00,29.7,16.9
2021-06-10 20:15:00,28.9,15.9
2021-06-10 20:30:00,28.4,15.5
2021-06-10 20:45:00,27.9,15.6
2021-06-10 21:00:00,27.5,15.6
2021-06-10 21:15:00,27.2,15.1
2021-06-10 21:30:00,26.9,14.8
2021-06-10 21:45:00,26.5,15.2
2021-06-10 22:00:00,26.2,15.2
2021-06-10 22:15:00,25.8,15.8
2021-06-10 22:30:00,25.3,17.1
2021-06-10 22:45:00,24.7,18.4
2021-06-10 23:00:00,24.2,19.2
2021-06-10 23:15:00,23.6,20
2021-06-10 23:30:00,23.2,19.8
2021-06-10 23:45:00,22.9,19.3
2021-06-11 00:00:00,22.5,19.6
2021-06-11 00:15:00,22.1,20.5
2021-06-11 00:30:00,21.6,21.5
2021-06-11 00:45:00,21.3,21.7
2021-06-11 01:00:00,21,21.9
2021-06-11 01:15:00,20.7,21.2
2021-06-11 01:30:00,20.5,22.5
2021-06-11 01:45:00,20.1,24.6
2021-06-11 02:00:00,19.7,24.4
2021-06-11 02:15:00,19.2,25.6
2021-06-11 02:30:00,19.3,22.8
2021-06-11 02:45:00,19.7,21.3
2021-06-11 03:00:00,19.9,20.8
2021-06-11 03:15:00,20.1,20.3
2021-06-11 03:30:00,20.2,20.2
2021-06-11 03:45:00,20,20.5
2021-06-11 04:00:00,19.9,20.5
2021-06-11 04:15:00,19.7,21
2021-06-11 04:30:00,19.4,21.7
2021-06-11 04:45:00,19,23.6
2021-06-11 05:00:00,18.6,25.4
2021-06-11 05:15:00,18.2,26.9
2021-06-11 05:30:00,17.8,28.4
2021-06-11 05:45:00,17.4,29.6
2021-06-11 06:00:00,17.1,31.1
2021-06-11 06:15:00,17.1,32.9
2021-06-11 06:30:00,17.2,34.3
2021-06-11 06:45:00,17.6,34.6
2021-06-11 07:00:00,18.1,34.2
2021-06-11 07:15:00,18.6,33.8
2021-06-11 07:30:00,19,33.7
2021-06-11 07:45:00,19.2,33.1
2021-06-11 08:00:00,19.3,32.3
2021-06-11 08:15:00,19.9,31.8
2021-06-11 08:30:00,20.6,30.5
2021-06-11 08:45:00,20.9,28.1
2021-06-11 09:00:00,21.4,27.1
2021-06-11 09:15:00,21.7,25.6
2021-06-11 09:30:00,22.3,25.1
2021-06-11 09:45:00,22.8,24.1
2021-06-11 10:00:00,23.1,23.5
2021-06-11 10:15:00,23.4,22.9
2021-06-11 10:30:00,23.9,22.8
2021-06-11 10:45:00,24.2,22
2021-06-11 11:00:00,24.5,21.8
2021-06-11 11:15:00,24.9,21.1
2021-06-11 11:30:00,25.1,20.7
2021-06-11 11:45:00,25.4,20.3
2021-06-11 12:00:00,25.6,20.1
2021-06-11 12:15:00,26,19.8
2021-06-11 12:30:00,26.6,20.2
2021-06-11 12:45:00,27,20.3
2021-06-11 13:00:00,27,19.6
2021-06-11 13:15:00,27.5,20
2021-06-11 13:30:00,27.5,19.9
2021-06-11 13:45:00,27.7,19.7
2021-06-11 14:00:00,27.7,19.4
2021-06-11 14:15:00,28,19.5
2021-06-11 14:30:00,28.4,19.5
2021-06-11 14:45:00,28.4,19.2
2021-06-11 15:00:00,28.9,19.4
2021-06-11 15:15:00,29.3,19.4
2021-06-11 15:30:00,29.7,18.9
2021-06-11 15:45:00,30,18.9
2021-06-11 16:00:00,30.4,19.2
2021-06-11 16:15:00,30.5,18.8
2021-06-11 16:30:00,30.5,18.7
2021-06-11 16:45:00,30.8,18.8
2021-06-11 17:00:00,31.4,18.4
2021-06-11 17:15:00,31.7,18.4
2021-06-11 17:30:00,31.6,18.2
2021-06-11 17:45:00,31.5,18.2
2021-06-11 18:00:00,31.2,18.5
2021-06-11 18:15:00,31.1,18.8
2021-06-11 18:30:00,30.6,18.9
2021-06-11 18:45:00,30,19
2021-06-11 19:00:00,29.4,19.7
2021-06-11 19:15:00,28.3,21
2021-06-11 19:30:00,27.4,23
2021-06-11 19:45:00,26.6,24.5
2021-06-11 20:00:00,25.7,26.4
2021-06-11 20:15:00,24.9,28.3
2021-06-11 20:30:00,24.1,29.9
2021-06-11 20:45:00,23.3,31.2
2021-06-11 21:00:00,22.5,31.8
2021-06-11 21:15:00,21.8,32.4
2021-06-11 21:30:00,21,33.2
2021-06-11 21:45:00,20.3,33.4
2021-06-11 22:00:00,19.7,33.6
2021-06-11 22:15:00,19.1,34.1
2021-06-11 22:30:00,18.5,34.5
2021-06-11 22:45:00,18,35.1
2021-06-11 23:00:00,17.6,35.6
2021-06-11 23:15:00,17.1,36.2
2021-06-11 23:30:00,16.7,36.8
2021-06-11 23:45:00,16.3,37.5
2021-06-12 00:00:00,16,38
2021-06-12 00:15:00,15.6,38.7
2021-06-12 00:30:00,15.2,39.1
2021-06-12 00:45:00,14.9,39.6
2021-06-12 01:00:00,14.6,40
2021-06-12 01:15:00,14.4,40.2
2021-06-12 01:30:00,14.2,40.7
2021-06-12 01:45:00,13.9,41.5
2021-06-12 02:00:00,13.7,42.4
2021-06-12 02:15:00,13.4,42.7
2021-06-12 02:30:00,13.2,43.3
2021-06-12 02:45:00,12.9,43.6
2021-06-12 03:00:00,12.7,43.9
2021-06-12 03:15:00,12.5,44.4
2021-06-12 03:30:00,12.3,44.8
2021-06-12 03:45:00,12.2,45.2
2021-06-12 04:00:00,12,46.3
2021-06-12 04:15:00,11.7,46.6
2021-06-12 04:30:00,11.6,47.3
2021-06-12 04:45:00,11.4,47.5
2021-06-12 05:00:00,11.2,47.8
2021-06-12 05:15:00,11,48
2021-06-12 05:30:00,10.8,48.4
2021-06-12 05:45:00,10.7,48.7
2021-06-12 06:00:00,10.8,49.4
2021-06-12 06:15:00,11.2,50.4
2021-06-12 06:30:00,11.7,51
2021-06-12 06:45:00,12.6,51.9
2021-06-12 07:00:00,13.5,52.4
2021-06-12 07:15:00,14.6,53.4
2021-06-12 07:30:00,16,53.1
2021-06-12 07:45:00,17.2,51.5
2021-06-12 08:00:00,18.3,50.8
2021-06-12 08:15:00,19.2,46.3
2021-06-12 08:30:00,20.1,43.2
2021-06-12 08:45:00,20.9,40.4
2021-06-12 09:00:00,21.9,37.8
2021-06-12 09:15:00,22.8,36.5
2021-06-12 09:30:00,23.6,35
2021-06-12 09:45:00,24.4,33.5
2021-06-12 10:00:00,25,31.8
2021-06-12 10:15:00,25.7,31
2021-06-12 10:30:00,26.4,30.5
2021-06-12 10:45:00,27.1,30.4
2021-06-12 11:00:00,27.8,30.7
2021-06-12 11:15:00,28.4,30
