Timestamp for sample frequency every 15 min min, Temperature_Celsius,Relative_Humidity
2021-06-23 08:00:00,22.5,84.6
2021-06-23 08:15:00,22.8,49.3
2021-06-23 08:30:00,24.4,46.4
2021-06-23 08:45:00,26,43.7
2021-06-23 09:00:00,27.5,40.4
2021-06-23 09:15:00,28.1,41.5
2021-06-23 09:30:00,28.7,39.1
2021-06-23 09:45:00,28.7,40.5
2021-06-23 10:00:00,29.2,39.2
2021-06-23 10:15:00,29.7,36.8
2021-06-23 10:30:00,30.4,36.3
2021-06-23 10:45:00,30.7,37.5
2021-06-23 11:00:00,31.7,36.6
2021-06-23 11:15:00,32.6,30.7
2021-06-23 11:30:00,33.5,25.9
2021-06-23 11:45:00,33.9,24.5
2021-06-23 12:00:00,34.2,22.8
2021-06-23 12:15:00,34.4,21.6
2021-06-23 12:30:00,34.5,20.8
2021-06-23 12:45:00,35.4,19.7
2021-06-23 13:00:00,36.1,18.7
2021-06-23 13:15:00,36.6,18
2021-06-23 13:30:00,36.9,16.8
2021-06-23 13:45:00,36.8,16.7
2021-06-23 14:00:00,36.5,16
2021-06-23 14:15:00,36.2,18.1
2021-06-23 14:30:00,35.7,18.8
2021-06-23 14:45:00,35.5,18.9
2021-06-23 15:00:00,35.5,19.3
2021-06-23 15:15:00,35.7,19.7
2021-06-23 15:30:00,35.5,19.2
2021-06-23 15:45:00,35,19.1
2021-06-23 16:00:00,34.5,19.6
2021-06-23 16:15:00,34.3,20.1
2021-06-23 16:30:00,34.1,20.6
2021-06-23 16:45:00,33.7,18.9
2021-06-23 17:00:00,33.1,17.2
2021-06-23 17:15:00,32.6,17.6
2021-06-23 17:30:00,32.2,17.9
2021-06-23 17:45:00,31.9,18.3
2021-06-23 18:00:00,31.5,18
2021-06-23 18:15:00,31.1,18.4
2021-06-23 18:30:00,30.8,19.2
2021-06-23 18:45:00,30.4,19.3
2021-06-23 19:00:00,29.9,18.9
2021-06-23 19:15:00,29.5,18.9
2021-06-23 19:30:00,29.2,18.8
2021-06-23 19:45:00,29,19.8
2021-06-23 20:00:00,28.7,20.1
2021-06-23 20:15:00,28.4,20.1
2021-06-23 20:30:00,28.2,20.1
2021-06-23 20:45:00,27.9,20.3
2021-06-23 21:00:00,27.7,21.2
2021-06-23 21:15:00,27.5,22
2021-06-23 21:30:00,27.2,22.5
2021-06-23 21:45:00,27,22.3
2021-06-23 22:00:00,26.7,23
2021-06-23 22:15:00,26.3,23.8
2021-06-23 22:30:00,26.2,23.5
2021-06-23 22:45:00,26.1,24.1
2021-06-23 23:00:00,26,24.6
2021-06-23 23:15:00,25.9,24.5
2021-06-23 23:30:00,25.7,24.4
2021-06-23 23:45:00,25.4,24.1
2021-06-24 00:00:00,25.3,23.8
2021-06-24 00:15:00,25.1,23.5
2021-06-24 00:30:00,25,24.6
2021-06-24 00:45:00,24.9,26.7
2021-06-24 01:00:00,24.5,29.3
2021-06-24 01:15:00,24.2,30.5
2021-06-24 01:30:00,24,29.8
2021-06-24 01:45:00,23.8,30.2
2021-06-24 02:00:00,23.6,31.1
2021-06-24 02:15:00,23.3,33.4
2021-06-24 02:30:00,22.9,35.6
2021-06-24 02:45:00,22.5,37.1
2021-06-24 03:00:00,22.2,38.4
2021-06-24 03:15:00,22.1,39.1
2021-06-24 03:30:00,22,39.5
2021-06-24 03:45:00,21.9,39.8
2021-06-24 04:00:00,21.8,40.6
2021-06-24 04:15:00,21.7,40.3
2021-06-24 04:30:00,21.4,39.9
2021-06-24 04:45:00,21.3,40.4
2021-06-24 05:00:00,21.1,40.6
2021-06-24 05:15:00,21,42.9
2021-06-24 05:30:00,20.9,44.3
2021-06-24 05:45:00,20.8,44.8
2021-06-24 06:00:00,20.5,44.7
2021-06-24 06:15:00,20.3,44.8
2021-06-24 06:30:00,20.5,47.7
2021-06-24 06:45:00,20.5,46.8
2021-06-24 07:00:00,20.7,48.2
2021-06-24 07:15:00,22.4,48.3
2021-06-24 07:30:00,23.4,47.5
2021-06-24 07:45:00,24.8,44.9
2021-06-24 08:00:00,25.5,40.6
2021-06-24 08:15:00,25.8,39
2021-06-24 08:30:00,26.4,38.4
2021-06-24 08:45:00,26.6,36.4
2021-06-24 09:00:00,26.7,36.5
2021-06-24 09:15:00,27.5,35.4
2021-06-24 09:30:00,28.4,34
2021-06-24 09:45:00,28.9,32.8
2021-06-24 10:00:00,29.3,32.1
2021-06-24 10:15:00,29.8,33.1
2021-06-24 10:30:00,30.3,32.4
2021-06-24 10:45:00,31.3,32.2
2021-06-24 11:00:00,32.6,29.4
2021-06-24 11:15:00,33.7,27.9
2021-06-24 11:30:00,34.2,26.6
2021-06-24 11:45:00,33,25.6
2021-06-24 12:00:00,32.2,26.6
2021-06-24 12:15:00,31.9,27.5
2021-06-24 12:30:00,31.8,26.9
2021-06-24 12:45:00,31.5,26.2
2021-06-24 13:00:00,31.8,26.3
2021-06-24 13:15:00,32,26.7
2021-06-24 13:30:00,32.2,25.6
2021-06-24 13:45:00,32.1,26
2021-06-24 14:00:00,32.2,26.1
2021-06-24 14:15:00,32.5,26.5
2021-06-24 14:30:00,32.4,26.2
2021-06-24 14:45:00,32.1,25.3
2021-06-24 15:00:00,31.6,25.6
2021-06-24 15:15:00,31.3,26.5
2021-06-24 15:30:00,31,26.9
2021-06-24 15:45:00,30.9,27.5
