Timestamp for sample frequency every 15 min min, Temperature_Celsius,Relative_Humidity
2021-07-05 11:22:00,35.1,29.6
2021-07-05 11:37:00,29,37.7
2021-07-05 11:52:00,27.9,38.6
2021-07-05 12:07:00,27.8,39.4
2021-07-05 12:22:00,28.1,39.5
2021-07-05 12:37:00,28.4,38.2
2021-07-05 12:52:00,28.8,38.3
2021-07-05 13:07:00,29.2,36.2
2021-07-05 13:22:00,29.2,34.7
2021-07-05 13:37:00,29,35.7
2021-07-05 13:52:00,28.8,38.2
2021-07-05 14:07:00,28.5,41.4
2021-07-05 14:22:00,28.4,43.1
2021-07-05 14:37:00,28.3,46
2021-07-05 14:52:00,28.2,46.6
2021-07-05 15:07:00,28.4,43.1
2021-07-05 15:22:00,28.3,43.5
2021-07-05 15:37:00,28.2,45.3
2021-07-05 15:52:00,28.4,43
2021-07-05 16:07:00,28,40.6
2021-07-05 16:22:00,27.2,41.3
2021-07-05 16:37:00,26.7,41.4
2021-07-05 16:52:00,26.9,42.9
2021-07-05 17:07:00,26.8,41.1
2021-07-05 17:22:00,26.6,40
2021-07-05 17:37:00,26.6,39.1
2021-07-05 17:52:00,26.5,38.2
2021-07-05 18:07:00,26.4,39.9
2021-07-05 18:22:00,26.3,39.9
2021-07-05 18:37:00,26,38.4
2021-07-05 18:52:00,25.9,37.8
2021-07-05 19:07:00,25.7,39.7
2021-07-05 19:22:00,25.5,38.8
2021-07-05 19:37:00,25.3,39.3
2021-07-05 19:52:00,25.2,42
2021-07-05 20:07:00,25.1,42.1
2021-07-05 20:22:00,24.8,43.1
2021-07-05 20:37:00,24.6,43.6
2021-07-05 20:52:00,24.2,45.5
2021-07-05 21:07:00,23.8,44.8
2021-07-05 21:22:00,23.7,46.3
2021-07-05 21:37:00,23.4,49.5
2021-07-05 21:52:00,23.1,51.8
2021-07-05 22:07:00,22.8,50.5
2021-07-05 22:22:00,22.8,50.9
2021-07-05 22:37:00,22.7,51.4
2021-07-05 22:52:00,22.6,49.6
2021-07-05 23:07:00,22.6,49.8
2021-07-05 23:22:00,22.6,47.8
2021-07-05 23:37:00,22.8,47.7
2021-07-05 23:52:00,22.6,48.3
2021-07-06 00:07:00,22.8,46.7
2021-07-06 00:22:00,22.6,48.4
2021-07-06 00:37:00,22.4,50.4
2021-07-06 00:52:00,22.4,48.5
2021-07-06 01:07:00,22.3,48.8
2021-07-06 01:22:00,22.2,49.9
2021-07-06 01:37:00,22.1,51.5
2021-07-06 01:52:00,22,53.2
2021-07-06 02:07:00,21.8,54.5
2021-07-06 02:22:00,21.6,55.1
2021-07-06 02:37:00,21.6,55.6
2021-07-06 02:52:00,21.6,55.3
2021-07-06 03:07:00,21.2,56.9
2021-07-06 03:22:00,20.9,58.5
2021-07-06 03:37:00,20.4,59.5
2021-07-06 03:52:00,20.3,60.3
2021-07-06 04:07:00,20.1,61.6
2021-07-06 04:22:00,20.1,61.8
2021-07-06 04:37:00,20,62.5
2021-07-06 04:52:00,19.6,63.4
2021-07-06 05:07:00,19.3,64.2
2021-07-06 05:22:00,19.1,65.3
2021-07-06 05:37:00,19,65
2021-07-06 05:52:00,18.7,67.1
2021-07-06 06:07:00,18.3,68.5
2021-07-06 06:22:00,18.4,69.3
2021-07-06 06:37:00,18.6,71.7
2021-07-06 06:52:00,18.8,69.8
2021-07-06 07:07:00,18.9,70
2021-07-06 07:22:00,19.1,71
2021-07-06 07:37:00,19.5,70.3
2021-07-06 07:52:00,19.8,67.8
2021-07-06 08:07:00,20.3,68.2
2021-07-06 08:22:00,20.6,63.8
2021-07-06 08:37:00,21.1,61.2
2021-07-06 08:52:00,21.5,59.3
2021-07-06 09:07:00,21.8,57.5
2021-07-06 09:22:00,22.4,54.9
2021-07-06 09:37:00,22.8,54.9
2021-07-06 09:52:00,23.3,53.3
2021-07-06 10:07:00,23.9,52.3
2021-07-06 10:22:00,24.3,52.2
2021-07-06 10:37:00,24.6,50.6
2021-07-06 10:52:00,24.7,49.3
2021-07-06 11:07:00,24.8,50.1
2021-07-06 11:22:00,24.9,48.5
2021-07-06 11:37:00,25.2,49.3
2021-07-06 11:52:00,25.5,49.1
2021-07-06 12:07:00,25.8,47.1
2021-07-06 12:22:00,25.9,48.9
2021-07-06 12:37:00,26.2,47.5
2021-07-06 12:52:00,26.5,47.3
2021-07-06 13:07:00,26.6,49.2
2021-07-06 13:22:00,26.6,47.7
2021-07-06 13:37:00,26.7,47.7
2021-07-06 13:52:00,26.7,48
2021-07-06 14:07:00,26.7,48
2021-07-06 14:22:00,26.8,48.4
2021-07-06 14:37:00,26.8,49.2
2021-07-06 14:52:00,26.9,46.1
2021-07-06 15:07:00,27.5,45.9
2021-07-06 15:22:00,27.6,46.3
2021-07-06 15:37:00,27.7,45.8
2021-07-06 15:52:00,27.7,44.9
2021-07-06 16:07:00,27.4,44.9
2021-07-06 16:22:00,27.4,45.4
2021-07-06 16:37:00,27.6,45.5
2021-07-06 16:52:00,27.4,43.3
2021-07-06 17:07:00,27.3,44.3
2021-07-06 17:22:00,27.2,44.2
2021-07-06 17:37:00,27.1,45.6
2021-07-06 17:52:00,27.2,45.8
2021-07-06 18:07:00,27.1,43.5
2021-07-06 18:22:00,26.8,45.4
2021-07-06 18:37:00,26.4,47.1
