Timestamp for sample frequency every 15 min min, Temperature_Celsius,Relative_Humidity
2021-06-12 05:02:00,17.4,56.5
2021-06-12 05:17:00,14,38.2
2021-06-12 05:32:00,11.8,42.8
2021-06-12 05:47:00,11.1,44.5
2021-06-12 06:02:00,11.1,46.3
2021-06-12 06:17:00,11.4,47.4
2021-06-12 06:32:00,12.1,48.6
2021-06-12 06:47:00,12.9,49.5
2021-06-12 07:02:00,14,50.2
2021-06-12 07:17:00,15.1,51.5
2021-06-12 07:32:00,16.4,51.6
2021-06-12 07:47:00,17.7,49.6
2021-06-12 08:02:00,18.9,48.1
2021-06-12 08:17:00,19.8,43.8
2021-06-12 08:32:00,20.8,40.7
2021-06-12 08:47:00,21.7,38.2
2021-06-12 09:02:00,22.7,36
2021-06-12 09:17:00,23.5,34.5
2021-06-12 09:32:00,24.3,33.3
2021-06-12 09:47:00,25.1,31.9
2021-06-12 10:02:00,25.6,30.5
2021-06-12 10:17:00,26.3,29.6
2021-06-12 10:32:00,26.9,29.5
2021-06-12 10:47:00,27.6,29.9
2021-06-12 11:02:00,28.2,29.5
2021-06-12 11:17:00,28.7,28.7
2021-06-12 11:32:00,29.4,28.1
2021-06-12 11:47:00,30.1,27.6
2021-06-12 12:02:00,30.4,27.1
2021-06-12 12:17:00,31,27.2
2021-06-12 12:32:00,31.3,26.3
2021-06-12 12:47:00,31.5,25.8
2021-06-12 13:02:00,31.9,24.6
2021-06-12 13:17:00,32.5,23.5
2021-06-12 13:32:00,32.9,23.4
2021-06-12 13:47:00,33.1,23.2
2021-06-12 14:02:00,33.4,22.2
2021-06-12 14:17:00,33.5,21.8
2021-06-12 14:32:00,33.7,21.9
2021-06-12 14:47:00,34,21.6
2021-06-12 15:02:00,34.2,21.3
2021-06-12 15:17:00,34.4,20.6
2021-06-12 15:32:00,34.7,20.6
2021-06-12 15:47:00,35.1,20.4
2021-06-12 16:02:00,35.2,20.2
2021-06-12 16:17:00,35.1,20
2021-06-12 16:32:00,35.1,20.1
2021-06-12 16:47:00,35.2,20.1
