Timestamp for sample frequency every 15 min min, Temperature_Celsius,Relative_Humidity
2021-06-09 00:00:00,20.3,29.1
2021-06-09 00:15:00,20.3,33.8
2021-06-09 00:30:00,20.2,34.7
2021-06-09 00:45:00,19.9,35.4
2021-06-09 01:00:00,19.6,35.1
2021-06-09 01:15:00,19.2,35
2021-06-09 01:30:00,18.9,35.8
2021-06-09 01:45:00,18.4,36.5
2021-06-09 02:00:00,18.1,36.6
2021-06-09 02:15:00,17.7,35.8
2021-06-09 02:30:00,17.3,35.5
2021-06-09 02:45:00,17,35.3
2021-06-09 03:00:00,16.6,35.6
2021-06-09 03:15:00,16.3,35.7
2021-06-09 03:30:00,16.1,36.5
2021-06-09 03:45:00,15.8,37.4
2021-06-09 04:00:00,15.5,38
2021-06-09 04:15:00,15.3,38.8
2021-06-09 04:30:00,15,39.3
2021-06-09 04:45:00,14.9,39.9
2021-06-09 05:00:00,14.7,40
2021-06-09 05:15:00,14.6,40.7
2021-06-09 05:30:00,14.4,42
2021-06-09 05:45:00,14.3,42.5
2021-06-09 06:00:00,14.3,43.5
2021-06-09 06:15:00,14.7,44.6
2021-06-09 06:30:00,15.5,46
2021-06-09 06:45:00,16.6,46.7
2021-06-09 07:00:00,17.8,46.7
2021-06-09 07:15:00,19.2,46.8
2021-06-09 07:30:00,20.7,46.4
2021-06-09 07:45:00,22.1,46.1
2021-06-09 08:00:00,23.3,41.3
2021-06-09 08:15:00,24.4,41.9
2021-06-09 08:30:00,25.7,41.7
2021-06-09 08:45:00,26.9,40.3
2021-06-09 09:00:00,27.9,39.3
2021-06-09 09:15:00,28.9,37.9
2021-06-09 09:30:00,29.9,36.9
2021-06-09 09:45:00,30.7,35.9
2021-06-09 10:00:00,31.5,35.1
2021-06-09 10:15:00,32.2,34.6
2021-06-09 10:30:00,33,33.9
2021-06-09 10:45:00,33.7,33.1
2021-06-09 11:00:00,34.2,31.6
2021-06-09 11:15:00,34.8,30.6
2021-06-09 11:30:00,35.2,29.1
2021-06-09 11:45:00,35.5,27.8
2021-06-09 12:00:00,35.6,27.4
2021-06-09 12:15:00,35.7,27.3
2021-06-09 12:30:00,35.8,26.7
2021-06-09 12:45:00,35.3,24.8
2021-06-09 13:00:00,34.6,25.5
2021-06-09 13:15:00,34.2,24.4
2021-06-09 13:30:00,33.9,22.5
2021-06-09 13:45:00,33.5,20.5
2021-06-09 14:00:00,33.3,19.7
2021-06-09 14:15:00,33.1,20
2021-06-09 14:30:00,33,19.5
2021-06-09 14:45:00,33,19.2
2021-06-09 15:00:00,33,19.2
2021-06-09 15:15:00,33.1,19
2021-06-09 15:30:00,33.1,18.7
2021-06-09 15:45:00,33,18.5
2021-06-09 16:00:00,33,18.6
2021-06-09 16:15:00,33,18.9
2021-06-09 16:30:00,32.9,17.8
2021-06-09 16:45:00,32.7,18.5
2021-06-09 17:00:00,33.2,18.8
2021-06-09 17:15:00,33.7,19.1
2021-06-09 17:30:00,33.8,18.9
2021-06-09 17:45:00,33.8,18.7
2021-06-09 18:00:00,33.6,18.7
2021-06-09 18:15:00,33.3,19.2
