Timestamp for sample frequency every 15 min min, Temperature_Celsius,Relative_Humidity
2021-06-22 09:30:00,23.3,47.7
2021-06-22 09:45:00,26.6,42.1
2021-06-22 10:00:00,27.9,38.9
2021-06-22 10:15:00,29,36.4
2021-06-22 10:30:00,29.9,34.7
2021-06-22 10:45:00,30.6,34.4
2021-06-22 11:00:00,30.6,35.3
2021-06-22 11:15:00,30.9,34
2021-06-22 11:30:00,31.6,32.4
2021-06-22 11:45:00,32.3,29.9
2021-06-22 12:00:00,32.1,30.2
2021-06-22 12:15:00,32.6,28.3
2021-06-22 12:30:00,33.1,26.2
2021-06-22 12:45:00,33.6,25.3
2021-06-22 13:00:00,33.1,25.8
2021-06-22 13:15:00,33.2,26.3
2021-06-22 13:30:00,33.1,25.6
2021-06-22 13:45:00,32.8,25.1
2021-06-22 14:00:00,32.9,26.2
2021-06-22 14:15:00,33.2,25.7
2021-06-22 14:30:00,33.8,23.2
2021-06-22 14:45:00,33.3,24.1
2021-06-22 15:00:00,33.5,25.3
2021-06-22 15:15:00,33.2,26.8
2021-06-22 15:30:00,33.7,23.5
2021-06-22 15:45:00,33.1,23.5
2021-06-22 16:00:00,33.2,25.2
2021-06-22 16:15:00,32.8,28.6
2021-06-22 16:30:00,32.8,28.8
2021-06-22 16:45:00,32.4,26.4
2021-06-22 17:00:00,32.7,23.8
2021-06-22 17:15:00,32.5,26.6
2021-06-22 17:30:00,31.6,29.7
2021-06-22 17:45:00,31.1,32.2
2021-06-22 18:00:00,30.6,33.9
2021-06-22 18:15:00,30.3,36.3
2021-06-22 18:30:00,30.2,37
2021-06-22 18:45:00,30,37.7
2021-06-22 19:00:00,29.8,40.1
2021-06-22 19:15:00,29.6,43.4
2021-06-22 19:30:00,29.3,43.5
2021-06-22 19:45:00,29,43.8
2021-06-22 20:00:00,28.6,43.9
2021-06-22 20:15:00,28,43.5
2021-06-22 20:30:00,27.4,42.6
2021-06-22 20:45:00,26.8,41.3
2021-06-22 21:00:00,26.2,40.4
2021-06-22 21:15:00,25.6,40.2
2021-06-22 21:30:00,25,39.8
2021-06-22 21:45:00,24.5,39.5
2021-06-22 22:00:00,24,39.5
2021-06-22 22:15:00,23.5,39.3
2021-06-22 22:30:00,23,39.4
2021-06-22 22:45:00,22.5,39.5
2021-06-22 23:00:00,22.1,39.3
2021-06-22 23:15:00,21.7,38.5
2021-06-22 23:30:00,21.3,38.6
2021-06-22 23:45:00,20.9,39.3
2021-06-23 00:00:00,20.6,39.4
2021-06-23 00:15:00,20.3,39.3
2021-06-23 00:30:00,20,40.2
2021-06-23 00:45:00,19.6,41
2021-06-23 01:00:00,19.3,41.1
2021-06-23 01:15:00,19.1,41
2021-06-23 01:30:00,18.9,41.9
2021-06-23 01:45:00,18.6,42.4
2021-06-23 02:00:00,18.3,42.7
2021-06-23 02:15:00,18.1,42.7
2021-06-23 02:30:00,17.8,42.9
2021-06-23 02:45:00,17.6,43
2021-06-23 03:00:00,17.5,43.8
2021-06-23 03:15:00,17.3,44.5
2021-06-23 03:30:00,17.1,43.2
2021-06-23 03:45:00,17.1,43.4
2021-06-23 04:00:00,17,44.2
2021-06-23 04:15:00,16.8,44.4
2021-06-23 04:30:00,16.7,44.9
2021-06-23 04:45:00,16.6,45.2
2021-06-23 05:00:00,16.4,44.9
2021-06-23 05:15:00,16.3,45.6
2021-06-23 05:30:00,16.2,45.4
2021-06-23 05:45:00,16.2,45.3
2021-06-23 06:00:00,16.1,44.7
2021-06-23 06:15:00,16.2,45.5
2021-06-23 06:30:00,16.3,47.6
2021-06-23 06:45:00,16.6,47.2
2021-06-23 07:00:00,17.1,50.3
2021-06-23 07:15:00,17.8,52.1
2021-06-23 07:30:00,18.6,53.3
2021-06-23 07:45:00,19.3,53.4
2021-06-23 08:00:00,20.1,53.8
2021-06-23 08:15:00,21.1,54.8
2021-06-23 08:30:00,23,50.8
2021-06-23 08:45:00,24.6,46.9
2021-06-23 09:00:00,26,43.5
2021-06-23 09:15:00,26.4,45.1
2021-06-23 09:30:00,27.1,42.1
2021-06-23 09:45:00,27.1,44.5
2021-06-23 10:00:00,27.7,42.5
2021-06-23 10:15:00,28.4,39.7
2021-06-23 10:30:00,29.1,38.7
2021-06-23 10:45:00,29.5,40.2
2021-06-23 11:00:00,30.6,38.7
