Timestamp for sample frequency every 15 min min, Temperature_Celsius,Relative_Humidity
2021-06-12 07:05:00,16.8,41.1
2021-06-12 07:20:00,16.9,46.1
2021-06-12 07:35:00,17.9,47.3
2021-06-12 07:50:00,19.1,46
2021-06-12 08:05:00,20.2,43.8
2021-06-12 08:20:00,21.2,40.4
2021-06-12 08:35:00,22.2,37.6
2021-06-12 08:50:00,23.1,35.1
2021-06-12 09:05:00,24,32.7
2021-06-12 09:20:00,24.7,32.2
2021-06-12 09:35:00,25.5,30.7
2021-06-12 09:50:00,26.1,29.9
2021-06-12 10:05:00,26.5,28.8
2021-06-12 10:20:00,27.1,27.8
2021-06-12 10:35:00,27.6,28.1
2021-06-12 10:50:00,28.1,28.6
2021-06-12 11:05:00,28.7,28.7
2021-06-12 11:20:00,29,28.2
2021-06-12 11:35:00,29.4,27.5
2021-06-12 11:50:00,29.8,27.5
2021-06-12 12:05:00,30,27.1
2021-06-12 12:20:00,30.4,27.3
2021-06-12 12:35:00,30.5,26.8
2021-06-12 12:50:00,30.6,26.1
2021-06-12 13:05:00,30.9,25
2021-06-12 13:20:00,31.2,24.4
2021-06-12 13:35:00,31.5,24.2
2021-06-12 13:50:00,31.5,24
2021-06-12 14:05:00,31.7,23.5
2021-06-12 14:20:00,31.5,23.6
2021-06-12 14:35:00,31.7,23.7
2021-06-12 14:50:00,31.9,23.6
2021-06-12 15:05:00,31.9,23.1
2021-06-12 15:20:00,32,22.7
2021-06-12 15:35:00,32.2,22.9
2021-06-12 15:50:00,32.4,22.7
2021-06-12 16:05:00,32.3,23
2021-06-12 16:20:00,32.3,22.9
2021-06-12 16:35:00,32.3,23
2021-06-12 16:50:00,32.2,23.1
2021-06-12 17:05:00,32.2,23.8
2021-06-12 17:20:00,32.6,24
2021-06-12 17:35:00,32.8,23.9
2021-06-12 17:50:00,32.9,24.3
2021-06-12 18:05:00,32.7,24.1
2021-06-12 18:20:00,32.5,24.6
2021-06-12 18:35:00,32.1,24.2
2021-06-12 18:50:00,31.3,24.5
2021-06-12 19:05:00,30.6,25.2
2021-06-12 19:20:00,29.9,26.7
2021-06-12 19:35:00,29.2,27.9
2021-06-12 19:50:00,28.6,31.1
2021-06-12 20:05:00,27.9,33.2
2021-06-12 20:20:00,27.2,35.1
2021-06-12 20:35:00,26.5,36.5
2021-06-12 20:50:00,25.7,37.2
2021-06-12 21:05:00,25,37.9
2021-06-12 21:20:00,24.4,38
2021-06-12 21:35:00,23.8,38.4
2021-06-12 21:50:00,23.2,38.4
2021-06-12 22:05:00,22.7,38.3
2021-06-12 22:20:00,22.3,38.3
2021-06-12 22:35:00,21.8,38.3
2021-06-12 22:50:00,21.5,38.6
2021-06-12 23:05:00,21.1,39.2
2021-06-12 23:20:00,20.7,40.1
2021-06-12 23:35:00,20.4,40.3
2021-06-12 23:50:00,20,40.7
2021-06-13 00:05:00,19.7,41.1
2021-06-13 00:20:00,19.4,42
2021-06-13 00:35:00,19.1,42.6
2021-06-13 00:50:00,18.8,42.9
2021-06-13 01:05:00,18.6,43.2
2021-06-13 01:20:00,18.3,43.6
2021-06-13 01:35:00,18.1,44.6
2021-06-13 01:50:00,17.8,44.9
2021-06-13 02:05:00,17.6,45.4
2021-06-13 02:20:00,17.3,45.9
2021-06-13 02:35:00,17,46.6
2021-06-13 02:50:00,16.7,47.2
2021-06-13 03:05:00,16.4,47.7
2021-06-13 03:20:00,16.2,48.5
2021-06-13 03:35:00,16,49
2021-06-13 03:50:00,15.8,49.2
2021-06-13 04:05:00,15.7,49.1
2021-06-13 04:20:00,15.5,49.5
2021-06-13 04:35:00,15.3,49.9
2021-06-13 04:50:00,15.2,50.3
2021-06-13 05:05:00,14.9,50.9
2021-06-13 05:20:00,14.7,50.9
2021-06-13 05:35:00,14.6,50.6
2021-06-13 05:50:00,14.4,50.7
2021-06-13 06:05:00,14.6,51.5
2021-06-13 06:20:00,15.1,52.9
2021-06-13 06:35:00,15.8,54.2
2021-06-13 06:50:00,16.7,55.5
2021-06-13 07:05:00,17.8,55.6
2021-06-13 07:20:00,19.1,53.9
2021-06-13 07:35:00,20.4,51.9
2021-06-13 07:50:00,21.7,49.2
2021-06-13 08:05:00,22.7,46.5
2021-06-13 08:20:00,23.8,46.7
2021-06-13 08:35:00,24.8,45.9
2021-06-13 08:50:00,25.9,45.5
2021-06-13 09:05:00,26.9,43.7
2021-06-13 09:20:00,27.8,42.3
2021-06-13 09:35:00,28.5,40.7
2021-06-13 09:50:00,29.3,39
2021-06-13 10:05:00,30.1,37.4
2021-06-13 10:20:00,30.7,35.9
2021-06-13 10:35:00,31.3,35.7
2021-06-13 10:50:00,31.7,35
2021-06-13 11:05:00,32.3,34.8
2021-06-13 11:20:00,32.9,34.2
2021-06-13 11:35:00,33.5,33.4
2021-06-13 11:50:00,33.9,32.4
2021-06-13 12:05:00,34.6,31.5
