Timestamp for sample frequency every 15 min min, Temperature_Celsius,Relative_Humidity
2021-06-14 07:10:00,21,48
2021-06-14 09:25:00,27.4,44.6
2021-06-14 09:40:00,28.2,43.1
2021-06-14 09:55:00,28.9,42.1
2021-06-14 10:10:00,29.6,41.2
2021-06-14 10:25:00,30.4,39
2021-06-14 10:40:00,31,38
2021-06-14 10:55:00,31.6,36.9
2021-06-14 11:10:00,32.2,35.9
2021-06-14 11:25:00,32.6,34.4
2021-06-14 11:40:00,33,33.3
2021-06-14 11:55:00,33.5,33.4
2021-06-14 12:10:00,34,32
2021-06-14 12:25:00,34.4,31.2
2021-06-14 12:40:00,34.7,30.4
2021-06-14 12:55:00,35.3,29.6
2021-06-14 13:10:00,35.8,28.9
2021-06-14 13:25:00,36,28.6
2021-06-14 13:40:00,36.2,28.3
2021-06-14 13:55:00,36.7,27.9
2021-06-14 14:10:00,36.7,27.3
2021-06-14 14:25:00,36.8,27.6
2021-06-14 14:40:00,37.4,27.9
2021-06-14 14:55:00,37.7,27.4
2021-06-14 15:10:00,37.8,26.6
2021-06-14 15:25:00,38.2,27.1
2021-06-14 15:40:00,38.2,25.7
2021-06-14 15:55:00,38,25.4
2021-06-14 16:10:00,38,26.1
2021-06-14 16:25:00,37.7,24.8
2021-06-14 16:40:00,38.3,25.2
2021-06-14 16:55:00,38.3,25.3
2021-06-14 17:10:00,37.9,24.1
2021-06-14 17:25:00,37.7,23.7
2021-06-14 17:40:00,37.4,24.1
2021-06-14 17:55:00,37.2,24.4
2021-06-14 18:10:00,36.8,26.3
2021-06-14 18:25:00,36.4,27.6
2021-06-14 18:40:00,35.8,29.1
2021-06-14 18:55:00,35.4,29.7
2021-06-14 19:10:00,34.6,31.6
2021-06-14 19:25:00,33.6,32.8
2021-06-14 19:40:00,32.6,34.7
2021-06-14 19:55:00,31.5,36.4
2021-06-14 20:10:00,30.5,37.2
2021-06-14 20:25:00,29.5,37.4
2021-06-14 20:40:00,28.5,37.5
2021-06-14 20:55:00,27.7,37.3
2021-06-14 21:10:00,26.9,37.4
2021-06-14 21:25:00,26.3,37.5
2021-06-14 21:40:00,25.7,37.6
2021-06-14 21:55:00,25.2,37.9
2021-06-14 22:10:00,24.7,37.6
2021-06-14 22:25:00,24.3,37.1
2021-06-14 22:40:00,23.9,36.6
2021-06-14 22:55:00,23.5,35.7
2021-06-14 23:10:00,23.2,35.5
2021-06-14 23:25:00,23,36.2
2021-06-14 23:40:00,22.7,37.6
2021-06-14 23:55:00,22.3,39.5
2021-06-15 00:10:00,21.9,40.5
2021-06-15 00:25:00,21.4,41.5
2021-06-15 00:40:00,21,42
2021-06-15 00:55:00,20.6,42.4
2021-06-15 01:10:00,20.3,42
2021-06-15 01:25:00,19.9,41.9
2021-06-15 01:40:00,19.7,41.1
2021-06-15 01:55:00,19.4,41
2021-06-15 02:10:00,19.2,40.8
2021-06-15 02:25:00,19,40.6
2021-06-15 02:40:00,18.8,40.4
2021-06-15 02:55:00,18.5,41.5
2021-06-15 03:10:00,18.3,42.2
2021-06-15 03:25:00,18.1,43.5
2021-06-15 03:40:00,17.9,44.9
2021-06-15 03:55:00,17.6,45.5
2021-06-15 04:10:00,17.3,46.3
2021-06-15 04:25:00,17.1,46.7
2021-06-15 04:40:00,16.8,47.1
2021-06-15 04:55:00,16.5,46.9
2021-06-15 05:10:00,16.2,47.2
2021-06-15 05:25:00,16,47.4
2021-06-15 05:40:00,15.9,47.7
2021-06-15 05:55:00,15.9,47.4
2021-06-15 06:10:00,16.3,47.7
2021-06-15 06:25:00,17.1,47
2021-06-15 06:40:00,18.1,47.5
2021-06-15 06:55:00,19.2,49.5
2021-06-15 07:10:00,20.4,51.8
2021-06-15 07:25:00,21.5,52.9
2021-06-15 07:40:00,23,54.1
2021-06-15 07:55:00,24.1,51.6
2021-06-15 08:10:00,25.3,48.1
2021-06-15 08:25:00,26.4,45.2
2021-06-15 08:40:00,27.6,41
2021-06-15 08:55:00,28.6,38.3
2021-06-15 09:10:00,29.6,35.5
2021-06-15 09:25:00,30.4,34.2
2021-06-15 09:40:00,30.9,31.8
2021-06-15 09:55:00,31.4,30.8
2021-06-15 10:10:00,32,30.1
2021-06-15 10:25:00,32.7,31.7
2021-06-15 10:40:00,33.4,32.7
2021-06-15 10:55:00,33.8,31.6
2021-06-15 11:10:00,34.3,31.7
2021-06-15 11:25:00,34.8,31.6
2021-06-15 11:40:00,35.2,30.4
2021-06-15 11:55:00,35.7,30.2
2021-06-15 12:10:00,36.1,29.3
2021-06-15 12:25:00,36.5,28.2
2021-06-15 12:40:00,36.9,26.9
