Timestamp for sample frequency every 15 min min, Temperature_Celsius,Relative_Humidity
2021-06-19 09:36:00,24.1,44.1
2021-06-19 09:51:00,25.3,46.3
2021-06-19 10:06:00,26.8,44.7
2021-06-19 10:21:00,28.7,44.9
2021-06-19 10:36:00,30.4,38.7
2021-06-19 10:51:00,31.7,36
2021-06-19 11:06:00,32.1,35
2021-06-19 11:21:00,32,34
2021-06-19 11:36:00,32.3,33.6
2021-06-19 11:51:00,32.5,33.2
2021-06-19 12:06:00,32.4,33.3
2021-06-19 12:21:00,32.6,33.4
2021-06-19 12:36:00,32.8,32.9
2021-06-19 12:51:00,32.8,34
2021-06-19 13:06:00,32.8,33.6
2021-06-19 13:21:00,32.8,32.9
2021-06-19 13:36:00,32.4,33.6
2021-06-19 13:51:00,32,32.6
2021-06-19 14:06:00,31.7,31.4
2021-06-19 14:21:00,31.4,30.6
2021-06-19 14:36:00,31.3,30.3
2021-06-19 14:51:00,31.2,30.6
2021-06-19 15:06:00,31,31.7
2021-06-19 15:21:00,30.5,34.3
2021-06-19 15:36:00,30,32.2
2021-06-19 15:51:00,29.5,32.6
2021-06-19 16:06:00,29.1,31.4
2021-06-19 16:21:00,28.8,31.8
2021-06-19 16:36:00,28.4,33.4
2021-06-19 16:51:00,28,37.2
2021-06-19 17:06:00,27.9,39
2021-06-19 17:21:00,27.8,39.9
2021-06-19 17:36:00,27.6,41
2021-06-19 17:51:00,27.4,40.9
2021-06-19 18:06:00,27.1,42.5
2021-06-19 18:21:00,26.9,42.3
2021-06-19 18:36:00,26.7,34.9
2021-06-19 18:51:00,26.6,33.5
2021-06-19 19:06:00,26.5,32
2021-06-19 19:21:00,26.4,30.7
2021-06-19 19:36:00,26.3,30.9
2021-06-19 19:51:00,26.2,30.5
2021-06-19 20:06:00,26.1,30.1
2021-06-19 20:21:00,25.9,30.1
2021-06-19 20:36:00,25.8,30.3
2021-06-19 20:51:00,25.6,30.6
2021-06-19 21:06:00,25.4,30.7
2021-06-19 21:21:00,25.2,31.6
2021-06-19 21:36:00,25,32.5
2021-06-19 21:51:00,24.8,32.8
2021-06-19 22:06:00,24.6,32.6
2021-06-19 22:21:00,24.3,32.6
2021-06-19 22:36:00,23.9,32.7
2021-06-19 22:51:00,23.5,32.8
2021-06-19 23:06:00,23.2,33.3
2021-06-19 23:21:00,23,34
2021-06-19 23:36:00,22.9,31.9
2021-06-19 23:51:00,22.9,31.3
2021-06-20 00:06:00,22.9,30.9
2021-06-20 00:21:00,23,30.7
2021-06-20 00:36:00,23,30.3
2021-06-20 00:51:00,23.1,30.3
2021-06-20 01:06:00,23,30.2
2021-06-20 01:21:00,22.9,30.3
2021-06-20 01:36:00,22.9,30
2021-06-20 01:51:00,22.8,30
2021-06-20 02:06:00,22.8,29.8
2021-06-20 02:21:00,22.8,29.9
2021-06-20 02:36:00,22.8,29.7
2021-06-20 02:51:00,22.7,29.9
2021-06-20 03:06:00,22.5,30.3
2021-06-20 03:21:00,22.3,30.4
2021-06-20 03:36:00,22.3,30.5
2021-06-20 03:51:00,22.2,30.7
2021-06-20 04:06:00,22,30.9
2021-06-20 04:21:00,21.9,31.1
2021-06-20 04:36:00,21.8,31.5
2021-06-20 04:51:00,21.7,31.2
2021-06-20 05:06:00,21.6,31.2
2021-06-20 05:21:00,21.6,31.2
2021-06-20 05:36:00,21.5,31.4
2021-06-20 05:51:00,21.4,32
2021-06-20 06:06:00,21.4,32.4
2021-06-20 06:21:00,21.3,37.5
2021-06-20 06:36:00,21.1,41.3
2021-06-20 06:51:00,21,42.8
2021-06-20 07:06:00,21.7,43.4
2021-06-20 07:21:00,22.9,43
2021-06-20 07:36:00,25,42.2
2021-06-20 07:51:00,27.1,39.4
2021-06-20 08:06:00,29.5,37.9
2021-06-20 08:21:00,31.1,34.5
2021-06-20 08:36:00,32.2,29.2
2021-06-20 08:51:00,32.9,26.7
2021-06-20 09:06:00,33.6,24.3
2021-06-20 09:21:00,34,24.7
2021-06-20 09:36:00,34.9,23.6
2021-06-20 09:51:00,35.4,22.4
2021-06-20 10:06:00,35.4,22
2021-06-20 10:21:00,35.7,21.5
2021-06-20 10:36:00,35,20.8
2021-06-20 10:51:00,34.8,20.9
2021-06-20 11:06:00,34.4,21
