Timestamp for sample frequency every 15 min min, Temperature_Celsius,Relative_Humidity
2021-06-28 08:30:00,19.5,62.3
2021-06-28 08:45:00,21.5,52.9
2021-06-28 09:00:00,21.4,51.3
2021-06-28 09:15:00,21.7,51
2021-06-28 09:30:00,22.4,49.3
2021-06-28 09:45:00,23,48
2021-06-28 10:00:00,23.5,46.5
2021-06-28 10:15:00,23.6,46
2021-06-28 10:30:00,23.6,43.7
2021-06-28 10:45:00,23.7,42.6
2021-06-28 11:00:00,23.8,44.3
2021-06-28 11:15:00,24,44.1
2021-06-28 11:30:00,24.3,43.9
2021-06-28 11:45:00,23.9,41.4
2021-06-28 12:00:00,23.9,43.1
2021-06-28 12:15:00,23.9,42.4
2021-06-28 12:30:00,23.6,42.3
2021-06-28 12:45:00,23.6,43.4
2021-06-28 13:00:00,23,40.4
2021-06-28 13:15:00,22.1,41.7
2021-06-28 13:30:00,21.8,42.9
2021-06-28 13:45:00,21.6,45.5
2021-06-28 14:00:00,21.5,46
2021-06-28 14:15:00,21.5,45.4
2021-06-28 14:30:00,21.6,44.7
2021-06-28 14:45:00,21.7,44.9
2021-06-28 15:00:00,21.7,45.1
2021-06-28 15:15:00,21.8,45.6
2021-06-28 15:30:00,21.9,44.4
2021-06-28 15:45:00,21.9,43.4
2021-06-28 16:00:00,22,42.1
2021-06-28 16:15:00,21.9,40.3
2021-06-28 16:30:00,21.7,38.8
2021-06-28 16:45:00,21.6,38.2
2021-06-28 17:00:00,21.5,38.6
2021-06-28 17:15:00,21.5,38.1
2021-06-28 17:30:00,21.4,40.7
2021-06-28 17:45:00,21,43.6
2021-06-28 18:00:00,20.8,45.4
2021-06-28 18:15:00,20.8,46.8
2021-06-28 18:30:00,20.9,46.5
2021-06-28 18:45:00,21,47.2
2021-06-28 19:00:00,21,47.2
2021-06-28 19:15:00,21,48
2021-06-28 19:30:00,21,50.2
2021-06-28 19:45:00,20.8,49.9
2021-06-28 20:00:00,20.7,49.1
2021-06-28 20:15:00,20.4,48
2021-06-28 20:30:00,20.2,47.7
2021-06-28 20:45:00,20,47.6
2021-06-28 21:00:00,19.9,47.5
2021-06-28 21:15:00,19.8,47.5
2021-06-28 21:30:00,19.6,47.6
2021-06-28 21:45:00,19.5,47.6
2021-06-28 22:00:00,19.3,47.8
2021-06-28 22:15:00,19.1,47.9
2021-06-28 22:30:00,19,48.3
2021-06-28 22:45:00,18.9,48.5
2021-06-28 23:00:00,18.7,48.5
2021-06-28 23:15:00,18.5,48.4
2021-06-28 23:30:00,18.3,48.5
2021-06-28 23:45:00,18.2,48.8
2021-06-29 00:00:00,18,50
2021-06-29 00:15:00,17.6,52
2021-06-29 00:30:00,17.5,51.9
2021-06-29 00:45:00,17.4,52.2
2021-06-29 01:00:00,17.4,52.2
2021-06-29 01:15:00,17.3,52.5
