Timestamp for sample frequency every 15 min min, Temperature_Celsius,Relative_Humidity
2021-06-19 08:36:00,23,56.1
2021-06-19 08:51:00,22.5,50.3
2021-06-19 09:06:00,22.6,51.8
2021-06-19 09:21:00,23,52.3
2021-06-19 09:36:00,23.6,52.6
2021-06-19 09:51:00,25.3,48.8
2021-06-19 10:06:00,26.7,45.1
2021-06-19 10:21:00,27.9,43
2021-06-19 10:36:00,29,41.1
2021-06-19 10:51:00,30,38.9
2021-06-19 11:06:00,30.7,36.8
2021-06-19 11:21:00,31.2,36.8
2021-06-19 11:36:00,31.5,35.2
2021-06-19 11:51:00,31.7,34.2
2021-06-19 12:06:00,32.1,34
2021-06-19 12:21:00,32.5,34.1
2021-06-19 12:36:00,31.8,35.1
2021-06-19 12:51:00,31.2,38
2021-06-19 13:06:00,30.8,41.2
2021-06-19 13:21:00,30,45.5
2021-06-19 13:36:00,28.8,49.1
2021-06-19 13:51:00,28.6,50.3
2021-06-19 14:06:00,29,45.9
2021-06-19 14:21:00,29.1,42.7
2021-06-19 14:36:00,29.4,39.1
2021-06-19 14:51:00,28.8,39
2021-06-19 15:06:00,28.4,41.9
2021-06-19 15:21:00,28.3,41.3
2021-06-19 15:36:00,27.6,39.1
2021-06-19 15:51:00,27.8,38.3
2021-06-19 16:06:00,27.2,37.1
2021-06-19 16:21:00,26.9,37.5
2021-06-19 16:36:00,26.4,42.6
2021-06-19 16:51:00,26.3,45.2
2021-06-19 17:06:00,26.3,45.4
2021-06-19 17:21:00,26.3,45.1
2021-06-19 17:36:00,26,47.8
2021-06-19 17:51:00,26.1,47.2
2021-06-19 18:06:00,26.2,46
2021-06-19 18:21:00,26.3,44
2021-06-19 18:36:00,25.8,37.1
2021-06-19 18:51:00,25.7,35.7
2021-06-19 19:06:00,25.7,33.2
2021-06-19 19:21:00,25.7,32.2
2021-06-19 19:36:00,25.6,31.4
2021-06-19 19:51:00,25.3,32.5
2021-06-19 20:06:00,25.1,31.4
2021-06-19 20:21:00,25.1,31.2
2021-06-19 20:36:00,25.2,32
2021-06-19 20:51:00,24.9,32.5
2021-06-19 21:06:00,24.6,35.1
2021-06-19 21:21:00,24.2,37.5
2021-06-19 21:36:00,23.7,38.8
2021-06-19 21:51:00,23.3,40.9
2021-06-19 22:06:00,22.9,40.8
2021-06-19 22:21:00,22.4,40.4
2021-06-19 22:36:00,21.9,40.5
2021-06-19 22:51:00,21.5,40.6
2021-06-19 23:06:00,21.2,38.9
2021-06-19 23:21:00,21.3,36.4
2021-06-19 23:36:00,21.8,34.1
2021-06-19 23:51:00,22.2,33.3
2021-06-20 00:06:00,22.4,32.6
2021-06-20 00:21:00,22.3,32.7
2021-06-20 00:36:00,22.2,32.2
2021-06-20 00:51:00,22.2,32.3
2021-06-20 01:06:00,21.9,33.2
2021-06-20 01:21:00,21.5,33.9
2021-06-20 01:36:00,21.2,34.8
2021-06-20 01:51:00,21.2,35.3
2021-06-20 02:06:00,21.1,35
2021-06-20 02:21:00,21.2,33.5
2021-06-20 02:36:00,21.3,32.8
2021-06-20 02:51:00,21.3,32.9
2021-06-20 03:06:00,21,33.6
2021-06-20 03:21:00,20.8,33.7
2021-06-20 03:36:00,21,33.3
2021-06-20 03:51:00,20.9,33.5
2021-06-20 04:06:00,20.8,33.8
2021-06-20 04:21:00,20.6,34.3
2021-06-20 04:36:00,20.4,34.4
2021-06-20 04:51:00,20.2,34.7
2021-06-20 05:06:00,20.5,35.5
2021-06-20 05:21:00,20.7,35.1
2021-06-20 05:36:00,20.7,35.8
2021-06-20 05:51:00,20.6,37.6
2021-06-20 06:06:00,20.7,36.3
2021-06-20 06:21:00,20.7,40.6
2021-06-20 06:36:00,20.4,43.2
2021-06-20 06:51:00,20.9,44.2
2021-06-20 07:06:00,22.4,42.8
2021-06-20 07:21:00,23.9,41.5
2021-06-20 07:36:00,25.2,40.6
2021-06-20 07:51:00,26,37.8
2021-06-20 08:06:00,26.7,35
2021-06-20 08:21:00,26.8,33.1
2021-06-20 08:36:00,27.3,32.1
2021-06-20 08:51:00,27.3,29.3
2021-06-20 09:06:00,27.6,28.6
2021-06-20 09:21:00,27.9,28.4
2021-06-20 09:36:00,28.2,27.8
2021-06-20 09:51:00,28.3,27.6
2021-06-20 10:06:00,28.8,27.3
2021-06-20 10:21:00,29.3,26.6
2021-06-20 10:36:00,29.8,25.9
2021-06-20 10:51:00,29.9,25.8
2021-06-20 11:06:00,30.2,26
2021-06-20 11:21:00,30.2,26.5
2021-06-20 11:36:00,30.3,27
2021-06-20 11:51:00,30.6,26.6
2021-06-20 12:06:00,30.5,27.1
2021-06-20 12:21:00,30.6,27.1
2021-06-20 12:36:00,30.9,26.9
2021-06-20 12:51:00,30.9,26.7
2021-06-20 13:06:00,31.2,26.2
2021-06-20 13:21:00,31.2,26.5
2021-06-20 13:36:00,30.8,26.5
2021-06-20 13:51:00,31,26.4
2021-06-20 14:06:00,30.9,26.6
2021-06-20 14:21:00,31,27.1
2021-06-20 14:36:00,31,27.4
2021-06-20 14:51:00,30.3,27.9
2021-06-20 15:06:00,29.4,28.3
2021-06-20 15:21:00,29.9,28.2
2021-06-20 15:36:00,29.4,29
2021-06-20 15:51:00,29.4,29
2021-06-20 16:06:00,29,29.4
2021-06-20 16:21:00,29.3,30
2021-06-20 16:36:00,29.7,29.6
2021-06-20 16:51:00,29.5,30
2021-06-20 17:06:00,29.1,30.7
2021-06-20 17:21:00,29,31.4
2021-06-20 17:36:00,28.9,30.4
2021-06-20 17:51:00,28.5,30.4
2021-06-20 18:06:00,28.3,30.7
2021-06-20 18:21:00,28,31.4
2021-06-20 18:36:00,27.9,32.2
2021-06-20 18:51:00,27.4,32.7
2021-06-20 19:06:00,26.9,33.1
2021-06-20 19:21:00,26.5,33.4
2021-06-20 19:36:00,26.2,34.4
2021-06-20 19:51:00,25.2,34.7
2021-06-20 20:06:00,24.2,35.9
2021-06-20 20:21:00,23.5,37.4
2021-06-20 20:36:00,23.3,37.8
2021-06-20 20:51:00,23.3,38
2021-06-20 21:06:00,23.2,39
2021-06-20 21:21:00,22.5,39.8
2021-06-20 21:36:00,22,40.6
2021-06-20 21:51:00,21.8,41
2021-06-20 22:06:00,21.7,41.5
2021-06-20 22:21:00,21.2,42.7
2021-06-20 22:36:00,20.8,43.6
2021-06-20 22:51:00,20.2,45
2021-06-20 23:06:00,19.8,46.5
2021-06-20 23:21:00,19.5,48.4
2021-06-20 23:36:00,19.4,48.8
2021-06-20 23:51:00,19,52.4
2021-06-21 00:06:00,18.4,53.5
2021-06-21 00:21:00,18.1,54.1
2021-06-21 00:36:00,17.8,54.9
2021-06-21 00:51:00,17.6,54.8
2021-06-21 01:06:00,17.4,54.4
2021-06-21 01:21:00,17.2,54.7
2021-06-21 01:36:00,17,54.6
2021-06-21 01:51:00,16.8,54.9
2021-06-21 02:06:00,16.7,55.1
2021-06-21 02:21:00,16.5,55.3
2021-06-21 02:36:00,16.4,56.4
2021-06-21 02:51:00,16.3,56.8
2021-06-21 03:06:00,16.2,57.3
2021-06-21 03:21:00,16,57.5
2021-06-21 03:36:00,15.9,58.9
2021-06-21 03:51:00,15.7,59.8
2021-06-21 04:06:00,15.5,60.3
2021-06-21 04:21:00,15.3,61
2021-06-21 04:36:00,15.3,61.4
2021-06-21 04:51:00,15.3,62
2021-06-21 05:06:00,15.3,62.5
2021-06-21 05:21:00,15.2,62.6
2021-06-21 05:36:00,15.2,62.6
2021-06-21 05:51:00,15.2,63
2021-06-21 06:06:00,15.3,63.1
2021-06-21 06:21:00,15.3,63.4
2021-06-21 06:36:00,15.4,63.3
2021-06-21 06:51:00,15.5,63.7
2021-06-21 07:06:00,15.6,63.5
2021-06-21 07:21:00,15.7,63.6
2021-06-21 07:36:00,15.8,63
2021-06-21 07:51:00,16,63.3
2021-06-21 08:06:00,16.2,63.5
2021-06-21 08:21:00,16.7,63.7
2021-06-21 08:36:00,17.6,62.8
2021-06-21 08:51:00,18.9,59.6
2021-06-21 09:06:00,19.3,55
2021-06-21 09:21:00,20.4,52.7
2021-06-21 09:36:00,21.2,50
2021-06-21 09:51:00,21.7,48.6
2021-06-21 10:06:00,21.6,45.8
2021-06-21 10:21:00,21.3,45.7
2021-06-21 10:36:00,21.2,46.2
2021-06-21 10:51:00,21.1,45.7
2021-06-21 11:06:00,21.4,46.3
2021-06-21 11:21:00,21.8,44.5
2021-06-21 11:36:00,22,44.3
2021-06-21 11:51:00,22,44.3
2021-06-21 12:06:00,22,44.5
2021-06-21 12:21:00,22.2,43.8
2021-06-21 12:36:00,22.8,43.6
2021-06-21 12:51:00,23.4,42.1
2021-06-21 13:06:00,24.3,41.5
2021-06-21 13:21:00,24.7,40.6
2021-06-21 13:36:00,25.4,39.8
2021-06-21 13:51:00,25.8,38.5
2021-06-21 14:06:00,26.2,37.7
2021-06-21 14:21:00,26.5,36.8
