Timestamp for sample frequency every 15 min min, Temperature_Celsius,Relative_Humidity
2021-07-05 08:00:00,20.6,61.1
2021-07-05 08:15:00,21.1,60.9
2021-07-05 08:30:00,21.6,58.9
2021-07-05 08:45:00,22.1,59.5
2021-07-05 09:00:00,22.7,58.4
2021-07-05 09:15:00,23.2,54.7
2021-07-05 09:30:00,23.7,53.5
2021-07-05 09:45:00,23.8,52.6
2021-07-05 10:00:00,24.2,53.2
2021-07-05 10:15:00,24.7,51.7
2021-07-05 10:30:00,25.2,51.1
2021-07-05 10:45:00,25.5,50.2
2021-07-05 11:00:00,25.8,48.2
2021-07-05 11:15:00,26.1,47.8
2021-07-05 11:30:00,26.4,47.6
2021-07-05 11:45:00,26.8,48
2021-07-05 12:00:00,27.2,46.1
2021-07-05 12:15:00,27.4,43.8
2021-07-05 12:30:00,27.5,43.9
2021-07-05 12:45:00,27.9,42.1
2021-07-05 13:00:00,28.2,42.7
2021-07-05 13:15:00,28.2,42.4
2021-07-05 13:30:00,27.9,42
2021-07-05 13:45:00,27.9,44.1
2021-07-05 14:00:00,28,47
2021-07-05 14:15:00,28.1,47.6
2021-07-05 14:30:00,28.2,47
2021-07-05 14:45:00,28.2,45
2021-07-05 15:00:00,28.2,44.7
2021-07-05 15:15:00,28.3,45.5
2021-07-05 15:30:00,28.2,46.4
2021-07-05 15:45:00,28.2,47
2021-07-05 16:00:00,27.9,44
2021-07-05 16:15:00,27.2,42.1
2021-07-05 16:30:00,27.1,41.7
2021-07-05 16:45:00,27.2,44
2021-07-05 17:00:00,27.2,40.9
2021-07-05 17:15:00,27.2,40.5
2021-07-05 17:30:00,27.1,39.7
2021-07-05 17:45:00,27.1,40.6
2021-07-05 18:00:00,26.9,39.1
2021-07-05 18:15:00,26.6,38.9
2021-07-05 18:30:00,26.4,38.1
2021-07-05 18:45:00,26.2,37.8
2021-07-05 19:00:00,26.2,37.7
2021-07-05 19:15:00,26.1,37.8
2021-07-05 19:30:00,25.9,38.3
2021-07-05 19:45:00,25.9,38.6
2021-07-05 20:00:00,25.8,38.8
2021-07-05 20:15:00,25.7,38.7
2021-07-05 20:30:00,25.5,38.1
2021-07-05 20:45:00,25.3,39.4
2021-07-05 21:00:00,25.2,40.4
2021-07-05 21:15:00,25.2,40.3
2021-07-05 21:30:00,24.8,42.1
2021-07-05 21:45:00,24.7,44
2021-07-05 22:00:00,24.4,44.3
2021-07-05 22:15:00,24.2,44.9
2021-07-05 22:30:00,24,44
2021-07-05 22:45:00,23.9,43.7
2021-07-05 23:00:00,23.7,43.3
2021-07-05 23:15:00,23.7,41
2021-07-05 23:30:00,23.7,40.6
2021-07-05 23:45:00,23.7,40.3
2021-07-06 00:00:00,23.6,41.5
2021-07-06 00:15:00,23.5,43.1
2021-07-06 00:30:00,23.4,43.5
2021-07-06 00:45:00,23.2,44.7
2021-07-06 01:00:00,22.9,45.9
2021-07-06 01:15:00,22.8,45.8
2021-07-06 01:30:00,22.7,45.9
2021-07-06 01:45:00,22.7,45.6
2021-07-06 02:00:00,22.6,46.4
2021-07-06 02:15:00,22.5,46.8
2021-07-06 02:30:00,22.2,48.5
2021-07-06 02:45:00,22.1,48.9
2021-07-06 03:00:00,22.1,48.3
2021-07-06 03:15:00,22,48.2
2021-07-06 03:30:00,21.8,48.7
2021-07-06 03:45:00,21.7,49.1
2021-07-06 04:00:00,21.5,51.9
2021-07-06 04:15:00,21.4,51.6
2021-07-06 04:30:00,21.3,51.4
2021-07-06 04:45:00,21.1,53.9
2021-07-06 05:00:00,21,53.7
