Timestamp for sample frequency every 15 min min, Temperature_Celsius,Relative_Humidity
2021-06-14 07:08:00,20.7,54.1
2021-06-14 07:23:00,20.3,55.4
2021-06-14 07:38:00,20.2,59.2
2021-06-14 07:53:00,20.4,60.8
2021-06-14 08:08:00,21.1,62.2
2021-06-14 08:23:00,22,60.3
2021-06-14 08:38:00,22.8,57.6
2021-06-14 08:53:00,23.7,54.7
2021-06-14 09:08:00,24.6,53.2
2021-06-14 09:23:00,25.4,50.7
2021-06-14 09:38:00,26.2,48.8
2021-06-14 09:53:00,27,47.8
2021-06-14 10:08:00,27.8,46.3
2021-06-14 10:23:00,28.6,44.2
2021-06-14 10:38:00,29.3,42.6
2021-06-14 10:53:00,30,41.2
2021-06-14 11:08:00,30.8,40.1
2021-06-14 11:23:00,31.4,38.5
2021-06-14 11:38:00,31.9,36.9
2021-06-14 11:53:00,32.5,35.8
2021-06-14 12:08:00,33,34.8
2021-06-14 12:23:00,33.5,33.3
2021-06-14 12:38:00,34.1,32.7
2021-06-14 12:53:00,34.6,31.1
2021-06-14 13:08:00,35.1,29.9
2021-06-14 13:23:00,35.4,29.7
2021-06-14 13:38:00,35.9,28.8
2021-06-14 13:53:00,36.1,28.8
2021-06-14 14:08:00,36.4,28
2021-06-14 14:23:00,36.7,28.4
2021-06-14 14:38:00,37.1,28
2021-06-14 14:53:00,37.5,27.6
2021-06-14 15:08:00,37.7,26.7
2021-06-14 15:23:00,38,27.3
2021-06-14 15:38:00,38.4,26.2
2021-06-14 15:53:00,38.5,25.4
2021-06-14 16:08:00,38.7,25.4
2021-06-14 16:23:00,38.7,23.9
2021-06-14 16:38:00,38.7,24.1
2021-06-14 16:53:00,38.9,25.3
2021-06-14 17:08:00,38.8,23.6
2021-06-14 17:23:00,38.6,23.2
2021-06-14 17:38:00,38.5,23.2
2021-06-14 17:53:00,38,23
2021-06-14 18:08:00,37.4,25.2
2021-06-14 18:23:00,36.8,26.6
2021-06-14 18:38:00,36.1,28.6
2021-06-14 18:53:00,35.1,29.9
2021-06-14 19:08:00,34.2,32.3
2021-06-14 19:23:00,33.3,33.5
2021-06-14 19:38:00,32.4,35.7
2021-06-14 19:53:00,31.5,37.2
2021-06-14 20:08:00,30.6,37.8
2021-06-14 20:23:00,29.7,37.9
2021-06-14 20:38:00,28.8,37.9
2021-06-14 20:53:00,27.9,37.5
2021-06-14 21:08:00,27.2,37.5
2021-06-14 21:23:00,26.5,37.4
2021-06-14 21:38:00,25.9,37.5
2021-06-14 21:53:00,25.3,37.6
2021-06-14 22:08:00,24.8,37.5
2021-06-14 22:23:00,24.4,36.8
2021-06-14 22:38:00,24,36.4
2021-06-14 22:53:00,23.6,36.6
2021-06-14 23:08:00,23.3,35.9
2021-06-14 23:23:00,23.2,36.1
2021-06-14 23:38:00,22.9,37.7
2021-06-14 23:53:00,22.6,39.8
2021-06-15 00:08:00,22.2,40.8
2021-06-15 00:23:00,21.8,41.3
2021-06-15 00:38:00,21.4,41.8
2021-06-15 00:53:00,21,41.9
2021-06-15 01:08:00,20.7,41.5
2021-06-15 01:23:00,20.3,41.7
2021-06-15 01:38:00,20,40.7
2021-06-15 01:53:00,19.7,40.6
2021-06-15 02:08:00,19.5,40.4
2021-06-15 02:23:00,19.3,40.3
2021-06-15 02:38:00,19.1,40
2021-06-15 02:53:00,18.9,41.1
2021-06-15 03:08:00,18.7,41.8
2021-06-15 03:23:00,18.5,43.4
2021-06-15 03:38:00,18.3,44.7
2021-06-15 03:53:00,18,45.3
2021-06-15 04:08:00,17.8,46.1
2021-06-15 04:23:00,17.4,46.6
2021-06-15 04:38:00,17.2,46.9
2021-06-15 04:53:00,16.8,46.6
2021-06-15 05:08:00,16.6,47.1
2021-06-15 05:23:00,16.4,47.3
2021-06-15 05:38:00,16.3,47.2
2021-06-15 05:53:00,16.2,46.7
2021-06-15 06:08:00,16.3,46.8
2021-06-15 06:23:00,16.7,46.1
2021-06-15 06:38:00,17.4,47.6
2021-06-15 06:53:00,18.3,50.4
2021-06-15 07:08:00,19.1,53
2021-06-15 07:23:00,20,54.9
2021-06-15 07:38:00,21.1,57.6
2021-06-15 07:53:00,22.1,57
2021-06-15 08:08:00,23,54.6
2021-06-15 08:23:00,24.1,51.3
2021-06-15 08:38:00,25.2,46.8
2021-06-15 08:53:00,26.3,44.2
2021-06-15 09:08:00,27.2,41.3
2021-06-15 09:23:00,28.1,38.6
2021-06-15 09:38:00,28.9,36.1
2021-06-15 09:53:00,29.5,34.7
2021-06-15 10:08:00,30.2,33.3
2021-06-15 10:23:00,30.8,34
2021-06-15 10:38:00,31.5,35
2021-06-15 10:53:00,32.2,35.1
2021-06-15 11:08:00,32.8,34.1
2021-06-15 11:23:00,33.4,34.2
2021-06-15 11:38:00,33.9,33.5
2021-06-15 11:53:00,34.5,32
2021-06-15 12:08:00,35,31
2021-06-15 12:23:00,35.6,30.1
2021-06-15 12:38:00,36.1,29
2021-06-15 12:53:00,36.5,28.2
2021-06-15 13:08:00,37,27.4
2021-06-15 13:23:00,37.4,26.2
2021-06-15 13:38:00,37.7,25.9
2021-06-15 13:53:00,38,24.7
2021-06-15 14:08:00,38.3,24.2
2021-06-15 14:23:00,38.7,23.7
2021-06-15 14:38:00,39,23.6
2021-06-15 14:53:00,39.2,22.8
2021-06-15 15:08:00,39.4,21.9
2021-06-15 15:23:00,39.4,21.8
2021-06-15 15:38:00,39.5,21
2021-06-15 15:53:00,39.7,20.9
2021-06-15 16:08:00,39.8,20.2
2021-06-15 16:23:00,39.7,19.9
2021-06-15 16:38:00,39.7,20.7
2021-06-15 16:53:00,39.6,21.4
2021-06-15 17:08:00,39.5,23.3
2021-06-15 17:23:00,39.3,24
2021-06-15 17:38:00,38.9,26.5
2021-06-15 17:53:00,38,27.1
2021-06-15 18:08:00,37.2,29.8
2021-06-15 18:23:00,36.6,31.1
2021-06-15 18:38:00,35.6,34.3
2021-06-15 18:53:00,34.7,37.3
2021-06-15 19:08:00,33.8,38.2
2021-06-15 19:23:00,32.9,38.5
2021-06-15 19:38:00,32,39.2
2021-06-15 19:53:00,31.1,39.4
2021-06-15 20:08:00,30.1,37.9
2021-06-15 20:23:00,29.2,37.3
2021-06-15 20:38:00,28.3,37
2021-06-15 20:53:00,27.5,36.6
2021-06-15 21:08:00,26.8,36.1
2021-06-15 21:23:00,26.3,34.4
2021-06-15 21:38:00,25.9,32.9
2021-06-15 21:53:00,25.4,31.8
2021-06-15 22:08:00,25,31.4
2021-06-15 22:23:00,24.6,31.6
2021-06-15 22:38:00,24.3,31.3
2021-06-15 22:53:00,24.1,31.3
2021-06-15 23:08:00,23.8,31.3
2021-06-15 23:23:00,23.5,30.5
2021-06-15 23:38:00,23.3,30.2
2021-06-15 23:53:00,23,30.6
2021-06-16 00:08:00,22.8,31.1
2021-06-16 00:23:00,22.3,32.3
2021-06-16 00:38:00,21.9,32.4
2021-06-16 00:53:00,21.6,32.9
2021-06-16 01:08:00,21.3,33.5
2021-06-16 01:23:00,20.9,34
2021-06-16 01:38:00,20.7,34.2
2021-06-16 01:53:00,20.3,34.2
2021-06-16 02:08:00,20.2,33.7
2021-06-16 02:23:00,20,33.3
2021-06-16 02:38:00,19.9,32.4
2021-06-16 02:53:00,19.8,32.3
2021-06-16 03:08:00,19.8,32.5
2021-06-16 03:23:00,19.6,32.5
2021-06-16 03:38:00,19.6,31.8
2021-06-16 03:53:00,19.5,32.3
2021-06-16 04:08:00,19.3,33.2
2021-06-16 04:23:00,19.1,34.6
2021-06-16 04:38:00,18.8,35.1
2021-06-16 04:53:00,18.7,35.6
2021-06-16 05:08:00,18.6,36.3
2021-06-16 05:23:00,18.4,36.4
2021-06-16 05:38:00,18.3,37.1
2021-06-16 05:53:00,18.3,37.9
2021-06-16 06:08:00,18.4,37.6
2021-06-16 06:23:00,18.6,38.8
2021-06-16 06:38:00,19,40
2021-06-16 06:53:00,19.5,43.8
2021-06-16 07:08:00,20.3,43.1
2021-06-16 07:23:00,21.1,43
2021-06-16 07:38:00,22.1,44.3
2021-06-16 07:53:00,23,45.8
2021-06-16 08:08:00,24.1,48.3
2021-06-16 08:23:00,25.2,48.2
2021-06-16 08:38:00,26.4,47.6
2021-06-16 08:53:00,27.6,47
2021-06-16 09:08:00,28.8,43.5
