Timestamp for sample frequency every 15 min min, Temperature_Celsius,Relative_Humidity
2021-06-12 00:00:00,15.4,40.8
2021-06-12 00:15:00,15.1,41.4
2021-06-12 00:30:00,14.8,41.9
2021-06-12 00:45:00,14.4,42.5
2021-06-12 01:00:00,14.2,43.1
2021-06-12 01:15:00,14,43
2021-06-12 01:30:00,13.7,43.5
2021-06-12 01:45:00,13.4,44.2
2021-06-12 02:00:00,13.2,45.1
2021-06-12 02:15:00,13,45.4
2021-06-12 02:30:00,12.7,45.9
2021-06-12 02:45:00,12.5,46.4
2021-06-12 03:00:00,12.3,46.9
2021-06-12 03:15:00,12.1,47.3
2021-06-12 03:30:00,12,47.6
2021-06-12 03:45:00,11.8,47.9
2021-06-12 04:00:00,11.5,48.5
2021-06-12 04:15:00,11.3,49
2021-06-12 04:30:00,11.1,49.8
2021-06-12 04:45:00,10.9,50
2021-06-12 05:00:00,10.8,50
2021-06-12 05:15:00,10.6,50.2
2021-06-12 05:30:00,10.5,50.7
2021-06-12 05:45:00,10.4,50.9
2021-06-12 06:00:00,10.4,51.5
2021-06-12 06:15:00,10.8,52.2
2021-06-12 06:30:00,11.6,53.1
2021-06-12 06:45:00,12.6,53.8
2021-06-12 07:00:00,13.9,54
2021-06-12 07:15:00,15.2,53.7
2021-06-12 07:30:00,16.8,53.7
2021-06-12 07:45:00,18.3,50.6
2021-06-12 08:00:00,19.7,48.7
2021-06-12 08:15:00,20.7,43.8
2021-06-12 08:30:00,21.8,40.3
2021-06-12 08:45:00,22.9,37.2
2021-06-12 09:00:00,23.9,34.7
2021-06-12 09:15:00,24.9,33.4
2021-06-12 09:30:00,25.7,31.9
2021-06-12 09:45:00,26.5,30.6
2021-06-12 10:00:00,27,29.2
2021-06-12 10:15:00,27.7,28.4
2021-06-12 10:30:00,28.2,28.3
2021-06-12 10:45:00,28.7,28.2
2021-06-12 11:00:00,29.3,28.6
2021-06-12 11:15:00,29.8,28
2021-06-12 11:30:00,30.3,27.5
2021-06-12 11:45:00,30.7,27.1
2021-06-12 12:00:00,30.9,27
2021-06-12 12:15:00,31.3,27
2021-06-12 12:30:00,31.4,26.7
2021-06-12 12:45:00,31.1,26.6
2021-06-12 13:00:00,31.7,25.4
2021-06-12 13:15:00,32.1,24.6
2021-06-12 13:30:00,32.4,24.4
2021-06-12 13:45:00,32.4,23.9
2021-06-12 14:00:00,32.4,23.4
2021-06-12 14:15:00,32.3,23.2
2021-06-12 14:30:00,32.4,23.4
2021-06-12 14:45:00,32.6,23.1
2021-06-12 15:00:00,32.7,23.6
2021-06-12 15:15:00,32.8,22.7
2021-06-12 15:30:00,32.9,22.2
2021-06-12 15:45:00,33.1,22.6
2021-06-12 16:00:00,33.2,22.5
2021-06-12 16:15:00,33.1,22.2
2021-06-12 16:30:00,33,22.7
2021-06-12 16:45:00,33,23.3
2021-06-12 17:00:00,32.9,23.3
2021-06-12 17:15:00,32.9,23.7
2021-06-12 17:30:00,32.9,24
2021-06-12 17:45:00,32.7,24.4
2021-06-12 18:00:00,32.5,24.5
2021-06-12 18:15:00,32,25.1
2021-06-12 18:30:00,31.7,25
2021-06-12 18:45:00,31,24.9
2021-06-12 19:00:00,30.3,26
2021-06-12 19:15:00,29.8,27.3
2021-06-12 19:30:00,29.2,28.8
2021-06-12 19:45:00,28.5,30.4
2021-06-12 20:00:00,27.9,33.3
2021-06-12 20:15:00,27.2,35.7
2021-06-12 20:30:00,26.4,37.8
2021-06-12 20:45:00,25.7,38.6
2021-06-12 21:00:00,24.9,39.2
2021-06-12 21:15:00,24.3,39.3
2021-06-12 21:30:00,23.6,39.7
2021-06-12 21:45:00,23,39.7
2021-06-12 22:00:00,22.5,39.8
2021-06-12 22:15:00,22,39.7
2021-06-12 22:30:00,21.6,39.8
2021-06-12 22:45:00,21.2,40.1
2021-06-12 23:00:00,20.9,40.4
2021-06-12 23:15:00,20.5,41.6
2021-06-12 23:30:00,20.1,41.9
2021-06-12 23:45:00,19.8,42.5
2021-06-13 00:00:00,19.4,42.7
2021-06-13 00:15:00,19.1,43.6
2021-06-13 00:30:00,18.8,44.4
2021-06-13 00:45:00,18.5,44.9
2021-06-13 01:00:00,18.2,45.2
2021-06-13 01:15:00,18,45.7
2021-06-13 01:30:00,17.7,46.4
2021-06-13 01:45:00,17.4,47
2021-06-13 02:00:00,17.2,47.6
