Timestamp for sample frequency every 15 min min, Temperature_Celsius,Relative_Humidity
2021-06-08 08:17:00,25,40.7
2021-06-08 08:32:00,21.9,45.1
2021-06-08 08:47:00,21.1,48.2
2021-06-08 09:02:00,21,49
2021-06-08 09:17:00,21.1,49.8
2021-06-08 09:32:00,21.4,49.6
2021-06-08 09:47:00,21.8,46.6
2021-06-08 10:02:00,24.3,47
2021-06-08 10:17:00,28.6,36.7
2021-06-08 10:32:00,30.3,34.9
2021-06-08 10:47:00,31.3,33.6
2021-06-08 11:02:00,31.9,31.6
2021-06-08 11:17:00,32.3,31.4
2021-06-08 11:32:00,32.9,30.9
2021-06-08 11:47:00,33.2,29.4
2021-06-08 12:02:00,33.6,29
2021-06-08 12:17:00,34.1,29.1
2021-06-08 12:32:00,34.6,29.1
2021-06-08 12:47:00,34.9,28.8
2021-06-08 13:02:00,35.1,28.5
2021-06-08 13:17:00,35.2,27.7
2021-06-08 13:32:00,35.5,27.3
2021-06-08 13:47:00,35.7,27.1
2021-06-08 14:02:00,36,27
2021-06-08 14:17:00,36.4,26.3
2021-06-08 14:32:00,36.6,25.6
2021-06-08 14:47:00,36.8,25.4
2021-06-08 15:02:00,36.8,24.7
2021-06-08 15:17:00,37,24.9
2021-06-08 15:32:00,36.6,24.7
2021-06-08 15:47:00,36,24.4
2021-06-08 16:02:00,36.1,24.9
2021-06-08 16:17:00,35.9,24.5
2021-06-08 16:32:00,35.7,24.4
2021-06-08 16:47:00,34.5,24.8
2021-06-08 17:02:00,33.6,25.7
2021-06-08 17:17:00,32.9,27.3
2021-06-08 17:32:00,32.3,29.2
2021-06-08 17:47:00,32.8,29.4
2021-06-08 18:02:00,33.2,27.9
2021-06-08 18:17:00,33.2,27.8
2021-06-08 18:32:00,33.1,29
2021-06-08 18:47:00,32.9,30.1
2021-06-08 19:02:00,32.5,31.3
2021-06-08 19:17:00,32,32.2
2021-06-08 19:32:00,31.5,33.9
2021-06-08 19:47:00,30.8,34.7
2021-06-08 20:02:00,29.8,31.5
2021-06-08 20:17:00,28.7,21.7
2021-06-08 20:32:00,27.9,18
2021-06-08 20:47:00,27.3,17
2021-06-08 21:02:00,26.8,16.9
2021-06-08 21:17:00,26.4,16.8
2021-06-08 21:32:00,26,16.2
2021-06-08 21:47:00,25.4,17.6
2021-06-08 22:02:00,24.8,17.9
2021-06-08 22:17:00,24.3,18.6
2021-06-08 22:32:00,23.8,20.5
2021-06-08 22:47:00,23.2,22
2021-06-08 23:02:00,22.5,23.6
2021-06-08 23:17:00,21.8,24.9
2021-06-08 23:32:00,21.3,25.6
2021-06-08 23:47:00,20.8,26.6
2021-06-09 00:02:00,20.5,31.1
2021-06-09 00:17:00,20.6,33.6
2021-06-09 00:32:00,20.3,34.9
2021-06-09 00:47:00,20.1,35
2021-06-09 01:02:00,19.7,34.5
2021-06-09 01:17:00,19.3,35
2021-06-09 01:32:00,18.9,36.2
2021-06-09 01:47:00,18.5,36.8
2021-06-09 02:02:00,18.1,35.9
2021-06-09 02:17:00,17.8,34.7
2021-06-09 02:32:00,17.4,34.7
2021-06-09 02:47:00,17,34.8
2021-06-09 03:02:00,16.7,34.9
2021-06-09 03:17:00,16.4,35.3
2021-06-09 03:32:00,16.1,36.9
2021-06-09 03:47:00,15.8,37
2021-06-09 04:02:00,15.5,38.1
2021-06-09 04:17:00,15.3,39
2021-06-09 04:32:00,15.1,39.3
2021-06-09 04:47:00,14.8,39.5
2021-06-09 05:02:00,14.7,40.3
2021-06-09 05:17:00,14.5,40.9
2021-06-09 05:32:00,14.4,42.4
2021-06-09 05:47:00,14.3,43.2
2021-06-09 06:02:00,14.3,44.1
2021-06-09 06:17:00,14.8,44.6
2021-06-09 06:32:00,15.5,45.9
2021-06-09 06:47:00,16.5,46.3
2021-06-09 07:02:00,17.6,46.7
2021-06-09 07:17:00,18.7,46.9
2021-06-09 07:32:00,20,45.9
2021-06-09 07:47:00,21.1,46.8
2021-06-09 08:02:00,22.1,43.2
2021-06-09 08:17:00,23.1,44.8
2021-06-09 08:32:00,24.2,44.9
2021-06-09 08:47:00,25.2,43.1
2021-06-09 09:02:00,26.2,42.7
2021-06-09 09:17:00,27.1,41.3
2021-06-09 09:32:00,28.1,39.8
2021-06-09 09:47:00,28.9,38.7
2021-06-09 10:02:00,29.8,37.6
2021-06-09 10:17:00,30.5,37.1
2021-06-09 10:32:00,31.4,36.2
2021-06-09 10:47:00,32.2,35.1
2021-06-09 11:02:00,32.9,33.8
2021-06-09 11:17:00,33.6,32.5
2021-06-09 11:32:00,34,30.9
2021-06-09 11:47:00,34.4,29.9
2021-06-09 12:02:00,34.6,29.3
2021-06-09 12:17:00,34.8,29.2
2021-06-09 12:32:00,35,28.2
2021-06-09 12:47:00,34.6,25.9
2021-06-09 13:02:00,34.6,25.8
2021-06-09 13:17:00,34.7,24.2
2021-06-09 13:32:00,34.6,21.7
2021-06-09 13:47:00,34.4,19.8
2021-06-09 14:02:00,34.4,18.7
2021-06-09 14:17:00,34.5,18.3
2021-06-09 14:32:00,34.4,18.1
2021-06-09 14:47:00,34.5,17.9
2021-06-09 15:02:00,34.9,17.6
2021-06-09 15:17:00,35.2,17
2021-06-09 15:32:00,35.3,16.8
2021-06-09 15:47:00,35.3,16.4
2021-06-09 16:02:00,35.2,16.6
2021-06-09 16:17:00,35.3,16.5
2021-06-09 16:32:00,35.3,15.6
2021-06-09 16:47:00,35.2,16.3
2021-06-09 17:02:00,35.5,16.2
2021-06-09 17:17:00,35.5,16.4
2021-06-09 17:32:00,35.6,16.5
2021-06-09 17:47:00,35.5,16.7
2021-06-09 18:02:00,35.3,16.7
2021-06-09 18:17:00,35.1,17.2
2021-06-09 18:32:00,34.9,17.9
2021-06-09 18:47:00,34.4,18.9
